f_242260,d_11735
f_622727,d_27453
f_7084,d_24293
f_59633,d_18222
f_544749,d_6957
f_126818,d_19229
f_71183,d_2636
f_373076,d_19326
f_434522,d_26647
f_280800,d_12105
f_397406,d_6425
f_168927,d_1875
f_528090,d_7435
f_594805,d_21313
f_444588,d_12856
f_338666,d_26818
f_189505,d_28465
f_267397,d_988
f_268425,d_2612
f_317428,d_22171
f_533484,d_14742
f_633739,d_14114
f_148223,d_11090
f_288561,d_8933
f_17380,d_11505
f_67081,d_2288
f_441925,d_7398
f_136772,d_8110
f_296855,d_6658
f_339192,d_24507
f_455275,d_23771
f_28610,d_803
f_233721,d_3762
f_52011,d_17992
f_204343,d_23564
f_385745,d_11243
f_237531,d_1361
f_220567,d_13982
f_397284,d_225
f_486491,d_18542
f_167762,d_24411
f_119160,d_15386
f_160537,d_8948
f_195320,d_19028
f_190849,d_29327
f_179847,d_19952
f_477552,d_7134
f_621363,d_21507
f_436127,d_15248
f_241571,d_26028
f_137785,d_14970
f_199358,d_21241
f_524156,d_27168
f_458665,d_44
f_422046,d_28925
f_573788,d_18346
f_62047,d_21712
f_639991,d_12967
f_219847,d_30743
f_59611,d_20350
f_257980,d_14361
f_496285,d_6938
f_488016,d_20185
f_353336,d_2245
f_592000,d_27494
f_70795,d_8443
f_192165,d_2612
f_153092,d_25169
f_109532,d_14264
f_244713,d_4035
f_590489,d_11631
f_491960,d_4815
f_23782,d_14085
f_584199,d_7429
f_407301,d_30862
f_385286,d_29455
f_616173,d_13651
f_365314,d_29669
f_638142,d_9226
f_184456,d_14286
f_431396,d_11692
f_105150,d_25355
f_380269,d_155
f_11512,d_5372
f_354585,d_19311
f_597864,d_7165
f_522314,d_6703
f_21159,d_9001
f_445553,d_3005
f_382849,d_7364
f_5101,d_9226
f_571137,d_13558
f_160954,d_21363
f_123648,d_17420
f_446491,d_5609
f_44461,d_9065
f_304927,d_22586
f_81168,d_26774
f_340819,d_25494
f_570200,d_7792
f_115664,d_269
f_190739,d_18882
f_550153,d_27237
f_336664,d_1583
f_510092,d_1364
f_559596,d_22032
f_523710,d_3686
f_575433,d_25597
f_481583,d_16266
f_331336,d_14775
f_362459,d_7979
f_83473,d_28193
f_451799,d_501
f_251222,d_27966
f_387491,d_19872
f_325334,d_9730
f_76695,d_17866
f_564387,d_10621
f_631406,d_19452
f_640082,d_26430
f_246780,d_14851
f_468336,d_13712
f_510957,d_7507
f_390617,d_9739
f_466579,d_21429
f_554514,d_24699
f_122928,d_23114
f_187942,d_13006
f_480455,d_29709
f_34162,d_8958
f_209294,d_12854
f_464344,d_23171
f_322852,d_7393
f_144450,d_5256
f_643755,d_11523
f_554118,d_2698
f_511731,d_3743
f_291085,d_3479
f_501320,d_13115
f_506249,d_28705
f_594893,d_26933
f_434396,d_8792
f_212006,d_13018
f_82678,d_29550
f_617711,d_10765
f_347458,d_15347
f_353072,d_13745
f_463792,d_10581
f_151941,d_1437
f_266480,d_21028
f_160773,d_23844
f_305476,d_23794
f_471048,d_11491
f_479692,d_10271
f_619452,d_7551
f_634794,d_27630
f_108487,d_5250
f_209402,d_6438
f_201042,d_17848
f_91967,d_4534
f_567418,d_26801
f_626795,d_18368
f_29347,d_21286
f_370236,d_20722
f_248833,d_29485
f_550711,d_23313
f_35696,d_12184
f_37508,d_9413
f_322688,d_21020
f_527476,d_18891
f_63295,d_9303
f_275341,d_18019
f_96033,d_23476
f_623761,d_29920
f_45682,d_20290
f_257918,d_30572
f_153898,d_18831
f_120527,d_29227
f_384077,d_16407
f_512565,d_29114
f_638960,d_6799
f_205022,d_1146
f_633745,d_6310
f_550251,d_4325
f_323611,d_22085
f_365699,d_4022
f_498829,d_24358
f_289036,d_26802
f_537355,d_20016
f_250177,d_12326
f_245230,d_29527
f_424468,d_1267
f_590083,d_10037
f_618585,d_1813
f_171704,d_24894
f_134852,d_31124
f_377994,d_510
f_516232,d_15629
f_6751,d_3130
f_557464,d_1042
f_525584,d_29164
f_600971,d_21698
f_450206,d_4126
f_202499,d_7896
f_576052,d_2073
f_438112,d_28753
f_444673,d_10967
f_75675,d_6592
f_542145,d_29823
f_467783,d_343
f_22257,d_19963
f_248898,d_13596
f_253093,d_9054
f_36662,d_21665
f_12498,d_13216
f_91627,d_26890
f_543324,d_700
f_520996,d_17449
f_424820,d_20574
f_421489,d_27168
f_187226,d_11199
f_217696,d_23919
f_73314,d_13632
f_297196,d_2907
f_70429,d_27527
f_435248,d_14158
f_12380,d_31075
f_25256,d_3423
f_378504,d_1400
f_108010,d_20982
f_554821,d_9113
f_502426,d_1457
f_62594,d_6907
f_476992,d_3392
f_557998,d_22796
f_520803,d_6077
f_575,d_23830
f_126087,d_4541
f_484221,d_24053
f_477541,d_10083
f_453593,d_25135
f_643031,d_25732
f_109081,d_4437
f_89189,d_28157
f_465729,d_20015
f_93477,d_2946
f_197851,d_24315
f_251418,d_24633
f_640715,d_24639
f_527221,d_3585
f_82496,d_6187
f_563860,d_326
f_518391,d_13873
f_469161,d_4057
f_119476,d_1853
f_263421,d_29941
f_373442,d_22968
f_9999,d_18441
f_292609,d_28181
f_321679,d_22124
f_77983,d_2242
f_444459,d_14321
f_50261,d_22841
f_624157,d_27273
f_583033,d_24029
f_640627,d_13169
f_113564,d_11478
f_8651,d_15824
f_104549,d_3253
f_511625,d_28871
f_496880,d_13172
f_312070,d_25794
f_11190,d_17088
f_37841,d_6459
f_262812,d_1897
f_15337,d_22316
f_492455,d_22639
f_318202,d_2984
f_429983,d_20662
f_552377,d_6168
f_359678,d_25811
f_311991,d_30369
f_259221,d_10225
f_521322,d_8372
f_73716,d_12337
f_415945,d_22087
f_372311,d_24804
f_107980,d_30503
f_369991,d_19961
f_354565,d_27311
f_386207,d_8847
f_145099,d_6732
f_183613,d_4960
f_380019,d_17451
f_132737,d_29544
f_197608,d_7618
f_148400,d_21539
f_398767,d_21188
f_154859,d_18241
f_24403,d_24618
f_46171,d_7595
f_16200,d_4072
f_579544,d_15814
f_598120,d_1111
f_549204,d_29499
f_40565,d_26688
f_412158,d_9024
f_310472,d_1521
f_149700,d_29430
f_390770,d_30396
f_417036,d_1298
f_92389,d_30710
f_529005,d_25289
f_397481,d_19297
f_182732,d_14475
f_72879,d_23790
f_358051,d_4306
f_625704,d_17232
f_450643,d_23969
f_600579,d_24428
f_628358,d_18439
f_593022,d_7198
f_478988,d_26719
f_99670,d_13384
f_319715,d_27247
f_156445,d_9969
f_558730,d_648
f_321111,d_5327
f_222702,d_18785
f_31208,d_21154
f_525017,d_18498
f_286760,d_3753
f_300536,d_6225
f_396525,d_28114
f_544539,d_7180
f_34451,d_10324
f_365325,d_23463
f_239127,d_22292
f_585036,d_20746
f_401295,d_13102
f_512803,d_6779
f_457280,d_21549
f_173272,d_27574
f_428136,d_746
f_512704,d_25042
f_301242,d_3941
f_321699,d_25480
f_276799,d_3586
f_587068,d_27736
f_226032,d_25483
f_37575,d_30612
f_305991,d_20791
f_356360,d_27083
f_481929,d_7231
f_191974,d_16812
f_304424,d_30242
f_213350,d_241
f_560911,d_8057
f_113396,d_6265
f_150104,d_26649
f_38143,d_1253
f_322567,d_8087
f_201274,d_11519
f_93447,d_614
f_224382,d_29828
f_104723,d_11660
f_264828,d_18814
f_243379,d_29358
f_316467,d_11358
f_114406,d_21799
f_119565,d_25710
f_131732,d_27979
f_60950,d_16697
f_140033,d_19710
f_47455,d_19723
f_234499,d_28027
f_43935,d_24265
f_125973,d_27248
f_468127,d_27253
f_75577,d_27577
f_521339,d_15368
f_462088,d_29956
f_359029,d_396
f_294040,d_29294
f_632736,d_6251
f_460724,d_11910
f_21594,d_7742
f_430443,d_9881
f_76108,d_13605
f_335358,d_14798
f_356184,d_28340
f_320773,d_17826
f_636787,d_9926
f_272875,d_6891
f_615581,d_30866
f_324559,d_4290
f_12373,d_25368
f_21949,d_16904
f_77343,d_1683
f_293706,d_5882
f_586719,d_19290
f_249992,d_23047
f_631104,d_26632
f_342339,d_22733
f_329886,d_27863
f_450915,d_31010
f_529057,d_16023
f_342735,d_2290
f_229084,d_20405
f_26958,d_16303
f_241917,d_28143
f_335527,d_21971
f_408555,d_30049
f_547332,d_5983
f_340261,d_1812
f_426762,d_14435
f_347283,d_28640
f_483558,d_7790
f_606239,d_22871
f_109055,d_12003
f_221925,d_15978
f_619314,d_23581
f_73332,d_20550
f_146246,d_11978
f_486663,d_14276
f_175734,d_18214
f_229812,d_31292
f_338574,d_421
f_575369,d_18524
f_379277,d_26967
f_63134,d_21568
f_190822,d_959
f_578863,d_26020
f_445775,d_8866
f_71844,d_2182
f_82776,d_28225
f_307241,d_28449
f_321316,d_18313
f_489281,d_31286
f_9185,d_26461
f_179549,d_8493
f_428655,d_26269
f_86347,d_13005
f_478157,d_6
f_291912,d_31009
f_632788,d_25445
f_195941,d_10662
f_34107,d_5413
f_538517,d_18493
f_441786,d_8374
f_380610,d_596
f_84780,d_18409
f_291412,d_16537
f_435287,d_16406
f_49362,d_31088
f_120683,d_29306
f_573651,d_26767
f_419349,d_19496
f_588416,d_13147
f_300360,d_18682
f_632651,d_1247
f_51716,d_8139
f_190791,d_22196
f_302811,d_29709
f_158002,d_26970
f_140486,d_22955
f_418355,d_25301
f_355735,d_10280
f_586056,d_27519
f_321696,d_21222
f_224860,d_29426
f_518902,d_26894
f_163821,d_19608
f_459465,d_19925
f_427983,d_6537
f_521245,d_894
f_570614,d_892
f_343737,d_27809
f_225515,d_9071
f_295141,d_8367
f_121918,d_3395
f_517302,d_12621
f_140708,d_2314
f_619030,d_11159
f_83900,d_23672
f_124696,d_5062
f_524329,d_10399
f_310963,d_28273
f_56081,d_30602
f_621550,d_13969
f_359518,d_6243
f_583075,d_30903
f_619037,d_13256
f_85025,d_7501
f_610946,d_18780
f_420039,d_29232
f_418613,d_25781
f_263134,d_24155
f_83911,d_6643
f_589848,d_17624
f_430567,d_23586
f_231335,d_20297
f_433095,d_5270
f_615176,d_24771
f_498704,d_2088
f_94595,d_22667
f_348641,d_29953
f_109800,d_7522
f_458011,d_28741
f_580502,d_22920
f_519513,d_17347
f_3249,d_1219
f_408633,d_26652
f_591600,d_6923
f_620394,d_11711
f_403762,d_11403
f_525131,d_5887
f_316325,d_19796
f_207422,d_23797
f_515796,d_20742
f_641012,d_24142
f_42659,d_8955
f_596825,d_15292
f_476497,d_14763
f_22747,d_155
f_385550,d_18607
f_185441,d_30086
f_516986,d_21379
f_208185,d_8611
f_291178,d_8784
f_574522,d_6403
f_29606,d_24151
f_290489,d_13816
f_49513,d_31055
f_131339,d_22352
f_378962,d_4786
f_79333,d_25906
f_524865,d_8650
f_31824,d_19644
f_24396,d_29502
f_504634,d_7327
f_486636,d_7197
f_501653,d_15666
f_182250,d_16967
f_455005,d_29132
f_329409,d_8469
f_222810,d_5819
f_400576,d_15416
f_239096,d_26554
f_328418,d_26139
f_315090,d_459
f_538713,d_11129
f_554722,d_3112
f_202600,d_26967
f_544953,d_10357
f_584519,d_6686
f_533383,d_15226
f_641846,d_19324
f_5739,d_13546
f_266173,d_3225
f_312211,d_4989
f_226641,d_26589
f_163084,d_27027
f_228601,d_5549
f_421322,d_14834
f_565378,d_12863
f_109465,d_29022
f_371613,d_3263
f_512698,d_21857
f_555720,d_13932
f_21255,d_20755
f_591471,d_13444
f_349618,d_42
f_21401,d_22590
f_404595,d_8450
f_43538,d_17288
f_14557,d_9380
f_237206,d_15224
f_42423,d_7708
f_170622,d_24443
f_10037,d_3804
f_33372,d_12336
f_210844,d_20058
f_325365,d_23680
f_420177,d_27331
f_616561,d_22482
f_270290,d_17948
f_261447,d_4392
f_326451,d_31144
f_535450,d_17188
f_71510,d_17102
f_427139,d_25471
f_357867,d_2389
f_520124,d_1493
f_307173,d_16402
f_535919,d_5798
f_464336,d_5352
f_346560,d_19446
f_591808,d_11208
f_501957,d_31360
f_178613,d_9585
f_481797,d_13381
f_156191,d_734
f_100472,d_24240
f_246916,d_5801
f_468859,d_17690
f_584987,d_4286
f_303539,d_17605
f_162564,d_25974
f_28409,d_29588
f_588974,d_13333
f_102208,d_16304
f_217471,d_13746
f_241615,d_20354
f_475157,d_16232
f_244792,d_6894
f_391185,d_7229
f_65370,d_18449
f_443111,d_40
f_224798,d_21270
f_486120,d_29568
f_416860,d_2366
f_625880,d_11244
f_138486,d_23956
f_429085,d_1373
f_526532,d_1255
f_519024,d_23830
f_452490,d_30489
f_131930,d_12029
f_209763,d_4900
f_60273,d_21194
f_274147,d_16668
f_365875,d_22515
f_106631,d_13883
f_449574,d_29362
f_342462,d_9200
f_339528,d_19883
f_247349,d_12264
f_338159,d_7320
f_567313,d_9663
f_301789,d_14995
f_164797,d_8280
f_176977,d_28719
f_467973,d_20642
f_405019,d_28576
f_494821,d_7937
f_276138,d_11612
f_367650,d_6442
f_512432,d_30592
f_118254,d_21254
f_371101,d_4552
f_245874,d_22617
f_295880,d_27956
f_251721,d_24490
f_229656,d_23726
f_571532,d_27691
f_185291,d_25570
f_129957,d_29848
f_4440,d_19627
f_303470,d_9295
f_121623,d_30524
f_297959,d_5176
f_399260,d_24201
f_549573,d_23313
f_260700,d_18955
f_32871,d_18887
f_197655,d_22139
f_515887,d_30338
f_120265,d_16002
f_81575,d_20722
f_612943,d_19206
f_508124,d_5194
f_417628,d_28621
f_49733,d_27026
f_341498,d_4213
f_103474,d_30037
f_475334,d_13832
f_372890,d_5041
f_258334,d_15550
f_45325,d_13181
f_626935,d_27394
f_53137,d_29554
f_109811,d_30201
f_342028,d_22952
f_266440,d_12861
f_92256,d_16178
f_296196,d_21276
f_637270,d_9865
f_73960,d_14497
f_78766,d_16129
f_384193,d_20283
f_605754,d_5526
f_612786,d_4655
f_132269,d_3587
f_319660,d_21404
f_529582,d_17204
f_469547,d_13856
f_49450,d_4301
f_598665,d_10550
f_485190,d_9539
f_390955,d_22647
f_254563,d_2895
f_117931,d_5051
f_394864,d_13699
f_70523,d_30513
f_598310,d_25227
f_372289,d_30516
f_214113,d_17593
f_436182,d_23351
f_587290,d_8593
f_624605,d_13172
f_76981,d_27309
f_373548,d_19272
f_545837,d_7869
f_352192,d_2173
f_424489,d_4059
f_49137,d_23620
f_501497,d_12398
f_261544,d_25969
f_519205,d_19763
f_461905,d_10308
f_456111,d_30856
f_188079,d_12944
f_28192,d_28358
f_460385,d_28300
f_255652,d_2554
f_597984,d_8833
f_238660,d_14741
f_622499,d_10090
f_453473,d_27430
f_639809,d_17369
f_247474,d_26588
f_226053,d_1033
f_620619,d_11058
f_156764,d_1108
f_224453,d_4423
f_42835,d_28604
f_470602,d_6723
f_248324,d_22345
f_131724,d_27749
f_178764,d_9191
f_537726,d_13658
f_318979,d_14562
f_379645,d_25257
f_265636,d_1377
f_425074,d_2088
f_579661,d_10756
f_362915,d_5852
f_220443,d_15350
f_508276,d_12645
f_559135,d_15532
f_290860,d_2785
f_255564,d_8342
f_583501,d_30495
f_494297,d_13936
f_13610,d_14657
f_570047,d_10782
f_640641,d_7558
f_225075,d_5041
f_405392,d_27072
f_284674,d_526
f_260499,d_20000
f_442591,d_18063
f_605924,d_19096
f_584027,d_24331
f_277885,d_22359
f_169556,d_6423
f_419857,d_19257
f_246640,d_27822
f_613911,d_17807
f_433254,d_13863
f_244513,d_29248
f_400702,d_2419
f_437972,d_7123
f_446268,d_17214
f_297254,d_5710
f_270107,d_14064
f_624863,d_21850
f_634569,d_23475
f_356033,d_9645
f_122627,d_12951
f_458780,d_15506
f_517983,d_8600
f_598564,d_23009
f_555337,d_17389
f_263768,d_2843
f_280683,d_17055
f_38490,d_11684
f_629710,d_13874
f_295075,d_22917
f_107904,d_4674
f_597077,d_18027
f_621501,d_17801
f_472210,d_13186
f_445070,d_27396
f_301218,d_1250
f_400438,d_1458
f_268713,d_24411
f_25538,d_16318
f_576915,d_9429
f_21573,d_7238
f_102533,d_30529
f_123518,d_16211
f_415694,d_16747
f_438794,d_12528
f_210718,d_23633
f_489011,d_16524
f_12212,d_19938
f_268568,d_17428
f_176135,d_18437
f_457585,d_19487
f_588327,d_9377
f_607314,d_23663
f_11100,d_19623
f_459359,d_9322
f_333933,d_22553
f_381128,d_27874
f_336783,d_21156
f_183042,d_10086
f_383294,d_25835
f_338069,d_5066
f_328391,d_28289
f_426735,d_944
f_473631,d_25611
f_318233,d_13100
f_213088,d_15197
f_108283,d_30789
f_359928,d_8308
f_55844,d_29161
f_262649,d_8454
f_415213,d_18949
f_122450,d_23830
f_33125,d_24779
f_16066,d_11412
f_574634,d_10520
f_539583,d_24251
f_305514,d_12854
f_446791,d_26359
f_550165,d_17763
f_598884,d_28041
f_76634,d_12661
f_201621,d_21292
f_430434,d_15447
f_175936,d_15120
f_636765,d_29359
f_202623,d_5117
f_393801,d_5626
f_107514,d_15872
f_623853,d_10327
f_429593,d_19479
f_130238,d_27205
f_315759,d_20831
f_353487,d_10955
f_204025,d_5679
f_75553,d_28827
f_643089,d_30084
f_253745,d_1740
f_213254,d_21297
f_293831,d_24785
f_463496,d_5604
f_5839,d_24048
f_23724,d_3100
f_326089,d_1733
f_380146,d_8500
f_125897,d_20204
f_582059,d_20347
f_527445,d_25883
f_298732,d_16028
f_550540,d_20965
f_597211,d_876
f_591750,d_16687
f_249093,d_17108
f_155610,d_7474
f_126397,d_28313
f_55321,d_7721
f_429027,d_25291
f_163759,d_7656
f_30864,d_11210
f_584322,d_30893
f_209872,d_6663
f_71926,d_19500
f_476225,d_9715
f_268411,d_11794
f_554359,d_27411
f_304172,d_1634
f_510787,d_16670
f_504691,d_4195
f_132727,d_26862
f_278409,d_8305
f_105645,d_22130
f_447763,d_8923
f_82545,d_26288
f_452045,d_17038
f_171728,d_4821
f_132181,d_20239
f_533781,d_4125
f_545949,d_8358
f_263636,d_2820
f_243955,d_16502
f_96673,d_20895
f_573256,d_17875
f_361572,d_9621
f_599350,d_5658
f_241989,d_12679
f_605694,d_19313
f_380694,d_18095
f_309393,d_26181
f_473287,d_22360
f_404197,d_22005
f_583664,d_326
f_579353,d_5426
f_40699,d_25829
f_383088,d_11309
f_528619,d_14458
f_303107,d_6930
f_13545,d_30588
f_470909,d_21361
f_65798,d_11054
f_598900,d_11306
f_532243,d_72
f_366698,d_10243
f_406521,d_2430
f_24058,d_15720
f_636379,d_10486
f_378781,d_26876
f_506711,d_5108
f_375192,d_28727
f_577531,d_29398
f_467353,d_4335
f_465121,d_1456
f_292207,d_18517
f_287762,d_25467
f_350045,d_23754
f_460010,d_19566
f_481437,d_10819
f_99692,d_7680
f_85769,d_18447
f_431197,d_21579
f_204422,d_20438
f_476364,d_29499
f_406083,d_20731
f_213253,d_24972
f_234127,d_12709
f_637624,d_18928
f_141986,d_27914
f_360809,d_4964
f_364460,d_11947
f_461455,d_4334
f_562245,d_22456
f_191690,d_16822
f_541192,d_2580
f_434340,d_11440
f_222750,d_931
f_75538,d_26561
f_226002,d_25626
f_487646,d_30026
f_547531,d_1353
f_193674,d_11257
f_531008,d_1385
f_76063,d_3057
f_555630,d_31316
f_492909,d_1648
f_511702,d_1589
f_549137,d_3156
f_102647,d_15175
f_248830,d_29478
f_590506,d_8894
f_328610,d_14070
f_370990,d_30982
f_143360,d_28679
f_139479,d_1303
f_254345,d_14928
f_361635,d_17126
f_592476,d_23721
f_104688,d_25191
f_327075,d_20446
f_167249,d_14988
f_534862,d_8153
f_573515,d_802
f_142014,d_1381
f_416079,d_2277
f_132081,d_30632
f_586386,d_29254
f_91731,d_31313
f_450536,d_18783
f_16151,d_8257
f_639801,d_28955
f_543063,d_11917
f_393132,d_6729
f_80223,d_8109
f_303635,d_21102
f_286890,d_9913
f_539339,d_11650
f_619219,d_12817
f_18938,d_16788
f_491262,d_12351
f_604532,d_16279
f_194408,d_14692
f_111315,d_25053
f_232274,d_26703
f_37518,d_3970
f_559883,d_1954
f_619455,d_6178
f_60691,d_26942
f_108330,d_9976
f_12450,d_28210
f_255560,d_17466
f_602443,d_1630
f_380752,d_14582
f_379599,d_7182
f_431483,d_14643
f_27833,d_13533
f_468343,d_23587
f_388529,d_25365
f_377568,d_26496
f_222722,d_3360
f_305961,d_7677
f_587588,d_5392
f_237356,d_7480
f_89286,d_10452
f_511140,d_9705
f_85689,d_17365
f_594938,d_31299
f_614983,d_678
f_634133,d_743
f_65407,d_2670
f_191086,d_19432
f_643366,d_1766
f_540284,d_29697
f_360333,d_6047
f_429793,d_30936
f_140993,d_4534
f_276788,d_20602
f_185282,d_11716
f_67802,d_24329
f_132376,d_11072
f_7752,d_21588
f_465140,d_27396
f_376761,d_3922
f_567567,d_26245
f_435484,d_13433
f_85008,d_28518
f_60873,d_1798
f_114673,d_18400
f_357411,d_11143
f_429751,d_7880
f_224175,d_13261
f_241455,d_27555
f_346004,d_5292
f_178200,d_13176
f_386694,d_4637
f_554594,d_20835
f_351707,d_30920
f_458841,d_29543
f_522246,d_15489
f_395703,d_3903
f_265955,d_10910
f_587736,d_20820
f_328705,d_19099
f_477939,d_16454
f_529987,d_3782
f_114294,d_27157
f_92178,d_12014
f_489501,d_2762
f_331166,d_20809
f_22261,d_30511
f_284437,d_29152
f_241834,d_1465
f_369443,d_29604
f_523109,d_12862
f_346368,d_23875
f_244764,d_7951
f_466036,d_4471
f_277755,d_14343
f_606579,d_5594
f_579981,d_3657
f_611330,d_1923
f_392090,d_25812
f_536742,d_20526
f_585665,d_11296
f_513399,d_3201
f_246726,d_8907
f_213486,d_16746
f_569125,d_3749
f_367293,d_23157
f_544249,d_10241
f_642502,d_29382
f_132057,d_13732
f_4268,d_4576
f_101308,d_61
f_381720,d_5320
f_25560,d_28748
f_188616,d_9854
f_550522,d_11996
f_373719,d_22029
f_519427,d_7641
f_34907,d_18950
f_515959,d_13090
f_596693,d_29412
f_25796,d_15432
f_428441,d_10526
f_580066,d_28746
f_494865,d_25525
f_138962,d_5624
f_196257,d_9225
f_609023,d_1813
f_383594,d_26368
f_85469,d_23111
f_460104,d_14733
f_308445,d_27040
f_361773,d_13894
f_306460,d_1481
f_584302,d_19255
f_596752,d_10376
f_174853,d_22057
f_124353,d_17016
f_21861,d_7660
f_320695,d_3352
f_471809,d_18541
f_543447,d_4499
f_505838,d_6949
f_543657,d_9997
f_606304,d_24535
f_575879,d_147
f_285044,d_1871
f_338208,d_3184
f_228729,d_4920
f_250940,d_19629
f_3717,d_25706
f_289370,d_25025
f_506903,d_11607
f_98977,d_5742
f_9242,d_28617
f_359142,d_13465
f_315978,d_22006
f_413275,d_23558
f_170684,d_18366
f_566904,d_22228
f_605443,d_21457
f_223539,d_30514
f_328047,d_10049
f_8433,d_29432
f_528060,d_27545
f_33320,d_5163
f_82631,d_23269
f_568859,d_6533
f_474141,d_28855
f_290972,d_30075
f_47666,d_14426
f_38649,d_27390
f_268741,d_7972
f_428561,d_16635
f_628282,d_18045
f_334598,d_621
f_32095,d_25097
f_497928,d_6657
f_224051,d_10137
f_167672,d_18075
f_153746,d_14467
f_279657,d_18816
f_122944,d_9698
f_522721,d_22095
f_378358,d_23517
f_555139,d_14250
f_463915,d_16214
f_91097,d_6890
f_436179,d_3431
f_67507,d_3309
f_644200,d_27937
f_44097,d_22949
f_553859,d_4806
f_341860,d_2902
f_455232,d_27295
f_632886,d_24560
f_355965,d_21540
f_37363,d_15405
f_417092,d_16495
f_18075,d_27230
f_429181,d_11835
f_501370,d_18184
f_225723,d_2658
f_584138,d_5452
f_104987,d_56
f_592502,d_2621
f_265761,d_5658
f_131016,d_1050
f_306497,d_9530
f_357877,d_28637
f_216498,d_22976
f_510668,d_8931
f_12677,d_6949
f_165693,d_24823
f_557261,d_8035
f_142275,d_14540
f_58697,d_7231
f_15891,d_27923
f_418507,d_1333
f_345456,d_22586
f_41832,d_20995
f_132340,d_25203
f_238710,d_5184
f_518148,d_27684
f_182341,d_10645
f_617087,d_3321
f_532338,d_1480
f_252841,d_7016
f_208148,d_30096
f_394027,d_4745
f_196435,d_27502
f_64458,d_18166
f_539735,d_1579
f_141199,d_18652
f_597353,d_14048
f_169535,d_17634
f_82315,d_16921
f_106545,d_12568
f_502821,d_7314
f_49808,d_8223
f_535281,d_22867
f_5370,d_21116
f_354096,d_26787
f_438915,d_16656
f_282363,d_14937
f_60338,d_10386
f_466675,d_10497
f_2249,d_1817
f_161682,d_3902
f_57419,d_29086
f_555733,d_29605
f_189064,d_19563
f_240501,d_20372
f_33443,d_13282
f_404523,d_3471
f_297817,d_11809
f_503653,d_8246
f_399680,d_25232
f_480400,d_6372
f_631001,d_16969
f_422380,d_30725
f_261450,d_17950
f_69501,d_24691
f_223982,d_20823
f_105004,d_18676
f_452997,d_22981
f_185730,d_10619
f_279203,d_17309
f_190586,d_26811
f_3185,d_7141
f_388203,d_13570
f_145632,d_21589
f_267454,d_25313
f_211380,d_8478
f_340305,d_26834
f_137093,d_11615
f_51071,d_17597
f_200496,d_7784
f_390747,d_28536
f_573373,d_2148
f_178020,d_29662
f_141175,d_17922
f_558375,d_5703
f_479233,d_26317
f_495941,d_19898
f_394509,d_20171
f_178487,d_1227
f_540548,d_29242
f_399764,d_30461
f_266026,d_11329
f_564570,d_18859
