c_16700,d_14497
c_1222,d_4673
c_30964,d_22561
c_2408,d_1641
c_10407,d_1365
c_21794,d_3120
c_5776,d_26530
c_6579,d_10630
c_6004,d_1041
c_22998,d_18430
c_145,d_7691
c_3182,d_2773
c_28995,d_30729
c_18809,d_208
c_28382,d_15774
c_1759,d_8572
c_30242,d_2570
c_17529,d_5722
c_21982,d_13184
c_6676,d_28383
c_23409,d_20884
c_22733,d_10521
c_2215,d_11601
c_30282,d_3435
c_4502,d_5234
c_8961,d_29439
c_11018,d_7393
c_29174,d_4882
c_12076,d_29046
c_25018,d_31108
c_24559,d_10318
c_1597,d_20994
c_38,d_20116
c_27898,d_28196
c_15293,d_3845
c_16640,d_6434
c_28825,d_11010
c_17962,d_8919
c_24663,d_6775
c_29176,d_10060
c_30036,d_14774
c_14160,d_15153
c_14826,d_1556
c_2234,d_1687
c_23616,d_26180
c_23072,d_2313
c_5828,d_28591
c_2979,d_13565
c_18676,d_29284
c_26131,d_342
c_2832,d_22812
c_29810,d_10823
c_30486,d_24508
c_21124,d_12864
c_14493,d_15908
c_3954,d_11939
c_4076,d_5289
c_7927,d_7572
c_695,d_13745
c_22903,d_13989
c_8372,d_11561
c_30019,d_5034
c_7582,d_6403
c_15633,d_234
c_2970,d_17899
c_4228,d_20428
c_18020,d_24193
c_20131,d_13210
c_13065,d_16163
c_20363,d_1140
c_17276,d_18073
c_10676,d_5258
c_17971,d_29369
c_15412,d_13665
c_12544,d_23868
c_18967,d_8075
c_29071,d_13171
c_28620,d_1133
c_19184,d_18389
c_20185,d_28953
c_17540,d_17425
c_11475,d_20916
c_30630,d_10923
c_17246,d_20626
c_17072,d_7896
c_27193,d_11701
c_13832,d_9546
c_4948,d_20194
c_9939,d_13892
c_1296,d_29155
c_23135,d_13336
c_4859,d_9732
c_3075,d_9870
c_27590,d_1529
c_4640,d_11261
c_1361,d_25766
c_30898,d_5664
c_17489,d_22074
c_6427,d_12317
c_21227,d_16049
c_17803,d_25463
c_24729,d_20187
c_4401,d_18258
c_29234,d_9824
c_13571,d_2729
c_5087,d_10724
c_20921,d_23872
c_2408,d_23242
c_11042,d_31141
c_25009,d_18979
c_16102,d_5620
c_27389,d_11858
c_6083,d_31058
c_17986,d_14818
c_5547,d_6996
c_28980,d_15164
c_24762,d_26316
c_8072,d_16307
c_18158,d_31385
c_18971,d_18224
c_22338,d_11303
c_9222,d_16853
c_16756,d_1585
c_6464,d_15028
c_13032,d_4070
c_14304,d_22187
c_999,d_4940
c_30434,d_1386
c_18803,d_24995
c_2346,d_18108
c_29231,d_6715
c_12298,d_1430
c_4321,d_13808
c_6865,d_16091
c_25141,d_16559
c_18832,d_30872
c_30789,d_29398
c_19685,d_11791
c_3959,d_27308
c_23854,d_22141
c_1314,d_15387
c_7024,d_480
c_12211,d_29303
c_13470,d_15717
c_18375,d_2442
c_24762,d_18117
c_16959,d_31243
c_8296,d_7168
c_16288,d_23606
c_24164,d_13086
c_2736,d_18157
c_16806,d_7700
c_4321,d_21861
c_6727,d_22053
c_6970,d_12419
c_13801,d_25741
c_20936,d_15918
c_14653,d_3385
c_29752,d_8521
c_4263,d_20611
c_20896,d_7379
c_11192,d_4236
c_28906,d_20075
c_4550,d_5178
c_27007,d_13892
c_2995,d_18648
c_30760,d_21625
c_15031,d_15205
c_11039,d_21949
c_3883,d_3759
c_15598,d_11877
c_27098,d_2711
c_25704,d_26166
c_14511,d_14410
c_654,d_18856
c_16196,d_16698
c_15997,d_28686
c_24439,d_20906
c_5095,d_6817
c_2253,d_13254
c_5291,d_19364
c_161,d_29842
c_5855,d_20045
c_30411,d_1479
c_4485,d_26735
c_16441,d_28922
c_4004,d_3689
c_3407,d_10928
c_8416,d_20864
c_13947,d_25747
c_3454,d_2774
c_16190,d_20338
c_5852,d_3783
c_11328,d_6319
c_5410,d_4917
c_22661,d_2406
c_1215,d_4259
c_20468,d_12011
c_16543,d_30593
c_29027,d_30889
c_13123,d_11163
c_1335,d_29785
c_5006,d_3455
c_25446,d_22834
c_10007,d_22073
c_15672,d_1344
c_9258,d_20290
c_8360,d_10842
c_23992,d_18647
c_24541,d_28976
c_15926,d_1936
c_17230,d_1461
c_27974,d_22736
c_18702,d_223
c_31010,d_19515
c_4496,d_10124
c_13843,d_18185
c_13721,d_11620
c_13395,d_6527
c_28783,d_21067
c_2156,d_27583
c_8941,d_8570
c_13220,d_16965
c_12070,d_10529
c_5072,d_27009
c_12889,d_17821
c_9809,d_413
c_24309,d_28877
c_891,d_20846
c_19931,d_4788
c_21133,d_6426
c_11142,d_7142
c_10561,d_26314
c_22328,d_30933
c_11303,d_18726
c_18448,d_18157
c_16925,d_20363
c_4091,d_2746
c_25722,d_8650
c_28836,d_19349
c_21310,d_23336
c_27977,d_13246
c_23420,d_30175
c_15161,d_16132
c_3728,d_31319
c_22515,d_16631
c_26823,d_23446
c_13263,d_23104
c_25003,d_13711
c_11334,d_10783
c_1701,d_21071
c_13958,d_7421
c_21765,d_13737
c_5461,d_26159
c_28115,d_26723
c_19856,d_9883
c_5701,d_22624
c_6427,d_2061
c_24258,d_24458
c_22124,d_4586
c_2445,d_22665
c_29264,d_15446
c_7554,d_28203
c_27448,d_23832
c_15267,d_10186
c_2379,d_24145
c_23248,d_29023
c_23554,d_12969
c_405,d_8124
c_18848,d_17908
c_11368,d_31059
c_25219,d_30369
c_27891,d_17371
c_13732,d_29228
c_5407,d_20530
c_25987,d_17040
c_616,d_24327
c_14715,d_1700
c_28896,d_10177
c_13314,d_26248
c_12453,d_10661
c_21099,d_3361
c_25816,d_27445
c_3463,d_15862
c_16717,d_20730
c_26616,d_29526
c_15195,d_25269
c_10185,d_23965
c_9849,d_1855
c_16877,d_12450
c_15090,d_10804
c_17038,d_5399
c_19887,d_880
c_29408,d_30724
c_26704,d_30404
c_12069,d_30791
c_30236,d_251
c_8250,d_28739
c_21143,d_23364
c_10259,d_26008
c_24839,d_21490
c_30776,d_695
c_2949,d_29607
c_22649,d_7625
c_2704,d_10318
c_2952,d_14354
c_13927,d_14593
c_30424,d_19862
c_12925,d_19347
c_842,d_7851
c_10173,d_28958
c_15801,d_4979
c_16502,d_21339
c_18553,d_14483
c_18074,d_3046
c_5870,d_24355
c_30249,d_18526
c_20736,d_9111
c_14961,d_2853
c_5733,d_3492
c_6204,d_1939
c_21796,d_17574
c_25262,d_28168
c_15332,d_5185
c_14471,d_29453
c_17853,d_28595
c_16759,d_30405
c_17469,d_24532
c_27583,d_7608
c_20007,d_2648
c_15624,d_4636
c_12705,d_11590
c_17550,d_8463
c_7166,d_4390
c_26413,d_2705
c_17351,d_19230
c_13891,d_15743
c_7204,d_21821
c_12205,d_28245
c_4169,d_19290
c_24004,d_24448
c_8904,d_9118
c_15700,d_9689
c_29629,d_21118
c_4602,d_15734
c_6189,d_19724
c_27698,d_18873
c_3717,d_29381
c_6836,d_20375
c_20428,d_29436
c_688,d_14352
c_8137,d_21841
c_14767,d_18411
c_19109,d_24649
c_2185,d_4788
c_27010,d_9982
c_12143,d_30459
c_7751,d_14678
c_28987,d_27888
c_30498,d_24241
c_17234,d_27826
c_13598,d_20138
c_20643,d_4607
c_26341,d_13743
c_22166,d_14537
c_15178,d_11369
c_8300,d_6951
c_5871,d_10598
c_1332,d_27965
c_28378,d_1528
c_24178,d_21689
c_18241,d_19876
c_1205,d_4792
c_26274,d_28866
c_27329,d_18947
c_4226,d_22039
c_15536,d_16518
c_17984,d_30182
c_8188,d_5087
c_9793,d_12992
c_7377,d_11314
c_25626,d_17852
c_18947,d_18631
c_30060,d_10420
c_25026,d_10804
c_19952,d_10713
c_5943,d_22519
c_28224,d_20988
c_21289,d_30561
c_1024,d_23029
c_14086,d_13216
c_26796,d_28145
c_18528,d_12470
c_21183,d_1653
c_23421,d_29312
c_21583,d_4787
c_24606,d_30369
c_27197,d_26064
c_8482,d_25937
c_27406,d_10790
c_21293,d_16421
c_29400,d_2390
c_24563,d_12922
c_28437,d_16332
c_1778,d_5883
c_9387,d_14693
c_13364,d_24106
c_22579,d_28406
c_6284,d_17909
c_30300,d_7597
c_21174,d_22087
c_25914,d_10640
c_777,d_27352
c_17584,d_15909
c_13959,d_507
c_3960,d_25328
c_10500,d_30512
c_25880,d_12105
c_30931,d_19486
c_2584,d_11168
c_19658,d_13188
c_30533,d_17138
c_18012,d_24406
c_4939,d_23253
c_24882,d_18420
c_6435,d_15997
c_6757,d_22061
c_19127,d_4622
c_26373,d_13702
c_1526,d_31203
c_638,d_23487
c_27914,d_29119
c_23065,d_12728
c_14210,d_8617
c_3297,d_17995
c_11701,d_14716
c_13194,d_25234
c_28327,d_16501
c_30884,d_7913
c_20047,d_862
c_9403,d_17175
c_21046,d_26121
c_25365,d_21700
c_4912,d_17265
c_29742,d_3643
c_17772,d_16123
c_23256,d_19521
c_21920,d_3737
c_308,d_18874
c_3892,d_29493
c_27933,d_25446
c_17521,d_16619
c_3783,d_9099
c_5476,d_27755
c_17565,d_26098
c_20664,d_13936
c_663,d_4209
c_26139,d_25541
c_12221,d_4911
c_28072,d_24967
c_18668,d_14277
c_23679,d_10450
c_22851,d_26279
c_4641,d_4935
c_16516,d_1640
c_6638,d_30593
c_5430,d_25354
c_19040,d_25382
c_25716,d_31192
c_16853,d_18447
c_4352,d_20905
c_30062,d_22038
c_25306,d_15121
c_25898,d_17390
c_23093,d_25085
c_25704,d_31356
c_29691,d_10136
c_14724,d_15017
c_7728,d_23313
c_17512,d_18924
c_2601,d_13132
c_15973,d_22420
c_21454,d_23852
c_30979,d_8960
c_12346,d_26574
c_8940,d_5091
c_14365,d_18655
c_23539,d_28897
c_18934,d_22502
c_31103,d_1173
c_16067,d_23195
c_12193,d_10555
c_6300,d_16379
c_30710,d_19167
c_26038,d_8213
c_28297,d_13135
c_13657,d_25436
c_26455,d_29238
c_16307,d_19389
c_29133,d_24579
c_19659,d_23038
c_17087,d_21758
c_6418,d_20729
c_11232,d_23603
c_8152,d_7401
c_2277,d_6882
c_23837,d_18098
c_22619,d_23058
c_3851,d_193
c_6509,d_14217
c_1328,d_219
c_29612,d_23224
c_19196,d_8133
c_28502,d_11230
c_20546,d_7305
c_9670,d_19242
c_9431,d_4367
c_4622,d_23766
c_30927,d_11541
c_30093,d_28469
c_18115,d_22537
c_31146,d_21599
c_2439,d_30057
c_19030,d_24304
c_1132,d_30802
c_24364,d_11609
c_1631,d_9714
c_16511,d_25124
c_294,d_13203
c_3058,d_21766
c_8639,d_24567
c_12838,d_17318
c_29698,d_28443
c_27701,d_1652
c_4941,d_22606
c_15802,d_14991
c_20977,d_12809
c_21075,d_13767
c_19032,d_3261
c_12858,d_19359
c_22084,d_24666
c_28552,d_495
c_16430,d_3136
c_22455,d_19479
c_21133,d_26635
c_12867,d_10729
c_18712,d_7321
c_15090,d_22797
c_2742,d_29224
c_5867,d_12686
c_5532,d_708
c_26086,d_8994
c_23478,d_31012
c_3048,d_6234
c_16667,d_3664
c_4698,d_1602
c_29815,d_5710
c_2655,d_8731
c_68,d_1426
c_22838,d_10749
c_19738,d_28569
c_24852,d_6200
c_23231,d_15936
c_14351,d_227
c_20942,d_21647
c_21704,d_18360
c_10451,d_8971
c_20409,d_18490
c_21291,d_1112
c_13897,d_304
c_18123,d_7980
c_2791,d_3878
c_5090,d_9218
c_11998,d_11100
c_1879,d_29888
c_1648,d_24688
c_18869,d_3270
c_1791,d_28317
c_26876,d_15878
c_11176,d_5837
c_30770,d_7077
c_29206,d_10992
c_3907,d_21913
c_793,d_198
c_30224,d_23116
c_11978,d_7693
c_285,d_5115
c_4837,d_27666
c_14969,d_21815
c_4846,d_18160
c_14247,d_24067
c_1826,d_5043
c_12091,d_25604
c_24827,d_8062
c_13952,d_25714
c_26514,d_16545
c_243,d_21453
c_28489,d_28657
c_28352,d_5737
c_13977,d_30703
c_26522,d_6188
c_29109,d_27227
c_13339,d_12158
c_3881,d_22941
c_30056,d_31305
c_14580,d_25144
c_8922,d_13284
c_21451,d_12166
c_17961,d_18106
c_25189,d_1954
c_23690,d_30661
c_29126,d_19761
c_30655,d_12974
c_7263,d_8965
c_3613,d_8862
c_2425,d_6891
c_4980,d_22349
c_18459,d_3579
c_21045,d_17636
c_8804,d_26480
c_23600,d_504
c_6371,d_4921
c_10819,d_20856
c_28855,d_24960
c_25621,d_19881
c_6350,d_29606
c_27553,d_20270
c_24249,d_11548
c_23713,d_25103
c_20456,d_715
c_8268,d_7934
c_30485,d_5517
c_20795,d_25348
c_10398,d_2793
c_31343,d_16404
c_3619,d_10092
c_1938,d_30923
c_30226,d_11265
c_839,d_15790
c_16027,d_1695
c_15787,d_8752
c_3943,d_31178
c_7900,d_24891
c_2533,d_1952
c_29976,d_10077
c_10633,d_18897
c_17333,d_18879
c_842,d_6433
c_16803,d_21974
c_18429,d_8992
c_12649,d_1574
c_3586,d_12143
c_26972,d_3503
c_28975,d_212
c_17463,d_27932
c_30638,d_8913
c_12409,d_14293
c_30976,d_1617
c_24986,d_12544
c_12027,d_19413
c_16999,d_24509
c_24312,d_3033
c_17144,d_3065
c_4509,d_3681
c_26690,d_10196
c_21429,d_22657
c_7199,d_30732
c_22959,d_1424
c_28773,d_13457
c_23474,d_15061
c_18529,d_15643
c_9363,d_1374
c_12508,d_19144
c_26273,d_16017
c_521,d_16978
c_10258,d_20291
c_16468,d_12624
c_24969,d_26762
c_30707,d_6681
c_30259,d_11548
c_17090,d_17504
c_3819,d_15508
c_6863,d_7456
c_20052,d_13627
c_28364,d_18576
c_20897,d_16491
c_27916,d_15728
c_15489,d_11486
c_19352,d_24946
c_23732,d_28938
c_5629,d_25026
c_7591,d_7505
c_6764,d_18211
c_16150,d_17166
c_1195,d_6232
c_15864,d_9593
c_31371,d_27361
c_15910,d_4827
c_17137,d_13685
c_24055,d_27473
c_28647,d_29218
c_11782,d_25045
c_25215,d_29573
c_22920,d_28089
c_24903,d_11739
c_27489,d_7300
c_5945,d_24246
c_5699,d_3549
c_25375,d_8428
c_13077,d_5754
c_24535,d_14758
c_24361,d_20909
c_7156,d_29855
c_30538,d_21645
c_27207,d_10865
c_26519,d_15149
c_29977,d_20565
c_20522,d_903
c_19666,d_29136
c_4305,d_27698
c_19374,d_26738
c_24857,d_6081
c_4910,d_27990
c_13139,d_10439
c_20465,d_8249
c_7236,d_27726
c_5531,d_15761
c_12113,d_9696
c_12411,d_21180
c_2225,d_15931
c_7764,d_14207
c_10596,d_13861
c_10168,d_25532
c_4827,d_7109
c_10259,d_26925
c_15185,d_20537
c_31417,d_10632
c_25303,d_28897
c_19620,d_7352
c_30105,d_23813
c_28179,d_9808
c_29785,d_7383
c_29008,d_9964
c_18382,d_31281
c_22013,d_8776
c_3204,d_7531
c_1555,d_749
c_17680,d_27790
c_12660,d_22137
c_12609,d_13191
c_2669,d_11122
c_12629,d_10582
c_9099,d_24991
c_25382,d_11525
c_4350,d_22870
c_16502,d_11549
c_2820,d_9839
c_9158,d_29670
c_29176,d_1292
c_11207,d_10276
c_12948,d_25720
c_5584,d_7704
c_5124,d_14580
c_27516,d_25470
c_9674,d_22141
c_30347,d_19858
c_27388,d_9227
c_246,d_10294
c_21547,d_12116
c_14437,d_5393
c_21881,d_30908
c_10044,d_5979
c_10587,d_1577
c_6806,d_10278
c_19546,d_13106
c_27935,d_1732
c_31419,d_9949
c_15033,d_27882
c_25770,d_28052
c_7362,d_1088
c_14918,d_23501
c_17115,d_2539
c_9832,d_13005
c_29616,d_14981
c_11575,d_21227
c_9021,d_15714
c_31206,d_26026
c_28960,d_24772
c_27777,d_26646
c_15108,d_13796
c_22425,d_15792
c_14295,d_28500
c_17573,d_10173
c_1261,d_27493
c_28672,d_3601
c_21582,d_7708
c_6711,d_465
c_25494,d_20269
c_10609,d_21094
c_20048,d_29062
c_30436,d_28011
c_15328,d_12595
c_30165,d_23782
c_29826,d_17916
c_19461,d_5720
c_13825,d_997
c_7325,d_776
c_4733,d_30792
c_5644,d_17593
c_14570,d_24252
c_844,d_11345
c_22948,d_13601
c_20663,d_11067
c_27682,d_26854
c_4772,d_3198
c_2452,d_3354
c_20832,d_9835
c_14908,d_25575
c_14409,d_14866
c_11880,d_24425
c_16145,d_29608
c_16245,d_19267
c_14902,d_19609
c_24062,d_18628
c_30577,d_21373
c_8539,d_4586
c_386,d_15744
c_29339,d_15763
c_12822,d_2146
c_14583,d_10461
c_19569,d_13889
c_26570,d_14494
c_20383,d_21873
c_10630,d_30831
c_13267,d_8168
c_9656,d_9659
c_26808,d_18520
c_29651,d_6286
c_21366,d_24119
c_13360,d_30742
c_8575,d_29262
c_18269,d_7487
c_10919,d_508
c_21308,d_18361
c_7507,d_12439
c_6949,d_8244
c_4191,d_13340
c_25483,d_5204
c_25563,d_12502
c_10418,d_17664
c_14117,d_4721
c_3841,d_21375
c_15805,d_20639
c_27355,d_19561
c_10109,d_25781
c_18090,d_561
c_7896,d_323
c_17204,d_22241
c_14993,d_23402
c_31288,d_13528
c_23957,d_13517
c_25682,d_11233
c_19649,d_24255
c_20344,d_23423
c_17459,d_14592
c_1361,d_10054
c_19220,d_15432
c_23606,d_29496
c_22933,d_15424
c_21640,d_9917
c_16010,d_30350
c_10989,d_16057
c_20397,d_17128
c_15381,d_9924
c_23221,d_9716
c_25515,d_24662
c_11079,d_1695
c_5637,d_17677
c_21820,d_21947
c_18491,d_695
c_1365,d_28227
c_17201,d_28967
c_16003,d_28706
c_29237,d_20851
c_29912,d_14159
c_12340,d_23280
c_15252,d_12092
c_15859,d_7811
c_23412,d_15074
c_6712,d_17467
c_23759,d_31280
c_20637,d_10353
c_21772,d_11607
c_29668,d_6920
c_247,d_24241
c_23048,d_20686
c_8840,d_11892
c_3262,d_24398
c_4193,d_23122
c_4891,d_21088
c_20053,d_4008
c_19351,d_24915
c_9089,d_3495
c_28642,d_18062
c_31210,d_1907
c_28335,d_16711
c_10715,d_12344
c_8113,d_3366
c_5745,d_12041
c_2932,d_1335
c_24913,d_125
c_28210,d_9370
c_8233,d_17646
c_1100,d_29150
c_9792,d_27577
c_17873,d_20642
c_1564,d_17518
c_15809,d_17263
c_27079,d_28141
c_16274,d_30903
c_16899,d_23178
c_1555,d_24338
c_3995,d_12564
c_10262,d_18580
c_7614,d_24024
c_19372,d_6234
c_28356,d_11892
c_30343,d_3508
c_19807,d_22230
c_19171,d_17638
c_30125,d_10588
c_10409,d_4857
c_2390,d_6372
c_10001,d_13310
c_25343,d_5843
c_1998,d_29878
c_14789,d_28819
c_6451,d_27997
c_25062,d_15870
c_11073,d_10770
c_11668,d_24670
c_25518,d_15027
c_19253,d_12580
c_4549,d_9953
c_24048,d_6048
c_24165,d_19035
c_9966,d_7765
c_13738,d_10488
c_8632,d_10851
c_14357,d_28843
c_17768,d_27573
c_10212,d_29651
c_19894,d_24615
c_11256,d_29506
c_22959,d_4198
c_24597,d_8755
c_29530,d_7617
c_17249,d_16573
c_13136,d_3703
c_1402,d_25318
c_2643,d_618
c_23700,d_7855
c_24301,d_27446
c_20758,d_14185
c_25691,d_596
c_11364,d_6372
c_13901,d_5574
c_12716,d_16194
c_1615,d_26983
c_14598,d_27861
c_14123,d_9475
c_8600,d_14038
c_12516,d_29048
c_31089,d_11941
c_18139,d_2645
c_3523,d_26757
c_29592,d_2789
c_9110,d_7968
c_451,d_20686
c_27771,d_3252
c_927,d_29051
c_19483,d_17967
c_1982,d_26351
c_978,d_9718
c_5693,d_16688
c_1876,d_12121
c_28079,d_2702
c_21806,d_29316
c_22547,d_29812
c_7206,d_6439
c_340,d_14548
c_29256,d_11888
c_25654,d_6515
c_9856,d_9294
c_6204,d_6996
c_9817,d_2360
c_17968,d_14088
c_16034,d_7830
c_4796,d_27955
c_4143,d_21960
c_22525,d_1723
c_202,d_30918
c_25479,d_28697
c_30835,d_1127
c_4581,d_26667
c_30658,d_22671
c_22390,d_9683
c_4838,d_13285
c_28254,d_30066
c_13282,d_24543
c_27046,d_23512
c_19547,d_4655
c_1431,d_28441
c_5468,d_19013
c_18163,d_27044
c_30617,d_6823
c_30688,d_28212
c_17487,d_15583
c_12508,d_3184
c_12629,d_23255
c_460,d_23017
c_3323,d_7889
c_2458,d_10347
c_22493,d_26533
c_7316,d_25525
c_31156,d_6
c_16494,d_29517
c_29242,d_2377
c_635,d_30029
c_12,d_6745
c_18461,d_6668
c_10453,d_7494
c_2962,d_8636
c_19462,d_1448
c_31431,d_12924
c_6878,d_15520
c_19906,d_26246
c_12008,d_11396
c_22817,d_26775
c_19795,d_15834
c_14430,d_9624
c_23429,d_14468
c_12226,d_4454
c_10278,d_29265
c_18421,d_3026
c_9019,d_12318
c_6509,d_8570
c_8902,d_2784
c_21,d_23497
c_7582,d_28328
c_28418,d_3061
c_1799,d_26390
c_8066,d_8588
c_3603,d_17893
c_22985,d_12292
c_3516,d_26358
c_27106,d_21961
c_5717,d_13337
c_9310,d_12422
c_29414,d_6146
c_30872,d_11144
c_13046,d_9343
c_20068,d_15962
c_20773,d_13769
c_1981,d_29960
c_513,d_20182
c_8598,d_28558
c_30136,d_28701
c_17180,d_28933
c_27424,d_22762
c_30837,d_4340
c_12981,d_19708
c_25685,d_16061
c_17642,d_26429
c_16819,d_20526
c_13136,d_18433
c_7379,d_8875
c_1820,d_23699
c_28432,d_2991
c_20778,d_5386
c_22753,d_19483
c_10306,d_10137
c_7379,d_10741
c_5399,d_5937
c_6709,d_13453
c_17828,d_8922
c_1947,d_8884
c_27181,d_13999
c_30354,d_26106
c_11759,d_7568
c_23384,d_12099
c_3788,d_13820
c_4107,d_29802
c_8142,d_27866
c_12926,d_1660
c_21849,d_30538
c_28371,d_16391
c_31292,d_20893
c_17425,d_26971
c_19385,d_6053
c_25060,d_31007
c_16279,d_22827
c_2258,d_3006
c_3327,d_2010
c_23444,d_23957
c_22756,d_20002
c_13725,d_7674
c_14524,d_14143
c_3020,d_6190
c_5931,d_27738
c_9404,d_21668
c_4383,d_30929
c_16384,d_15072
c_9642,d_15141
c_27860,d_2090
c_28652,d_18370
c_13367,d_20390
c_14821,d_2015
c_3747,d_24015
c_20918,d_3953
c_10782,d_18283
c_18028,d_10637
c_12243,d_27267
c_12251,d_25935
c_29055,d_927
c_11108,d_25949
c_24000,d_7032
c_15256,d_25754
c_17455,d_15384
c_16890,d_22377
c_27241,d_26565
c_2394,d_23907
c_15457,d_20272
c_643,d_11562
c_29911,d_9620
c_30301,d_1693
c_27234,d_9610
c_11093,d_21124
c_12298,d_25445
c_31287,d_29266
c_27833,d_22432
c_9136,d_8044
c_6697,d_4813
c_31177,d_18753
c_18338,d_10324
c_21647,d_26502
c_18413,d_29542
c_23970,d_26548
c_14693,d_18495
c_1512,d_5614
c_27419,d_5732
c_10926,d_7996
c_15638,d_5864
c_22241,d_11262
c_9206,d_15720
c_24418,d_22316
c_6007,d_4130
c_20817,d_3603
c_2708,d_18168
c_9291,d_5429
c_133,d_29536
c_9571,d_14334
c_15615,d_19816
c_23816,d_28553
c_22494,d_8867
c_19562,d_22248
c_3544,d_30475
c_3972,d_23632
c_2138,d_24669
c_27739,d_24636
c_25067,d_2971
c_27948,d_14001
c_11426,d_11556
c_30059,d_18544
c_30415,d_8066
c_6761,d_21364
c_25639,d_11470
c_26418,d_30213
c_23812,d_6589
c_29313,d_10176
c_12972,d_13547
c_30357,d_9565
c_1873,d_23830
c_6003,d_23790
c_3930,d_5984
c_22623,d_15125
c_20038,d_29242
c_18310,d_30986
c_15895,d_17410
c_5019,d_20938
c_12594,d_20681
c_30771,d_26088
c_4603,d_7905
c_2213,d_10247
c_23670,d_14260
c_21344,d_29001
c_23241,d_4235
c_23710,d_24050
c_10549,d_30456
c_13701,d_10503
c_19719,d_4855
c_19701,d_13383
c_18702,d_6959
c_11853,d_31098
c_29082,d_4582
c_26324,d_22753
c_13780,d_26864
c_16179,d_27718
c_6336,d_11362
c_10261,d_30755
c_12571,d_8846
c_8050,d_30646
c_24918,d_20033
c_23143,d_19360
c_12674,d_28964
c_5385,d_6347
c_18519,d_16670
c_24108,d_17197
c_25892,d_328
c_3041,d_13384
c_25222,d_20832
c_30017,d_1795
c_26179,d_17668
