b_1545,f_539221
b_614,f_588102
b_429,f_455600
b_353,f_450692
b_428,f_377024
b_1477,f_305933
b_1368,f_40000
b_183,f_379809
b_1347,f_175850
b_1471,f_521752
b_1431,f_165011
b_918,f_220119
b_437,f_543095
b_1008,f_269029
b_350,f_61227
b_567,f_637815
b_640,f_68835
b_104,f_298259
b_1099,f_431756
b_293,f_61041
b_1133,f_62951
b_230,f_448389
b_783,f_43202
b_48,f_343005
b_1076,f_99904
b_158,f_141532
b_1286,f_557831
b_132,f_624879
b_1170,f_499134
b_636,f_190927
b_1040,f_461625
b_752,f_587484
b_669,f_609542
b_894,f_326288
b_1451,f_100476
b_320,f_361757
b_848,f_135715
b_364,f_16882
b_249,f_451730
b_880,f_633527
b_320,f_280246
b_160,f_385715
b_941,f_135082
b_333,f_397136
b_914,f_349934
b_1515,f_46605
b_1278,f_502098
b_274,f_94615
b_220,f_492978
b_909,f_399556
b_557,f_274708
b_724,f_283881
b_155,f_69967
b_293,f_563675
b_1067,f_289999
b_71,f_19442
b_1293,f_527329
b_161,f_10599
b_918,f_548273
b_513,f_559989
b_418,f_150300
b_238,f_251550
b_330,f_520107
b_1039,f_178182
b_1303,f_372033
b_977,f_514214
b_675,f_244346
b_203,f_260390
b_972,f_512677
b_339,f_58778
b_939,f_296382
b_46,f_312984
b_295,f_597544
b_779,f_21765
b_539,f_175932
b_30,f_86917
b_1515,f_72572
b_34,f_149865
b_455,f_121107
b_1404,f_634306
b_1424,f_37005
b_703,f_552705
b_1308,f_343984
b_429,f_98915
b_874,f_443904
b_717,f_200258
b_573,f_111500
b_372,f_124131
b_1320,f_136664
b_490,f_174673
b_1226,f_55788
b_205,f_313535
b_213,f_519357
b_387,f_312696
b_313,f_494697
b_53,f_380193
b_1505,f_215926
b_937,f_486594
b_610,f_347526
b_1372,f_106619
b_1054,f_482956
b_92,f_397493
b_1518,f_5498
b_320,f_369933
b_109,f_62737
b_239,f_643938
b_853,f_414204
b_403,f_556309
b_760,f_464232
b_222,f_429457
b_250,f_329979
b_675,f_58415
b_50,f_459556
b_1532,f_302356
b_1367,f_538664
b_406,f_400330
b_165,f_136934
b_65,f_380076
b_966,f_434658
b_288,f_266781
b_736,f_481406
b_475,f_293633
b_1047,f_281441
b_822,f_234477
b_1082,f_24473
b_349,f_93014
b_598,f_78943
b_606,f_402699
b_1122,f_479014
b_217,f_598576
b_301,f_112078
b_902,f_431811
b_1120,f_428601
b_1388,f_371485
b_906,f_320491
b_1513,f_247853
b_1113,f_234929
b_1219,f_33387
b_1481,f_554812
b_270,f_509530
b_593,f_54399
b_751,f_279551
b_1296,f_406048
b_751,f_392661
b_649,f_94332
b_840,f_61470
b_159,f_311164
b_443,f_644003
b_811,f_303959
b_90,f_111601
b_1195,f_159706
b_602,f_441498
b_914,f_428603
b_1406,f_113113
b_1473,f_178538
b_1066,f_552053
b_327,f_52068
b_135,f_556107
b_1209,f_530999
b_451,f_428524
b_315,f_293585
b_8,f_5913
b_1508,f_347369
b_1006,f_309418
b_624,f_340819
b_1391,f_447444
b_785,f_220328
b_902,f_42875
b_1128,f_159202
b_1225,f_322151
b_131,f_627574
b_1366,f_561255
b_1423,f_551431
b_1201,f_9024
b_376,f_10798
b_254,f_391125
b_1152,f_266673
b_659,f_102247
b_1471,f_560681
b_448,f_578331
b_1519,f_40680
b_456,f_226328
b_29,f_449882
b_376,f_168242
b_945,f_302485
b_496,f_307759
b_1290,f_457487
b_852,f_439567
b_743,f_639332
b_1138,f_78213
b_1306,f_271326
b_1299,f_168112
b_1035,f_55879
b_1289,f_641324
b_1358,f_248083
b_599,f_317961
b_3,f_407269
b_667,f_169565
b_1343,f_213378
b_1310,f_634535
b_14,f_537931
b_432,f_491893
b_48,f_231843
b_206,f_277354
b_72,f_362761
b_280,f_109131
b_903,f_387036
b_1154,f_489588
b_1264,f_460157
b_170,f_378872
b_507,f_373085
b_575,f_247348
b_1433,f_292500
b_381,f_628993
b_341,f_398874
b_184,f_315294
b_862,f_522179
b_911,f_254688
b_95,f_584762
b_898,f_252774
b_1167,f_615325
b_1499,f_141266
b_702,f_3872
b_843,f_264166
b_831,f_69188
b_1369,f_323142
b_206,f_171608
b_108,f_309878
b_1539,f_291323
b_268,f_20050
b_440,f_230482
b_715,f_120933
b_120,f_479726
b_1164,f_22105
b_175,f_619993
b_1344,f_436926
b_1349,f_168851
b_956,f_273849
b_1453,f_391700
b_975,f_453221
b_884,f_470092
b_1500,f_522840
b_3,f_179117
b_1302,f_128062
b_70,f_295221
b_229,f_203386
b_1456,f_416506
b_665,f_27685
b_1278,f_319438
b_1548,f_304897
b_1336,f_315642
b_417,f_294021
b_1069,f_366454
b_1418,f_81757
b_1009,f_154846
b_1549,f_1193
b_1001,f_331663
b_786,f_128589
b_135,f_156912
b_329,f_561089
b_242,f_499379
b_337,f_603407
b_812,f_285832
b_213,f_582232
b_1335,f_221116
b_1078,f_294355
b_1510,f_510442
b_1058,f_553855
b_978,f_181741
b_486,f_357378
b_1173,f_346487
b_297,f_507393
b_98,f_532929
b_376,f_531899
b_1228,f_552070
b_153,f_455235
b_818,f_114882
b_521,f_483128
b_717,f_427952
b_1198,f_270389
b_515,f_80784
b_522,f_103246
b_728,f_586395
b_912,f_414348
b_78,f_159288
b_707,f_332158
b_265,f_211689
b_1111,f_223912
b_563,f_168019
b_754,f_124220
b_653,f_450759
b_1405,f_532249
b_1545,f_33753
b_65,f_127039
b_482,f_578270
b_1404,f_374238
b_748,f_234243
b_98,f_153167
b_1346,f_443994
b_426,f_193650
b_206,f_397061
b_301,f_403637
b_1018,f_641716
b_29,f_290887
b_552,f_618631
b_1524,f_143272
b_557,f_556615
b_758,f_153596
b_1077,f_4532
b_218,f_612161
b_893,f_179503
b_494,f_145991
b_616,f_84202
b_962,f_405868
b_382,f_227379
b_252,f_353565
b_148,f_97308
b_1243,f_169258
b_3,f_467130
b_990,f_630556
b_1312,f_470825
b_906,f_335350
b_352,f_378484
b_34,f_148745
b_221,f_239951
b_1111,f_37534
b_1383,f_208642
b_741,f_301212
b_586,f_102689
b_1353,f_500433
b_950,f_48754
b_1550,f_513433
b_933,f_19286
b_38,f_34858
b_1234,f_359703
b_929,f_264425
b_597,f_83816
b_43,f_257619
b_1480,f_255040
b_153,f_442909
b_1349,f_563578
b_727,f_613311
b_860,f_156387
b_232,f_385984
b_277,f_332724
b_143,f_69373
b_87,f_73593
b_1147,f_483481
b_1043,f_517142
b_1544,f_292982
b_894,f_402344
b_1514,f_24773
b_1468,f_567545
b_395,f_515716
b_1254,f_63657
b_934,f_21182
b_275,f_175519
b_453,f_243515
b_1469,f_235090
b_489,f_404619
b_1349,f_361133
b_1069,f_70963
b_1394,f_44486
b_1174,f_255428
b_1487,f_413170
b_652,f_58795
b_1150,f_257255
b_478,f_316672
b_27,f_635501
b_1126,f_185349
b_1168,f_6298
b_207,f_200532
b_612,f_296492
b_1430,f_335318
b_993,f_37320
b_1536,f_566686
b_1150,f_186262
b_466,f_375612
b_626,f_81247
b_408,f_233466
b_1272,f_193534
b_1213,f_623625
b_195,f_52097
b_706,f_130980
b_324,f_391024
b_263,f_473858
b_300,f_238248
b_755,f_251325
b_1556,f_381403
b_220,f_618624
b_495,f_345180
b_402,f_279839
b_352,f_407030
b_107,f_258265
b_946,f_265079
b_876,f_450561
b_901,f_421325
b_920,f_115930
b_1297,f_406312
b_1281,f_243491
b_787,f_603515
b_352,f_89953
b_1465,f_36426
b_45,f_564317
b_767,f_194635
b_1256,f_402135
b_962,f_321185
b_347,f_543326
b_1133,f_135417
b_396,f_107038
b_825,f_562617
b_242,f_607709
b_770,f_392518
b_429,f_242378
b_55,f_470264
b_663,f_630852
b_404,f_389072
b_673,f_388910
b_1361,f_22496
b_648,f_387568
b_1438,f_189419
b_1510,f_557588
b_828,f_166239
b_583,f_248408
b_70,f_534999
b_725,f_529732
b_1335,f_159161
b_194,f_469672
b_992,f_515665
b_1516,f_95250
b_630,f_314832
b_940,f_565682
b_1472,f_185959
b_786,f_107031
b_1111,f_392661
b_831,f_52138
b_414,f_220117
b_107,f_79206
b_275,f_471169
b_15,f_14847
b_548,f_60711
b_727,f_354971
b_1384,f_3635
b_1099,f_96913
b_649,f_543379
b_345,f_49106
b_149,f_453882
b_832,f_55691
b_407,f_319562
b_816,f_334611
b_380,f_572840
b_5,f_224056
b_589,f_62623
b_374,f_281235
b_1403,f_642338
b_1477,f_193649
b_1491,f_359827
b_243,f_180458
b_667,f_448146
b_489,f_81763
b_142,f_337779
b_387,f_385380
b_1542,f_517401
b_353,f_119637
b_1432,f_410164
b_1490,f_147990
b_1521,f_441409
b_248,f_624809
b_0,f_240151
b_294,f_187323
b_224,f_368222
b_179,f_106352
b_1502,f_494879
b_1555,f_420541
b_1262,f_331582
b_1252,f_117804
b_692,f_203160
b_1482,f_446118
b_1482,f_142610
b_980,f_1332
b_159,f_186621
b_279,f_185208
b_696,f_359678
b_998,f_614040
b_1476,f_71994
b_424,f_444462
b_31,f_375066
b_59,f_187190
b_269,f_561908
b_1464,f_149660
b_937,f_279675
b_487,f_134702
b_633,f_477128
b_1236,f_119788
b_609,f_44975
b_1260,f_229170
b_537,f_373861
b_1550,f_70715
b_859,f_13081
b_756,f_86407
b_1137,f_582897
b_1552,f_335526
b_558,f_41914
b_668,f_607624
b_211,f_575735
b_70,f_622331
b_591,f_31755
b_765,f_165290
b_652,f_482746
b_156,f_120632
b_959,f_244126
b_1347,f_208400
b_295,f_559634
b_451,f_201987
b_623,f_642121
b_822,f_227063
b_606,f_549930
b_898,f_218445
b_6,f_460100
b_1053,f_322893
b_0,f_458886
b_934,f_418874
b_282,f_28711
b_16,f_472696
b_1415,f_112010
b_996,f_214793
b_17,f_444200
b_57,f_66742
b_528,f_554032
b_1316,f_529439
b_50,f_60992
b_672,f_287609
b_36,f_280565
b_1000,f_593818
b_1244,f_7534
b_1053,f_480044
b_1431,f_628820
b_322,f_118152
b_920,f_387673
b_693,f_71427
b_569,f_58669
b_55,f_212874
b_902,f_586116
b_852,f_314756
b_261,f_427235
b_1120,f_353325
b_1420,f_120486
b_52,f_258882
b_889,f_165133
b_33,f_58263
b_1492,f_351332
b_195,f_333955
b_729,f_554778
b_1215,f_153183
b_227,f_164618
b_658,f_95297
b_95,f_602143
b_164,f_127800
b_852,f_51571
b_1263,f_623177
b_673,f_345950
b_730,f_266600
b_1430,f_67882
b_811,f_565473
b_720,f_363493
b_1040,f_436074
b_1464,f_643805
b_335,f_527370
b_1368,f_548816
b_1263,f_76241
b_628,f_94385
b_665,f_96047
b_1075,f_415953
b_369,f_522515
b_1485,f_276233
b_140,f_225597
b_1171,f_91868
b_596,f_409809
b_1470,f_560862
b_1201,f_585658
b_379,f_374668
b_557,f_267978
b_599,f_417037
b_998,f_335963
b_1509,f_127967
b_1247,f_62395
b_1395,f_487618
b_126,f_53934
b_1167,f_161452
b_129,f_358719
b_505,f_258256
b_1070,f_449412
b_203,f_365088
b_492,f_175597
b_570,f_277481
b_1331,f_262487
b_1018,f_304640
b_270,f_161024
b_885,f_229092
b_392,f_12280
b_1291,f_494429
b_104,f_438802
b_157,f_467450
b_110,f_260196
b_1083,f_36586
b_665,f_81951
b_343,f_370939
b_607,f_426374
b_275,f_256386
b_1403,f_185777
b_430,f_468726
b_1199,f_439985
b_139,f_462548
b_1066,f_181094
b_141,f_504003
b_164,f_467424
b_558,f_610493
b_1398,f_454616
b_1470,f_34108
b_1552,f_595680
b_681,f_70325
b_265,f_88489
b_726,f_36402
b_37,f_322134
b_1366,f_412072
b_634,f_483957
b_643,f_574695
b_222,f_21054
b_1547,f_559701
b_347,f_307985
b_796,f_350548
b_28,f_319955
b_257,f_28613
b_389,f_502936
b_707,f_528970
b_1083,f_549681
b_920,f_271346
b_79,f_29932
b_449,f_50033
b_208,f_279432
b_552,f_595752
b_634,f_203253
b_290,f_297329
b_993,f_633493
b_1276,f_342741
b_402,f_567749
b_1104,f_394996
b_996,f_340723
b_955,f_329104
b_418,f_177969
b_235,f_368162
b_1137,f_129374
b_1170,f_177829
b_421,f_324297
b_1108,f_546541
b_1507,f_128673
b_1550,f_257526
b_160,f_72306
b_660,f_642419
b_670,f_201532
b_731,f_308897
b_916,f_234822
b_788,f_513753
b_237,f_542607
b_91,f_270750
b_379,f_347083
b_758,f_151648
b_1239,f_381650
b_1445,f_560667
b_203,f_420567
b_944,f_613358
b_931,f_52178
b_382,f_100131
b_298,f_583200
b_1337,f_347911
b_993,f_77964
b_522,f_566422
b_1215,f_443780
b_83,f_57697
b_648,f_487638
b_737,f_541887
b_1050,f_275944
b_716,f_344799
b_643,f_346598
b_439,f_455564
b_646,f_364017
b_249,f_599393
b_1280,f_163639
b_359,f_485776
b_600,f_283445
b_396,f_187989
b_491,f_232258
b_1043,f_193426
b_750,f_295319
b_421,f_580628
b_1203,f_327595
b_428,f_167295
b_1354,f_189322
b_254,f_143030
b_996,f_201275
b_379,f_160247
b_1452,f_450748
b_1141,f_497320
b_693,f_171021
b_479,f_311280
b_975,f_555356
b_1476,f_274648
b_1484,f_352166
b_1096,f_583879
b_1320,f_453030
b_373,f_364315
b_380,f_350419
b_828,f_20728
b_1270,f_598815
b_304,f_410169
b_60,f_620846
b_1052,f_431930
b_1295,f_6319
b_724,f_585517
b_445,f_487493
b_252,f_116402
b_1239,f_361308
b_812,f_341543
b_879,f_415564
b_925,f_554584
b_760,f_643686
b_1109,f_299449
b_320,f_312297
b_3,f_58776
b_274,f_235602
b_767,f_38497
b_387,f_136378
b_685,f_362558
b_205,f_415012
b_1327,f_63036
b_660,f_581806
b_1188,f_328619
b_1375,f_219077
b_934,f_505574
b_1225,f_42274
b_381,f_73628
b_40,f_278721
b_665,f_458356
b_1134,f_559267
b_1213,f_546643
b_765,f_507337
b_595,f_471807
b_676,f_38519
b_623,f_293586
b_839,f_589110
b_690,f_372235
b_1281,f_394987
b_1084,f_77840
b_336,f_330929
b_560,f_298444
b_1059,f_77869
b_911,f_197149
b_866,f_268767
b_1150,f_583461
b_1322,f_380510
b_338,f_347149
b_452,f_228101
b_1150,f_369039
b_1327,f_374827
b_1168,f_609561
b_118,f_501594
b_886,f_435525
b_748,f_153995
b_1223,f_476125
b_189,f_326228
b_428,f_500814
b_652,f_46248
b_1356,f_257132
b_920,f_241029
b_1078,f_563853
b_52,f_547345
b_511,f_575255
b_622,f_238630
b_1102,f_184681
b_1224,f_74162
b_1354,f_253513
b_1183,f_40006
b_962,f_187288
b_1389,f_625033
b_1100,f_515633
b_1446,f_240391
b_429,f_142248
b_185,f_457029
b_494,f_422289
b_515,f_636656
b_1469,f_614622
b_1138,f_447899
b_1222,f_174792
b_6,f_96228
b_829,f_354104
b_772,f_566621
b_800,f_418175
b_1263,f_318917
b_548,f_386323
b_505,f_515740
b_534,f_32609
b_16,f_221608
b_1278,f_319343
b_37,f_159470
b_854,f_626798
b_1056,f_611735
b_336,f_201050
b_1113,f_251687
b_321,f_176649
b_888,f_253629
b_18,f_91434
b_986,f_49777
b_455,f_611678
b_756,f_559417
b_5,f_66201
b_321,f_99293
b_646,f_226638
b_862,f_403682
b_1403,f_542283
b_424,f_286300
b_355,f_488393
b_1249,f_225306
b_1202,f_494209
b_543,f_291074
b_163,f_17203
b_193,f_279439
b_1476,f_105405
b_616,f_22193
b_341,f_529065
b_1341,f_355938
b_1242,f_174993
b_508,f_283542
b_1527,f_172287
b_817,f_13742
b_1317,f_341234
b_1494,f_602049
b_1322,f_250769
b_844,f_133694
b_325,f_520298
b_1338,f_349152
b_1018,f_403949
b_1522,f_537317
b_1199,f_484327
b_1053,f_237494
b_927,f_12351
b_1557,f_595528
b_736,f_179246
b_1007,f_567078
b_180,f_85115
b_766,f_111445
b_1355,f_400496
b_651,f_411949
b_1544,f_258773
b_731,f_190313
b_1427,f_43541
b_896,f_20252
b_1342,f_510737
b_1479,f_120620
b_1139,f_286461
b_84,f_416318
b_640,f_220949
b_1182,f_423259
b_493,f_498950
b_1012,f_521305
b_843,f_132920
b_647,f_127205
b_322,f_131033
b_1118,f_185615
b_1379,f_196203
b_156,f_11202
b_1445,f_388594
b_1121,f_543832
b_1423,f_470751
b_735,f_433039
b_995,f_453514
b_430,f_508252
b_62,f_569545
b_747,f_519723
b_937,f_264528
b_333,f_633042
b_1256,f_486456
b_73,f_28545
b_514,f_182513
b_1408,f_107446
b_1530,f_483996
b_1296,f_428652
b_898,f_289116
b_1091,f_566267
b_50,f_471119
b_502,f_238327
b_230,f_312347
b_693,f_306291
b_72,f_398142
b_1106,f_99968
b_561,f_581048
b_468,f_353032
b_93,f_266990
b_960,f_456217
b_419,f_193760
b_1449,f_553044
b_1105,f_114039
b_516,f_590948
b_692,f_600650
b_195,f_3770
b_1375,f_640596
b_1046,f_514818
b_1151,f_334556
b_1096,f_349063
b_1100,f_223284
b_1441,f_523757
b_354,f_414889
b_529,f_295326
b_996,f_240448
b_1139,f_24036
b_634,f_190562
b_652,f_307767
b_193,f_405735
b_412,f_92077
b_224,f_7221
b_1082,f_80441
b_1319,f_286569
b_1309,f_301691
b_618,f_215941
b_333,f_544466
b_875,f_184201
b_123,f_290293
b_1100,f_407796
b_367,f_330981
b_1112,f_101484
b_756,f_625808
b_988,f_603323
b_641,f_81388
b_349,f_75623
b_970,f_644668
b_482,f_425711
b_830,f_409673
b_290,f_633953
b_507,f_563522
b_848,f_153920
b_279,f_589850
b_461,f_368779
b_1032,f_399012
b_488,f_149539
b_264,f_352406
b_387,f_604667
b_517,f_408019
b_1065,f_332263
b_999,f_616837
b_374,f_264721
b_1005,f_621275
b_1428,f_597866
b_1213,f_264665
b_1150,f_530924
b_985,f_241240
b_627,f_230398
b_1224,f_547992
b_1106,f_471254
b_891,f_294446
b_1444,f_466235
b_463,f_497251
b_1095,f_453694
b_902,f_392743
b_512,f_7717
b_1453,f_274287
b_257,f_523839
b_810,f_285737
b_889,f_233075
b_101,f_573488
b_274,f_42263
b_1481,f_571904
b_991,f_327463
b_1453,f_345492
b_533,f_23590
b_1088,f_92302
b_900,f_619901
b_247,f_55869
b_214,f_609408
b_92,f_614972
b_460,f_633148
b_1328,f_480012
b_1160,f_389543
b_204,f_105193
b_411,f_198622
b_1466,f_542397
b_1327,f_56909
b_1446,f_295306
b_1429,f_263374
b_1337,f_470233
b_493,f_242031
b_1520,f_523746
b_1170,f_503001
b_212,f_366032
b_1063,f_538503
b_586,f_585473
b_885,f_476955
b_443,f_15816
b_680,f_187788
b_1079,f_130481
b_445,f_162648
b_1328,f_418
b_1031,f_251727
b_956,f_193957
b_314,f_548126
b_225,f_322511
b_864,f_528579
b_1354,f_577198
b_1239,f_46293
b_35,f_374282
b_1189,f_499306
b_465,f_334703
b_533,f_279716
b_1118,f_575092
b_1320,f_580914
b_1348,f_1245
b_1256,f_400960
b_1437,f_489464
b_1436,f_258952
b_89,f_234879
b_433,f_22526
b_1399,f_218236
b_875,f_535094
b_542,f_460235
b_507,f_546795
b_956,f_247256
b_893,f_70927
b_408,f_383484
b_63,f_307603
b_388,f_278696
b_1257,f_518363
b_854,f_59932
b_597,f_619694
b_721,f_464399
b_1101,f_139342
b_188,f_485232
b_545,f_497881
b_433,f_415754
b_547,f_111612
b_527,f_57
b_849,f_539903
b_386,f_371272
b_365,f_578361
b_74,f_170700
b_216,f_53628
b_1514,f_494133
b_1040,f_505575
b_174,f_15876
b_918,f_344024
b_599,f_364952
b_1248,f_486886
b_1032,f_19204
b_541,f_470689
b_1344,f_211972
b_618,f_110740
b_87,f_523644
b_548,f_349407
b_1113,f_197577
b_281,f_175462
b_517,f_557930
b_459,f_372430
b_1546,f_475516
b_47,f_586543
b_559,f_326175
b_41,f_274040
b_658,f_446149
b_741,f_501491
b_818,f_643350
b_686,f_59669
b_436,f_313763
b_415,f_379609
b_408,f_284701
b_351,f_392236
b_1180,f_402208
b_1516,f_213775
b_902,f_549777
b_1035,f_398460
b_1426,f_536836
b_1381,f_480029
b_1346,f_24537
b_299,f_479357
b_486,f_494634
b_315,f_25010
b_875,f_218876
b_863,f_537524
b_1428,f_328933
b_793,f_224972
b_1529,f_13521
b_1314,f_295113
b_1507,f_245436
b_845,f_607019
b_376,f_368085
b_1178,f_366213
b_1416,f_58725
b_1072,f_192946
b_1293,f_380844
b_1147,f_355870
b_1126,f_307904
b_1514,f_129505
b_617,f_478973
b_1382,f_565840
b_1051,f_408152
b_1144,f_495677
b_1300,f_304490
b_1225,f_340003
b_1233,f_554107
b_880,f_577291
b_748,f_564864
b_904,f_523919
b_798,f_639800
b_315,f_74740
b_1062,f_28083
b_1028,f_389095
b_133,f_459622
b_335,f_536390
b_1126,f_414801
b_1105,f_313967
b_1050,f_439726
b_169,f_459756
b_123,f_1053
b_192,f_473055
b_716,f_579183
b_1247,f_362354
b_719,f_60876
b_903,f_430518
b_211,f_589636
b_137,f_36685
b_355,f_182008
b_1065,f_552487
b_109,f_45165
b_509,f_438650
b_1280,f_194538
b_427,f_541087
b_716,f_21196
b_1501,f_82875
b_691,f_214576
b_541,f_34478
b_653,f_620357
b_586,f_210791
b_1146,f_102795
b_229,f_275408
b_1537,f_30919
b_1238,f_200355
b_1218,f_463261
b_1074,f_512091
b_266,f_124409
b_1094,f_334504
b_1376,f_445062
b_953,f_47655
b_904,f_166606
b_614,f_299144
b_1249,f_532001
b_626,f_82152
b_1403,f_521242
b_242,f_416493
b_1194,f_157431
b_720,f_255322
b_1526,f_39030
b_1301,f_272728
b_344,f_305337
b_427,f_179280
b_1011,f_498867
b_83,f_275161
b_815,f_244387
b_1118,f_615933
b_1023,f_66172
b_798,f_277643
b_1532,f_513654
b_1067,f_178454
b_1355,f_290231
b_906,f_20749
b_180,f_156155
b_1275,f_153694
b_79,f_623919
b_1428,f_135641
b_304,f_109003
b_95,f_3699
b_400,f_280856
b_374,f_230697
b_514,f_162088
b_433,f_487058
b_1066,f_625277
b_621,f_567441
b_984,f_68743
b_1185,f_74311
b_1230,f_411504
b_1435,f_158427
b_376,f_564916
b_23,f_572894
b_589,f_440208
b_631,f_178229
b_279,f_70386
b_394,f_145895
b_77,f_353745
b_1523,f_47224
b_333,f_154545
b_137,f_102768
b_148,f_421763
b_781,f_630460
b_792,f_198775
b_596,f_102788
b_297,f_334752
b_321,f_268795
b_831,f_35199
b_291,f_34671
b_523,f_605653
b_1025,f_264226
b_643,f_98083
b_911,f_534790
b_1521,f_185504
b_487,f_227433
b_34,f_233988
b_1233,f_60268
b_1545,f_291788
b_356,f_233537
b_1255,f_633200
b_1117,f_230053
b_499,f_224472
b_232,f_377288
b_247,f_525696
b_373,f_432434
b_391,f_508533
b_394,f_124497
b_852,f_408803
b_620,f_539346
b_503,f_64871
b_1374,f_601982
b_1415,f_83515
b_1312,f_365468
b_883,f_602259
b_1536,f_41476
b_823,f_531370
b_717,f_570462
b_955,f_302870
b_364,f_172470
b_1090,f_384981
b_1054,f_58399
b_1283,f_381609
b_1364,f_503013
b_886,f_525326
b_1184,f_72405
b_155,f_246845
b_1046,f_389819
b_617,f_33352
b_1003,f_149367
b_1074,f_257353
b_393,f_358443
b_462,f_138278
b_541,f_568167
b_1191,f_483759
b_690,f_18637
b_1403,f_388743
b_67,f_272868
b_481,f_218073
b_662,f_329780
b_495,f_520521
b_1029,f_608561
b_217,f_260061
b_29,f_263258
b_310,f_14046
b_1169,f_191950
b_399,f_437559
b_950,f_449749
b_265,f_509989
b_174,f_636963
b_324,f_481967
b_193,f_265761
b_1399,f_46414
b_1295,f_525793
b_1059,f_544114
b_1064,f_622036
b_1134,f_558736
b_640,f_514180
b_1268,f_111285
b_11,f_576982
b_1246,f_127974
b_525,f_397630
b_544,f_562578
b_207,f_9717
b_674,f_316862
b_767,f_140942
b_120,f_592922
b_1382,f_90968
b_1433,f_126952
b_1213,f_464271
b_263,f_436185
b_557,f_636721
b_897,f_489044
b_1287,f_272718
b_62,f_194010
b_1203,f_534795
b_723,f_515915
b_1452,f_194065
b_373,f_325583
b_646,f_581502
b_458,f_32899
b_1150,f_173194
b_1114,f_470091
b_1131,f_520933
b_985,f_452484
b_1513,f_307572
b_1100,f_250210
b_607,f_327623
b_403,f_602888
b_1378,f_525949
b_568,f_507689
b_953,f_51587
b_151,f_187369
b_435,f_74996
b_1419,f_637077
b_1320,f_569852
b_1208,f_531864
b_371,f_343080
b_177,f_593767
b_1207,f_393565
b_1500,f_434775
b_706,f_105474
b_845,f_55278
b_655,f_330159
b_1322,f_153346
b_58,f_450050
b_779,f_393546
b_455,f_281572
b_1168,f_386700
b_632,f_254487
b_1335,f_279853
b_776,f_429641
b_1426,f_180123
b_969,f_405175
b_117,f_442457
b_783,f_273775
b_452,f_29624
b_967,f_532859
b_642,f_632765
b_428,f_5841
b_1319,f_417034
b_662,f_310321
b_259,f_547912
b_929,f_386886
b_622,f_340946
b_263,f_302122
b_657,f_639582
b_1309,f_457280
b_1207,f_233647
b_1314,f_596667
b_1208,f_339512
b_1169,f_158401
b_606,f_359930
b_1523,f_410704
b_681,f_79460
b_613,f_322718
b_416,f_282699
b_401,f_240960
b_1356,f_266513
b_879,f_472200
b_492,f_622930
b_1440,f_164401
b_877,f_354783
b_1205,f_227161
b_1269,f_244510
b_891,f_212569
b_1165,f_58011
b_98,f_27040
b_80,f_527738
b_1305,f_518245
b_1160,f_231965
b_907,f_408732
b_1080,f_446341
b_257,f_185852
b_69,f_126380
b_671,f_181242
b_401,f_564540
b_548,f_223291
b_162,f_24993
b_174,f_66020
b_1244,f_89456
b_1297,f_631609
b_1388,f_107886
