b_790,f_584076
b_650,f_576197
b_322,f_261965
b_1230,f_64800
b_750,f_107805
b_1491,f_6500
b_1005,f_571510
b_610,f_293786
b_682,f_271245
b_708,f_394392
b_287,f_337980
b_354,f_569560
b_226,f_232657
b_288,f_1742
b_607,f_30713
b_961,f_425655
b_1213,f_466808
b_58,f_506587
b_1039,f_311597
b_1300,f_323547
b_476,f_352763
b_529,f_194356
b_185,f_157181
b_1537,f_376778
b_520,f_16431
b_464,f_84673
b_602,f_478311
b_1164,f_483147
b_1236,f_256222
b_770,f_613052
b_1200,f_98073
b_183,f_226094
b_381,f_566289
b_513,f_105371
b_194,f_633556
b_237,f_371885
b_1167,f_608693
b_474,f_270082
b_1136,f_561639
b_1441,f_157679
b_371,f_17008
b_534,f_430325
b_228,f_412665
b_246,f_583770
b_1469,f_169596
b_532,f_317259
b_704,f_75779
b_593,f_343743
b_57,f_435931
b_1550,f_534228
b_1346,f_27338
b_947,f_492772
b_1187,f_642035
b_1136,f_12527
b_1005,f_30913
b_154,f_588218
b_1338,f_129683
b_642,f_163503
b_443,f_395230
b_909,f_619645
b_772,f_575636
b_1095,f_56111
b_932,f_492933
b_829,f_561713
b_914,f_274481
b_403,f_86205
b_1015,f_548845
b_17,f_544959
b_639,f_466948
b_1143,f_523309
b_261,f_452513
b_698,f_636744
b_87,f_138949
b_328,f_141295
b_1057,f_255053
b_175,f_445962
b_1191,f_8976
b_377,f_382547
b_1015,f_282734
b_1345,f_507340
b_128,f_279152
b_1030,f_169279
b_960,f_271153
b_963,f_316425
b_590,f_157948
b_22,f_621417
b_681,f_122152
b_47,f_479588
b_790,f_428135
b_234,f_105720
b_1378,f_289329
b_1472,f_222933
b_371,f_14865
b_618,f_415392
b_139,f_22345
b_1291,f_469282
b_329,f_233861
b_1144,f_351984
b_1487,f_218625
b_116,f_410286
b_664,f_418915
b_24,f_327567
b_890,f_192829
b_589,f_606620
b_186,f_626007
b_137,f_527081
b_1135,f_385750
b_896,f_176880
b_951,f_288960
b_578,f_223083
b_213,f_140433
b_1404,f_516238
b_1442,f_448525
b_175,f_116439
b_886,f_293925
b_291,f_166628
b_779,f_428203
b_1284,f_442437
b_336,f_183019
b_1080,f_496956
b_349,f_554668
b_165,f_253631
b_570,f_244360
b_7,f_213189
b_821,f_24418
b_1350,f_176674
b_246,f_133939
b_1412,f_532113
b_33,f_481883
b_149,f_126793
b_1372,f_603143
b_1295,f_496170
b_35,f_517551
b_923,f_320701
b_1069,f_464541
b_1400,f_639123
b_873,f_357746
b_57,f_34634
b_1544,f_181399
b_286,f_187425
b_1116,f_125354
b_233,f_225237
b_269,f_133100
b_641,f_252021
b_890,f_440956
b_98,f_465184
b_423,f_174624
b_746,f_240996
b_340,f_54334
b_416,f_311814
b_1206,f_107846
b_967,f_404634
b_444,f_513506
b_1416,f_109354
b_39,f_390736
b_83,f_549409
b_470,f_510213
b_602,f_69964
b_859,f_254862
b_1307,f_88726
b_1131,f_38047
b_612,f_25174
b_1544,f_420789
b_492,f_280337
b_1057,f_534199
b_152,f_541517
b_303,f_339914
b_1089,f_296756
b_799,f_458311
b_929,f_551020
b_1006,f_615835
b_1074,f_155369
b_1405,f_487065
b_1213,f_398187
b_1274,f_280374
b_833,f_394253
b_977,f_175187
b_614,f_228288
b_807,f_486029
b_992,f_552360
b_1008,f_432784
b_376,f_588224
b_1533,f_108434
b_852,f_43651
b_1374,f_49667
b_252,f_136723
b_1169,f_479122
b_457,f_316488
b_1326,f_505840
b_848,f_524368
b_1032,f_411989
b_1324,f_345945
b_1387,f_370069
b_1365,f_121435
b_345,f_458913
b_686,f_335246
b_719,f_531739
b_456,f_224128
b_1508,f_74349
b_1008,f_327374
b_509,f_442549
b_521,f_629235
b_714,f_101563
b_1,f_291602
b_1232,f_84510
b_226,f_438139
b_606,f_195963
b_1059,f_132851
b_909,f_642817
b_1140,f_227004
b_944,f_402618
b_1278,f_229687
b_939,f_134657
b_1401,f_386286
b_1485,f_137174
b_1460,f_427020
b_1245,f_358720
b_67,f_643621
b_936,f_630556
b_996,f_208593
b_1066,f_273573
b_1415,f_433005
b_1359,f_24475
b_254,f_569811
b_346,f_51910
b_723,f_549602
b_147,f_510188
b_1425,f_528643
b_1410,f_374642
b_352,f_212474
b_172,f_571456
b_107,f_290976
b_715,f_489135
b_1040,f_541697
b_957,f_475130
b_550,f_60554
b_205,f_140209
b_1495,f_449470
b_1551,f_477073
b_1164,f_542427
b_745,f_280037
b_848,f_153352
b_714,f_192595
b_548,f_54197
b_294,f_559370
b_668,f_543213
b_205,f_206964
b_200,f_536237
b_387,f_510273
b_5,f_617876
b_1144,f_300684
b_773,f_483367
b_1309,f_387096
b_892,f_423756
b_776,f_246497
b_1396,f_324314
b_1209,f_305918
b_101,f_101792
b_1336,f_602770
b_892,f_545545
b_921,f_505449
b_1355,f_398716
b_726,f_35432
b_1004,f_508425
b_513,f_224204
b_1129,f_275181
b_18,f_495916
b_1427,f_566375
b_445,f_256379
b_1375,f_207789
b_45,f_179958
b_798,f_32644
b_1325,f_366369
b_292,f_399241
b_501,f_187764
b_936,f_506746
b_1475,f_415634
b_1522,f_57007
b_138,f_248673
b_247,f_21544
b_1024,f_435560
b_1145,f_391130
b_1117,f_398671
b_493,f_319120
b_107,f_568928
b_862,f_183251
b_638,f_15042
b_766,f_37080
b_365,f_18485
b_1270,f_189274
b_115,f_474227
b_368,f_464403
b_1367,f_531613
b_232,f_1481
b_37,f_320388
b_194,f_173721
b_1457,f_411076
b_7,f_540433
b_304,f_444528
b_819,f_379218
b_534,f_482359
b_1405,f_391184
b_4,f_155709
b_1281,f_563819
b_1349,f_50819
b_1389,f_512586
b_115,f_579860
b_1268,f_9449
b_40,f_461217
b_288,f_592636
b_1428,f_119230
b_822,f_357047
b_697,f_29146
b_1326,f_151091
b_1414,f_322084
b_552,f_584846
b_134,f_21239
b_1228,f_29739
b_1505,f_272688
b_1305,f_153792
b_1432,f_641584
b_1351,f_155790
b_35,f_6025
b_1199,f_409302
b_699,f_640917
b_450,f_326926
b_878,f_392551
b_1224,f_299932
b_639,f_126502
b_207,f_568508
b_292,f_381932
b_1478,f_634218
b_1494,f_161793
b_427,f_216851
b_838,f_372372
b_1380,f_469017
b_670,f_455828
b_1352,f_608000
b_936,f_267953
b_252,f_370702
b_1364,f_62269
b_223,f_311448
b_495,f_509649
b_745,f_171757
b_1129,f_508827
b_631,f_315565
b_1141,f_140736
b_395,f_547181
b_763,f_522743
b_204,f_22157
b_1044,f_570118
b_286,f_105681
b_381,f_247230
b_1193,f_607901
b_588,f_596076
b_434,f_462140
b_46,f_607277
b_1478,f_598161
b_786,f_259546
b_21,f_506810
b_228,f_151796
b_669,f_376891
b_1290,f_99197
b_673,f_236830
b_717,f_194278
b_1320,f_473823
b_672,f_16173
b_324,f_193338
b_708,f_242301
b_652,f_376304
b_75,f_110281
b_456,f_552528
b_514,f_183675
b_257,f_554941
b_1438,f_58594
b_87,f_535462
b_1366,f_602149
b_1496,f_569118
b_210,f_445751
b_237,f_346980
b_337,f_529417
b_302,f_351401
b_1228,f_286054
b_879,f_4701
b_880,f_147358
b_469,f_143467
b_239,f_16420
b_1279,f_451853
b_1112,f_82762
b_1436,f_134497
b_1243,f_410297
b_1406,f_384833
b_29,f_425466
b_928,f_354039
b_854,f_446321
b_986,f_253151
b_1013,f_364742
b_81,f_468707
b_107,f_502901
b_168,f_285413
b_328,f_498232
b_41,f_547600
b_1480,f_47152
b_1365,f_386015
b_1234,f_561169
b_541,f_628826
b_924,f_103270
b_735,f_60477
b_434,f_249065
b_452,f_358637
b_1412,f_23907
b_1425,f_381787
b_1452,f_126833
b_1116,f_285833
b_1326,f_248586
b_972,f_524158
b_1447,f_560956
b_340,f_609742
b_1082,f_399852
b_887,f_445896
b_611,f_124140
b_782,f_111536
b_76,f_391414
b_405,f_201923
b_517,f_266036
b_356,f_114221
b_156,f_544972
b_1512,f_212048
b_490,f_476061
b_305,f_152789
b_910,f_594854
b_55,f_172572
b_850,f_58903
b_521,f_121916
b_611,f_596835
b_1515,f_370850
b_1095,f_371295
b_665,f_84459
b_249,f_364410
b_1512,f_126458
b_1154,f_129919
b_986,f_347202
b_81,f_87113
b_436,f_494178
b_1163,f_315772
b_675,f_322710
b_166,f_212397
b_11,f_611896
b_888,f_199260
b_314,f_86503
b_909,f_501801
b_485,f_354684
b_235,f_214023
b_696,f_192817
b_485,f_581763
b_353,f_163193
b_1175,f_150868
b_459,f_61005
b_1549,f_27829
b_972,f_581591
b_1140,f_308093
b_695,f_202575
b_202,f_128466
b_379,f_553911
b_939,f_135311
b_1284,f_383928
b_1026,f_455460
b_493,f_523571
b_551,f_124139
b_61,f_587522
b_1465,f_272473
b_1333,f_626396
b_1338,f_563584
b_418,f_459182
b_350,f_554802
b_445,f_631682
b_565,f_643804
b_826,f_85566
b_419,f_599216
b_478,f_563585
b_24,f_290248
b_804,f_58800
b_1197,f_546933
b_1535,f_338835
b_494,f_189775
b_1512,f_319797
b_878,f_229627
b_546,f_600406
b_290,f_170442
b_864,f_253676
b_466,f_595487
b_144,f_388864
b_1107,f_87848
b_848,f_225217
b_440,f_496966
b_915,f_390262
b_832,f_644065
b_683,f_276763
b_243,f_198828
b_224,f_192079
b_968,f_603622
b_788,f_108698
b_192,f_378107
b_404,f_53932
b_987,f_627669
b_418,f_521108
b_1264,f_97608
b_1269,f_30176
b_266,f_618688
b_809,f_37237
b_0,f_317993
b_466,f_404241
b_1163,f_329907
b_350,f_171917
b_956,f_615090
b_678,f_293995
b_1379,f_641157
b_576,f_32739
b_299,f_14730
b_1336,f_604395
b_1355,f_459873
b_1344,f_436924
b_179,f_13679
b_616,f_11730
b_38,f_583097
b_199,f_378604
b_44,f_265052
b_318,f_416164
b_21,f_322482
b_331,f_399764
b_595,f_562686
b_1160,f_136121
b_360,f_535588
b_1227,f_577175
b_446,f_507272
b_544,f_320359
b_453,f_362433
b_69,f_8073
b_981,f_568124
b_731,f_175728
b_995,f_472803
b_1338,f_565875
b_731,f_521880
b_298,f_222469
b_1122,f_456139
b_1226,f_597473
b_1377,f_222411
b_392,f_138541
b_1157,f_634079
b_752,f_446568
b_1225,f_431499
b_575,f_518179
b_357,f_417444
b_1193,f_48184
b_1152,f_419748
b_458,f_163408
b_274,f_430354
b_525,f_562079
b_919,f_132478
b_1445,f_306646
b_379,f_350194
b_613,f_418275
b_1074,f_108588
b_1322,f_476769
b_161,f_373603
b_1319,f_192111
b_567,f_141031
b_1277,f_311598
b_1253,f_166887
b_31,f_609855
b_258,f_334559
b_54,f_591399
b_773,f_368757
b_1512,f_638815
b_6,f_127017
b_119,f_545014
b_947,f_243750
b_897,f_372038
b_895,f_9317
b_1170,f_158917
b_516,f_286387
b_1340,f_18974
b_827,f_163397
b_1547,f_560271
b_1002,f_353580
b_348,f_63303
b_386,f_84063
b_878,f_194047
b_701,f_149245
b_983,f_427478
b_1148,f_420511
b_138,f_239538
b_381,f_533443
b_1161,f_299654
b_364,f_188793
b_251,f_611376
b_1201,f_364910
b_589,f_120811
b_864,f_453996
b_876,f_530225
b_1135,f_515619
b_877,f_564219
b_574,f_111442
b_1321,f_29471
b_732,f_421962
b_430,f_267007
b_38,f_165689
b_621,f_426329
b_811,f_215438
b_1356,f_401821
b_1143,f_170213
b_190,f_401740
b_224,f_585848
b_472,f_578289
b_1361,f_335970
b_219,f_596019
b_1491,f_539326
b_1374,f_337840
b_1195,f_514101
b_625,f_418288
b_455,f_403615
b_1038,f_370982
b_1481,f_374089
b_761,f_166018
b_724,f_145876
b_352,f_281843
b_1317,f_601637
b_817,f_634898
b_1040,f_260686
b_1415,f_259238
b_823,f_334292
b_421,f_535423
b_309,f_346235
b_224,f_78185
b_319,f_101799
b_493,f_512890
b_1074,f_242420
b_900,f_117444
b_459,f_149463
b_14,f_143060
b_1171,f_642137
b_942,f_110721
b_1259,f_118568
b_1534,f_382337
b_1080,f_207757
b_464,f_209593
b_1038,f_453612
b_367,f_97779
b_1216,f_390360
b_845,f_491522
b_450,f_459203
b_829,f_224068
b_1014,f_314405
b_542,f_98678
b_989,f_211570
b_1525,f_209574
b_1488,f_393988
b_163,f_506768
b_1527,f_55816
b_1380,f_375032
b_671,f_540490
b_1454,f_175557
b_1479,f_129744
b_1374,f_261213
b_411,f_619997
b_269,f_515179
b_140,f_4844
b_366,f_491396
b_330,f_83905
b_1067,f_393598
b_363,f_338505
b_1374,f_46140
b_84,f_461922
b_1328,f_229712
b_970,f_497790
b_1207,f_163580
b_1013,f_203157
b_168,f_340323
b_894,f_21019
b_188,f_67317
b_861,f_156739
b_1179,f_215995
b_836,f_414889
b_19,f_82724
b_325,f_15087
b_1267,f_461129
b_618,f_536790
b_1288,f_374095
b_1405,f_96961
b_37,f_194284
b_608,f_173574
b_551,f_276319
b_741,f_536286
b_477,f_376294
b_499,f_18788
b_278,f_599127
b_754,f_593956
b_1543,f_1058
b_1220,f_410374
b_718,f_494972
b_45,f_565279
b_434,f_380725
b_46,f_123798
b_851,f_321256
b_1515,f_447572
b_79,f_150501
b_518,f_463545
b_843,f_66030
b_1168,f_140368
b_1530,f_184920
b_864,f_126151
b_1441,f_250647
b_3,f_555111
b_216,f_620864
b_1244,f_84725
b_1338,f_415526
b_509,f_70615
b_130,f_584207
b_105,f_330232
b_646,f_75833
b_579,f_367802
b_924,f_18418
b_1284,f_612840
b_608,f_473194
b_960,f_29546
b_50,f_607136
b_1278,f_478363
b_1,f_225879
b_893,f_358162
b_269,f_176910
b_501,f_151923
b_259,f_166785
b_322,f_531657
b_1534,f_200664
b_1123,f_1932
b_1217,f_66678
b_743,f_345992
b_447,f_337555
b_606,f_486247
b_564,f_207473
b_1557,f_411610
b_956,f_535371
b_453,f_567400
b_1505,f_457011
b_168,f_405122
b_621,f_430602
b_379,f_297001
b_245,f_453235
b_916,f_249658
b_7,f_225802
b_177,f_545902
b_4,f_93307
b_695,f_489069
b_1186,f_27387
b_1359,f_297090
b_136,f_271948
b_419,f_270380
b_1034,f_60646
b_662,f_541715
b_411,f_41156
b_1019,f_221715
b_1237,f_573197
b_827,f_420760
b_984,f_518287
b_379,f_228885
b_878,f_347840
b_1271,f_410185
b_754,f_231461
b_1389,f_306016
b_339,f_282724
b_378,f_561941
b_39,f_451388
b_142,f_481889
b_630,f_513449
b_182,f_506036
b_341,f_615654
b_131,f_427925
b_1470,f_48420
b_1103,f_430821
b_1386,f_280
b_1022,f_98694
b_1268,f_172064
b_430,f_146478
b_1531,f_102395
b_170,f_165979
b_1378,f_642443
b_680,f_268172
b_808,f_421404
b_1201,f_395678
b_263,f_521812
b_936,f_253615
b_364,f_435050
b_771,f_253176
b_1364,f_34518
b_786,f_546820
b_215,f_100022
b_1229,f_622904
b_1392,f_179877
b_738,f_342322
b_375,f_247620
b_1005,f_442411
b_1368,f_396308
b_1231,f_167601
b_1039,f_138769
b_91,f_192366
b_807,f_342923
b_624,f_240381
b_46,f_626349
b_1034,f_155847
b_1093,f_338746
b_1101,f_362673
b_963,f_476989
b_1262,f_74556
b_1178,f_108104
b_118,f_97454
b_1480,f_168422
b_851,f_492457
b_359,f_25357
b_460,f_257141
b_575,f_68207
b_575,f_159673
b_1355,f_412649
b_1559,f_437555
b_1165,f_202399
b_30,f_524288
b_1218,f_579674
b_810,f_529957
b_1550,f_467802
b_792,f_468532
b_1030,f_451759
b_433,f_375372
b_383,f_22853
b_782,f_475172
b_506,f_317753
b_730,f_204385
b_554,f_281725
b_526,f_321266
b_526,f_142160
b_743,f_285921
b_1329,f_277698
b_1070,f_40182
b_564,f_222710
b_1294,f_38842
b_309,f_382937
b_555,f_594804
b_970,f_372769
b_954,f_475490
b_1236,f_364708
b_1426,f_576473
b_371,f_622269
b_643,f_588236
b_73,f_622722
b_738,f_272795
b_636,f_636858
b_667,f_142504
b_648,f_521856
b_1440,f_393786
b_1311,f_259878
b_1505,f_8282
b_661,f_521335
b_37,f_115055
b_981,f_116641
b_1447,f_507641
b_1174,f_44228
b_54,f_273950
b_298,f_426567
b_468,f_345965
b_1332,f_391425
b_52,f_617701
b_846,f_212658
b_74,f_176130
b_1253,f_339433
b_597,f_578104
b_1266,f_558180
b_1448,f_430338
b_432,f_194334
b_1037,f_144277
b_901,f_391421
b_946,f_617838
b_329,f_480878
b_732,f_603548
b_87,f_92891
b_186,f_378020
b_676,f_318463
b_925,f_568763
b_169,f_334405
b_731,f_625019
b_4,f_86070
b_340,f_257842
b_648,f_55775
b_136,f_18832
b_973,f_166400
b_214,f_560820
b_1396,f_448338
b_341,f_133525
b_202,f_285839
b_850,f_176213
b_1066,f_103789
b_1551,f_250820
b_1365,f_94670
b_732,f_148800
b_1365,f_72466
b_494,f_290038
b_1002,f_322549
b_1409,f_273929
b_1204,f_399494
b_824,f_88888
b_992,f_246809
b_984,f_309685
b_542,f_573370
b_781,f_130905
b_285,f_235010
b_582,f_255757
b_498,f_340990
b_115,f_130960
b_1164,f_246527
b_66,f_239203
b_956,f_340311
b_238,f_270013
b_181,f_512050
b_972,f_165878
b_224,f_482728
b_1352,f_549229
b_381,f_438244
b_338,f_65558
b_212,f_10284
b_571,f_440668
b_1408,f_441661
b_1456,f_2005
b_256,f_152384
b_989,f_533725
b_892,f_231413
b_531,f_462941
b_1414,f_106198
b_140,f_43999
b_1303,f_526998
b_831,f_157804
b_853,f_498081
b_816,f_359120
b_1338,f_338387
b_1087,f_602136
b_786,f_147112
b_843,f_254998
b_1509,f_332689
b_950,f_405365
b_1218,f_456029
b_176,f_308728
b_234,f_138206
b_53,f_37268
b_473,f_567696
b_2,f_629051
b_1520,f_188084
b_993,f_77456
b_193,f_601885
b_445,f_171709
b_1111,f_173751
b_543,f_12255
b_916,f_70338
b_91,f_228657
b_116,f_237653
b_322,f_53722
b_46,f_507540
b_832,f_210360
b_1448,f_191086
b_592,f_567543
b_1337,f_118018
b_831,f_423976
b_1122,f_54427
b_514,f_358062
b_190,f_313692
b_1330,f_95333
b_1478,f_1957
b_508,f_493393
b_708,f_82428
b_1516,f_497158
b_700,f_68978
b_789,f_423866
b_988,f_223134
b_1335,f_346047
b_182,f_218163
b_94,f_571571
b_723,f_164472
b_467,f_472830
b_904,f_327482
b_843,f_611794
b_860,f_277671
b_541,f_307746
b_1131,f_587790
b_1508,f_75826
b_704,f_5535
b_773,f_191792
b_1514,f_612214
b_67,f_602110
b_1503,f_217781
b_1489,f_355494
b_550,f_19689
b_1363,f_290226
b_104,f_130378
b_39,f_501234
b_420,f_131694
b_1182,f_481576
b_351,f_226210
b_100,f_31659
b_706,f_338673
b_975,f_147715
b_370,f_538038
b_147,f_479636
b_770,f_239537
b_1416,f_482497
b_6,f_5459
b_672,f_456915
b_199,f_282805
b_1166,f_460670
b_133,f_277154
b_1371,f_498639
b_459,f_450263
b_1148,f_619073
b_1514,f_148613
b_1326,f_142039
b_336,f_618838
b_1263,f_558419
b_1113,f_424194
b_1149,f_194691
b_554,f_427202
b_435,f_264200
b_848,f_23884
b_702,f_5541
b_1337,f_201130
b_1177,f_363883
b_921,f_386043
b_770,f_170239
b_1375,f_610402
b_1197,f_166620
b_1416,f_158427
b_1079,f_282752
b_197,f_354036
b_125,f_424908
b_839,f_538244
b_729,f_165491
b_314,f_158106
b_497,f_477983
b_1016,f_375682
b_785,f_371329
b_1505,f_593560
b_1400,f_642213
b_1021,f_39271
b_1139,f_544560
b_153,f_570421
b_52,f_58452
b_1065,f_345597
b_59,f_568432
b_477,f_291373
b_893,f_202879
b_498,f_625481
b_761,f_122706
b_390,f_578232
b_665,f_507035
b_1551,f_27542
b_1335,f_17579
b_1548,f_132580
b_1244,f_341347
b_1081,f_629135
b_1237,f_303186
b_257,f_60772
b_1003,f_189959
b_242,f_433166
b_657,f_328639
b_83,f_549947
b_1215,f_517047
b_1274,f_192470
b_1553,f_443171
b_1279,f_213913
b_1332,f_365776
b_90,f_488008
b_933,f_319843
b_1557,f_94079
b_193,f_212218
b_724,f_350076
b_173,f_15000
b_1517,f_402234
b_597,f_294522
b_633,f_73431
b_1379,f_624974
b_41,f_485751
b_93,f_127331
b_1273,f_118615
b_611,f_22
b_1491,f_191262
b_1086,f_400156
b_1054,f_555076
b_833,f_180907
b_1246,f_387585
b_1374,f_552517
b_599,f_15920
b_829,f_121515
b_1278,f_63910
b_847,f_581006
b_1040,f_622261
b_817,f_606222
b_802,f_399008
b_1219,f_293829
b_714,f_624240
b_1434,f_90412
b_681,f_151730
b_814,f_47342
b_1332,f_315409
b_927,f_584158
b_441,f_457867
b_194,f_145274
b_1107,f_246904
b_1421,f_72935
b_1545,f_31799
b_250,f_536644
b_1408,f_288632
b_114,f_140412
b_1363,f_319157
b_797,f_309024
b_398,f_427824
b_331,f_326966
b_1531,f_96728
b_1135,f_408258
b_1447,f_343860
b_823,f_18203
b_375,f_582959
b_981,f_387514
b_1215,f_148947
b_373,f_634888
b_483,f_186235
b_1417,f_183584
b_71,f_70878
b_1354,f_538895
b_1012,f_41617
b_1388,f_643718
b_881,f_630150
b_1318,f_379224
b_347,f_339954
b_1361,f_284285
b_282,f_615321
b_459,f_408868
b_831,f_544843
b_717,f_513578
b_1259,f_155047
b_1441,f_484105
b_229,f_265442
b_724,f_282229
b_694,f_126984
b_375,f_609663
b_945,f_573976
b_1134,f_48150
b_1394,f_377638
b_874,f_344003
b_254,f_1875
b_9,f_343490
b_426,f_547721
b_387,f_552243
b_457,f_275053
b_335,f_551610
b_1430,f_389956
b_974,f_350286
b_459,f_164714
b_576,f_627435
b_194,f_486172
b_1365,f_88685
b_666,f_494450
b_185,f_90010
b_1351,f_504807
b_1058,f_37491
b_525,f_636544
b_1420,f_31276
b_1430,f_234390
b_1310,f_513207
b_1168,f_206929
b_347,f_569398
b_570,f_528361
b_1307,f_171479
b_1511,f_83296
b_1256,f_29487
b_687,f_448228
b_833,f_626177
b_1101,f_241754
b_337,f_155711
b_1411,f_591057
b_30,f_22294
b_985,f_595275
b_287,f_229962
b_315,f_635359
b_946,f_433540
b_56,f_477870
b_440,f_464521
b_530,f_215260
b_956,f_539986
b_1496,f_493158
b_1193,f_589561
b_524,f_265253
b_982,f_195970
b_1294,f_197865
b_467,f_564308
b_846,f_499570
b_688,f_279157
b_1033,f_503780
b_621,f_14310
b_980,f_621503
b_1452,f_136063
b_621,f_464987
b_1067,f_317217
b_8,f_38604
b_927,f_416270
b_1018,f_19990
b_930,f_232457
b_683,f_569116
b_733,f_532123
b_296,f_622757
b_1192,f_260785
b_1543,f_555412
b_684,f_487305
b_1016,f_407591
b_692,f_55919
b_176,f_422179
b_104,f_537236
b_1194,f_58056
b_1432,f_516725
b_237,f_181641
b_364,f_520823
b_782,f_183972
b_1503,f_157006
b_258,f_57282
b_732,f_17749
b_566,f_11587
b_826,f_632612
b_1078,f_565906
b_1227,f_412545
b_493,f_532171
b_866,f_613637
b_301,f_195501
b_940,f_171409
b_1002,f_318616
b_283,f_207295
b_794,f_180086
b_575,f_642273
b_198,f_44940
b_993,f_402183
b_424,f_332801
b_841,f_627354
b_140,f_10406
b_443,f_476981
b_1502,f_635564
b_267,f_633353
b_122,f_313837
b_578,f_284156
b_184,f_539102
b_615,f_202900
b_359,f_38244
b_334,f_344895
b_637,f_166536
b_773,f_514473
b_870,f_306939
b_209,f_397374
b_76,f_196131
b_250,f_176498
b_1176,f_328900
b_1091,f_77061
b_735,f_163839
b_323,f_365747
b_633,f_452994
b_609,f_111713
b_1162,f_642415
b_668,f_460390
b_573,f_219342
b_504,f_78955
b_236,f_55322
b_1139,f_500240
b_724,f_180265
b_636,f_125521
b_1486,f_204678
b_920,f_470744
b_1512,f_530094
b_775,f_359903
b_671,f_328743
b_1504,f_558987
b_1256,f_547668
b_275,f_194168
b_527,f_49975
b_391,f_40862
b_1025,f_31994
b_1389,f_438159
b_820,f_288922
b_1312,f_99017
b_441,f_589276
b_1556,f_117150
b_426,f_379900
b_1526,f_125479
b_67,f_358663
b_339,f_383133
b_1038,f_507701
b_1113,f_126164
b_525,f_628203
b_181,f_494328
b_691,f_449728
b_1525,f_394801
b_587,f_363775
b_599,f_56935
b_980,f_425746
b_1416,f_75237
b_18,f_501749
b_90,f_191182
b_859,f_74328
b_632,f_322490
b_64,f_216920
b_625,f_528950
b_404,f_411886
b_1176,f_144744
b_866,f_454826
b_345,f_237241
b_995,f_159305
b_952,f_527123
b_300,f_374481
b_268,f_641894
b_1195,f_644294
b_379,f_179058
b_564,f_639176
b_1530,f_597874
b_1000,f_253408
b_1377,f_509083
b_829,f_583873
b_413,f_557147
b_65,f_432313
b_873,f_436718
b_750,f_131124
b_353,f_14985
b_89,f_379832
b_1157,f_115420
b_681,f_458906
b_193,f_190307
b_1466,f_627542
b_217,f_9162
b_1415,f_404101
b_1245,f_501995
b_64,f_142706
b_416,f_123670
b_1213,f_399174
b_1201,f_164358
b_1166,f_580338
b_1335,f_254439
b_459,f_557631
b_1517,f_502912
b_1118,f_139009
b_131,f_618916
b_1262,f_298451
b_1507,f_109152
b_1427,f_316560
b_1301,f_610731
b_369,f_189021
