f_344494,d_23707
f_137199,d_19969
f_452103,d_19528
f_325131,d_28222
f_34614,d_22325
f_512444,d_24128
f_92713,d_5897
f_450336,d_28852
f_375281,d_19149
f_341786,d_25265
f_137241,d_14816
f_458044,d_6028
f_164505,d_26297
f_464391,d_27809
f_484146,d_20587
f_497732,d_26789
f_603501,d_1862
f_559661,d_6412
f_467199,d_4067
f_506016,d_23645
f_400686,d_30725
f_162774,d_18350
f_213376,d_16642
f_25676,d_25986
f_584854,d_4814
f_278663,d_22367
f_77889,d_8073
f_475495,d_15838
f_475624,d_17069
f_179960,d_4553
f_617987,d_20150
f_471611,d_14071
f_234635,d_23116
f_595013,d_19227
f_306930,d_10377
f_69444,d_11743
f_364025,d_22462
f_458750,d_20371
f_639812,d_25988
f_220222,d_23465
f_441971,d_521
f_616747,d_735
f_288227,d_8174
f_502669,d_10875
f_11786,d_16723
f_57232,d_12848
f_156670,d_18625
f_204641,d_12600
f_424387,d_6442
f_394030,d_1177
f_556677,d_17232
f_173873,d_18097
f_587448,d_28505
f_183783,d_11358
f_244809,d_26239
f_449690,d_9036
f_281993,d_22264
f_128068,d_23126
f_109846,d_9173
f_349253,d_22137
f_421361,d_28245
f_589497,d_17278
f_607626,d_29257
f_322879,d_7773
f_499924,d_30139
f_345381,d_13592
f_139061,d_8544
f_569640,d_1939
f_459168,d_20370
f_621264,d_1656
f_198153,d_23778
f_16008,d_23276
f_276145,d_2259
f_418948,d_26164
f_278103,d_17323
f_384369,d_21013
f_484827,d_15014
f_542573,d_9743
f_148752,d_1240
f_221660,d_30513
f_90202,d_2220
f_20541,d_15021
f_610581,d_19384
f_39583,d_23150
f_219478,d_17919
f_526370,d_10909
f_535596,d_26256
f_57745,d_19250
f_411899,d_11532
f_45693,d_22700
f_569758,d_2132
f_532849,d_15210
f_154153,d_18145
f_62517,d_16040
f_200304,d_27975
f_167467,d_28743
f_32594,d_1100
f_93087,d_7241
f_56368,d_10149
f_499278,d_25778
f_327438,d_27493
f_213546,d_19352
f_582982,d_18273
f_321845,d_28045
f_482185,d_21485
f_106894,d_25893
f_7631,d_27806
f_15158,d_17802
f_74222,d_8167
f_192509,d_9267
f_50002,d_25440
f_628913,d_30104
f_50937,d_12963
f_43442,d_30946
f_98055,d_16143
f_344326,d_13658
f_220470,d_3326
f_627573,d_5345
f_337061,d_31157
f_631464,d_23922
f_105868,d_3717
f_76336,d_30941
f_308765,d_17420
f_175852,d_5662
f_253119,d_18849
f_29106,d_3356
f_468635,d_3267
f_626471,d_252
f_167874,d_3507
f_307367,d_26863
f_298749,d_5964
f_382808,d_21958
f_560687,d_10995
f_492660,d_22410
f_530873,d_28092
f_446853,d_28548
f_115238,d_18376
f_572672,d_18485
f_161980,d_9835
f_212555,d_4880
f_556224,d_17397
f_518779,d_25606
f_510231,d_295
f_144444,d_13282
f_330637,d_15176
f_441207,d_29532
f_270682,d_27752
f_65062,d_30879
f_127249,d_19302
f_266765,d_21928
f_107533,d_5231
f_167914,d_18613
f_85578,d_29695
f_630661,d_9152
f_130960,d_16379
f_380539,d_282
f_248511,d_26966
f_70864,d_23779
f_257626,d_1720
f_376469,d_21566
f_474628,d_187
f_382009,d_26682
f_536644,d_4258
f_85221,d_12889
f_328484,d_10014
f_22986,d_26674
f_70171,d_16212
f_65803,d_24529
f_339712,d_13018
f_362401,d_15000
f_180002,d_26948
f_240989,d_5757
f_592349,d_27272
f_530071,d_190
f_203773,d_30747
f_114647,d_11525
f_380456,d_28256
f_179807,d_11263
f_373843,d_15946
f_331874,d_24975
f_101411,d_20254
f_122666,d_1901
f_591474,d_13394
f_58424,d_15074
f_339783,d_29230
f_504717,d_18150
f_289578,d_1323
f_5587,d_31190
f_278193,d_19043
f_473653,d_17700
f_416597,d_28556
f_46340,d_9241
f_561079,d_18757
f_576804,d_8881
f_466497,d_30937
f_597504,d_9391
f_587677,d_6587
f_574628,d_26628
f_486025,d_12260
f_570699,d_12970
f_325681,d_17803
f_497326,d_22651
f_385651,d_21440
f_543466,d_7698
f_414621,d_26533
f_383033,d_17142
f_620501,d_12418
f_366753,d_13649
f_117328,d_5048
f_59136,d_10110
f_518814,d_19516
f_270491,d_28422
f_73464,d_24622
f_268573,d_10567
f_626600,d_8288
f_410034,d_21760
f_198538,d_9428
f_512716,d_12577
f_217694,d_14546
f_616023,d_8019
f_518269,d_23371
f_270196,d_2106
f_509603,d_20269
f_299133,d_30418
f_88120,d_31179
f_247535,d_25784
f_29328,d_26936
f_431286,d_26270
f_526762,d_14804
f_614364,d_16791
f_425286,d_13207
f_583923,d_26652
f_391299,d_2709
f_614506,d_14069
f_592669,d_25186
f_313417,d_22209
f_84840,d_6223
f_363866,d_15235
f_527908,d_18984
f_65597,d_15325
f_429576,d_28226
f_19353,d_27608
f_506038,d_7739
f_134266,d_14679
f_3419,d_4819
f_36706,d_27307
f_223396,d_25411
f_257465,d_25209
f_294049,d_5285
f_545871,d_8460
f_565766,d_22869
f_125522,d_15854
f_113770,d_17608
f_470805,d_28522
f_445907,d_17037
f_523895,d_29065
f_466159,d_24172
f_452626,d_21513
f_509163,d_13672
f_309947,d_24838
f_576669,d_27690
f_192150,d_17231
f_124753,d_5261
f_310083,d_16537
f_538299,d_20573
f_372908,d_30072
f_636427,d_3059
f_405662,d_6209
f_181525,d_22648
f_97054,d_24997
f_287665,d_19154
f_483296,d_28695
f_35511,d_25982
f_240105,d_27973
f_359781,d_11183
f_262784,d_13469
f_53685,d_25306
f_321744,d_13825
f_381517,d_25202
f_472518,d_13082
f_350003,d_737
f_412757,d_1403
f_583353,d_19828
f_195851,d_18511
f_254402,d_18180
f_418007,d_2202
f_273188,d_16942
f_631281,d_17905
f_431525,d_3659
f_513539,d_25840
f_290310,d_15285
f_482362,d_4130
f_401987,d_17472
f_408589,d_6042
f_125220,d_12606
f_614528,d_22013
f_159996,d_1045
f_632166,d_27840
f_156286,d_28170
f_435573,d_15956
f_338428,d_26674
f_147128,d_16195
f_222081,d_13429
f_306198,d_4468
f_320566,d_21202
f_233474,d_24849
f_468639,d_22566
f_244808,d_8503
f_324967,d_15673
f_514123,d_928
f_238457,d_12968
f_295138,d_22433
f_382774,d_7163
f_609839,d_489
f_64065,d_7324
f_249273,d_418
f_116434,d_31341
f_134876,d_19952
f_229013,d_30551
f_81612,d_14640
f_504014,d_7922
f_279893,d_30767
f_504400,d_18634
f_103459,d_26187
f_301331,d_7035
f_371822,d_631
f_26403,d_31151
f_90000,d_20952
f_443927,d_20721
f_69825,d_16414
f_418226,d_22295
f_167003,d_5393
f_65232,d_29699
f_494968,d_26542
f_463462,d_3884
f_586146,d_21493
f_318692,d_21571
f_52912,d_14572
f_379618,d_2277
f_365259,d_799
f_323180,d_4847
f_341937,d_24421
f_347006,d_3736
f_218397,d_14116
f_238042,d_26437
f_135380,d_31298
f_451088,d_5702
f_404153,d_20574
f_102774,d_13977
f_444139,d_23321
f_344171,d_520
f_415014,d_19864
f_146063,d_16138
f_137946,d_5323
f_636033,d_20701
f_57896,d_942
f_486548,d_18362
f_477340,d_89
f_467054,d_7265
f_487480,d_3088
f_152135,d_8949
f_491751,d_7080
f_591512,d_2882
f_307873,d_24120
f_219130,d_20820
f_11350,d_10912
f_321117,d_12771
f_384175,d_9020
f_318656,d_7937
f_462902,d_23848
f_42342,d_30475
f_540876,d_4669
f_300884,d_6043
f_357703,d_27792
f_50605,d_11339
f_88121,d_10477
f_206674,d_4613
f_68392,d_18734
f_342604,d_9853
f_303671,d_10381
f_444230,d_16876
f_461569,d_7643
f_250750,d_28519
f_530591,d_3934
f_480343,d_22332
f_225831,d_27467
f_527414,d_23137
f_371097,d_2148
f_584972,d_19068
f_190074,d_21157
f_132961,d_2809
f_267681,d_6201
f_501995,d_11900
f_74103,d_10747
f_478327,d_24209
f_495171,d_26743
f_130003,d_17740
f_219433,d_14082
f_380013,d_28435
f_292841,d_24535
f_409326,d_20118
f_338140,d_50
f_312581,d_1959
f_21783,d_10603
f_455497,d_5962
f_29442,d_20984
f_199791,d_21914
f_93494,d_20679
f_605034,d_24759
f_620588,d_9598
f_620295,d_12871
f_51668,d_4350
f_420505,d_23263
f_145656,d_6865
f_116495,d_10912
f_432911,d_17052
f_139660,d_29355
f_333812,d_20730
f_491478,d_4206
f_32016,d_29773
f_80902,d_30129
f_133041,d_23313
f_224152,d_3676
f_47994,d_18666
f_46079,d_7763
f_81852,d_19740
f_425119,d_23277
f_271392,d_17
f_178859,d_11484
f_546776,d_18356
f_293954,d_6360
f_161280,d_17598
f_177647,d_29782
f_469557,d_20426
f_160175,d_15073
f_322799,d_14056
f_216828,d_18316
f_273891,d_14203
f_268432,d_2877
f_57067,d_10810
f_159523,d_16690
f_458611,d_26764
f_151543,d_28830
f_70753,d_18938
f_70818,d_22621
f_533282,d_24648
f_33197,d_22380
f_374838,d_11139
f_273691,d_27232
f_470338,d_24952
f_112701,d_1517
f_341718,d_4188
f_302197,d_27098
f_62372,d_15979
f_481580,d_16163
f_528477,d_26632
f_224195,d_9870
f_34087,d_6826
f_224399,d_21099
f_302064,d_5152
f_348822,d_25089
f_463165,d_25598
f_580425,d_9276
f_283243,d_17996
f_298567,d_7841
f_37842,d_26764
f_604692,d_23622
f_562625,d_31153
f_627635,d_17220
f_47631,d_30100
f_416705,d_2686
f_318679,d_10695
f_353445,d_9217
f_190906,d_22609
f_240605,d_29930
f_125672,d_2938
f_400879,d_13423
f_366346,d_4581
f_256685,d_21675
f_87584,d_20719
f_235980,d_6105
f_559195,d_29630
f_459953,d_27867
f_569513,d_25305
f_309370,d_27437
f_68735,d_17951
f_276117,d_17982
f_222320,d_14252
f_12631,d_25481
f_120968,d_23535
f_335546,d_9847
f_57816,d_30871
f_302613,d_15081
f_341169,d_14507
f_542188,d_17705
f_120435,d_10020
f_85727,d_16660
f_11345,d_27933
f_464974,d_31347
f_127472,d_23069
f_382363,d_10290
f_209818,d_26087
f_199202,d_22276
f_290041,d_27877
f_65109,d_21710
f_63931,d_18396
f_395086,d_30259
f_367969,d_1684
f_203705,d_8353
f_524619,d_11730
f_312779,d_11002
f_400892,d_7290
f_7034,d_26323
f_241345,d_17690
f_519154,d_22644
f_542873,d_15978
f_44809,d_22698
f_205461,d_14780
f_144854,d_10079
f_43538,d_27224
f_575831,d_8135
f_56696,d_3011
f_269919,d_8319
f_311882,d_24710
f_228634,d_7547
f_44712,d_26486
f_477321,d_12087
f_618916,d_23598
f_37835,d_21829
f_476539,d_11603
f_548093,d_5329
f_17278,d_16481
f_276514,d_26280
f_486418,d_7830
f_225490,d_7451
f_94120,d_12716
f_190193,d_13523
f_272311,d_30696
f_585965,d_25133
f_131605,d_13578
f_342468,d_26504
f_131816,d_24240
f_554421,d_12919
f_211284,d_20735
f_326962,d_13923
f_505348,d_24372
f_617876,d_30193
f_123282,d_23253
f_270404,d_15309
f_596110,d_26068
f_213020,d_6838
f_187695,d_29803
f_561256,d_13146
f_359682,d_29600
f_31351,d_31199
f_404247,d_29678
f_453679,d_12382
f_117726,d_26870
f_348088,d_16337
f_357182,d_20736
f_305397,d_18458
f_507139,d_8027
f_340815,d_28117
f_451873,d_27948
f_108616,d_30737
f_235887,d_30109
f_382951,d_13733
f_4482,d_14776
f_118761,d_4674
f_499984,d_1425
f_439998,d_10674
f_95519,d_5728
f_544038,d_17290
f_490199,d_4277
f_36112,d_18900
f_289222,d_5913
f_319583,d_22663
f_376159,d_27140
f_133634,d_27111
f_364645,d_24625
f_531356,d_13434
f_347747,d_7613
f_86931,d_16312
f_272946,d_26060
f_294819,d_26582
f_562582,d_25701
f_445783,d_12133
f_131735,d_29132
f_175896,d_9090
f_227743,d_8985
f_611770,d_6050
f_380270,d_5451
f_199406,d_24445
f_87552,d_4372
f_165866,d_18152
f_206546,d_19814
f_437823,d_23711
f_563994,d_11193
f_194098,d_12053
f_644713,d_140
f_495663,d_29015
f_243803,d_8997
f_524443,d_18422
f_538167,d_17127
f_96426,d_5731
f_94229,d_7746
f_371772,d_10032
f_349588,d_28949
f_558494,d_5106
f_132780,d_30244
f_77518,d_11784
f_233299,d_2805
f_11369,d_19671
f_380805,d_16993
f_433192,d_16073
f_110872,d_16618
f_1105,d_21335
f_109418,d_16992
f_511617,d_18913
f_103706,d_28621
f_2640,d_29521
f_246393,d_21713
f_152354,d_13953
f_60534,d_19747
f_79590,d_18980
f_382715,d_15543
f_506856,d_27159
f_499691,d_21258
f_272533,d_29769
f_603368,d_27662
f_350089,d_30267
f_356598,d_21129
f_338960,d_5275
f_64827,d_29579
f_33028,d_30771
f_483625,d_2207
f_400736,d_20488
f_591604,d_16148
f_132158,d_19380
f_170387,d_488
f_526680,d_15281
f_572033,d_15502
f_105668,d_2054
f_486835,d_10687
f_22529,d_3977
f_85367,d_8791
f_369821,d_27665
f_103337,d_24597
f_333042,d_3593
f_260360,d_14073
f_543353,d_13250
f_578924,d_22669
f_380536,d_26441
f_632821,d_4644
f_521503,d_1607
f_643870,d_233
f_570008,d_11667
f_107839,d_20595
f_84445,d_18037
f_202959,d_26024
f_300574,d_30104
f_35521,d_4446
f_519158,d_1376
f_281314,d_15595
f_536464,d_26443
f_66251,d_28721
f_207975,d_18453
f_5567,d_24622
f_269905,d_24208
f_545501,d_16722
f_400062,d_4301
f_386139,d_2590
f_98327,d_14028
f_406455,d_30168
f_505072,d_14138
f_68859,d_5469
f_196666,d_7542
f_233313,d_9611
f_311637,d_23072
f_383685,d_30098
f_228107,d_30233
f_561828,d_23963
f_208641,d_19449
f_261643,d_10775
f_528808,d_2205
f_165154,d_12173
f_97434,d_31012
f_256870,d_16252
f_380184,d_27623
f_824,d_3701
f_189038,d_1083
f_581270,d_29328
f_295581,d_5188
f_580141,d_25396
f_132859,d_4529
f_299467,d_13211
f_150237,d_15337
f_73752,d_20099
f_587103,d_25138
f_404162,d_22551
f_574772,d_27264
f_216614,d_15556
f_96485,d_10555
f_565958,d_1504
f_526072,d_8408
f_250611,d_24999
f_490850,d_29033
f_251090,d_7050
f_318432,d_7922
f_89986,d_23366
f_139252,d_9471
f_300736,d_28933
f_300739,d_14048
f_265721,d_17714
f_454136,d_24864
f_99850,d_8370
f_325706,d_20350
f_519137,d_146
f_272518,d_28334
f_455860,d_11031
f_151050,d_13812
f_216724,d_569
f_643557,d_17459
f_344290,d_25376
f_616789,d_11468
f_168676,d_25693
f_575165,d_19867
f_445310,d_30822
f_527787,d_918
f_33471,d_1267
f_464917,d_21864
f_361181,d_24438
f_464718,d_23658
f_252606,d_2166
f_409591,d_27938
f_433352,d_8651
f_631796,d_30621
f_367412,d_29969
f_525566,d_4979
f_270131,d_13033
f_125174,d_11848
f_426591,d_1900
f_363302,d_5053
f_585961,d_11961
f_74750,d_11847
f_130623,d_7626
f_205372,d_18897
f_316885,d_21819
f_495661,d_18247
f_486948,d_19292
f_39123,d_3545
f_237200,d_22567
f_102483,d_16907
f_551636,d_4748
f_271206,d_26055
f_451246,d_2595
f_341619,d_27622
f_170359,d_18658
f_177035,d_45
f_184929,d_4657
f_405539,d_250
f_556918,d_28277
f_129665,d_14534
f_549889,d_28876
f_487102,d_4915
f_569070,d_24612
f_369852,d_1857
f_467164,d_2991
f_343590,d_2865
f_168538,d_29096
f_419515,d_10782
f_223417,d_24709
f_361873,d_3138
f_386833,d_8551
f_138546,d_7467
f_636428,d_5908
f_225638,d_1803
f_452730,d_23719
f_617609,d_25945
f_494697,d_17176
f_547011,d_26510
f_191873,d_28028
f_457489,d_17873
f_439272,d_21944
f_483841,d_424
f_218592,d_7632
f_181249,d_29373
f_367734,d_19547
f_502428,d_29417
f_5893,d_22081
f_563445,d_25896
f_197970,d_21805
f_255657,d_15355
f_161471,d_2958
f_533750,d_17541
f_214080,d_11095
f_450045,d_24131
f_618185,d_2185
f_138397,d_5221
f_244026,d_12108
f_402940,d_31386
f_181247,d_7023
f_230455,d_27711
f_636989,d_1373
f_211393,d_21634
f_539314,d_22474
f_421557,d_6780
f_618190,d_23083
f_527278,d_11995
f_357524,d_17986
f_237949,d_5408
f_582898,d_3932
f_177062,d_1190
f_430121,d_12260
f_147360,d_27776
f_560913,d_29671
f_201693,d_24726
f_118103,d_15753
f_459150,d_7613
f_583826,d_8053
f_492277,d_26515
f_187522,d_26169
f_32038,d_12489
f_601568,d_23351
f_33194,d_20925
f_582571,d_23667
f_532136,d_20586
f_291828,d_14116
f_129306,d_30581
f_601358,d_6999
f_143412,d_5237
f_586261,d_19962
f_497319,d_4219
f_528625,d_14470
f_271774,d_20909
f_114268,d_13647
f_275773,d_25330
f_41564,d_24349
f_248117,d_5234
f_307735,d_17283
f_226507,d_9540
f_591302,d_2644
f_488040,d_14751
f_472136,d_29940
f_324220,d_28859
f_533805,d_18623
f_555582,d_4540
f_355683,d_21266
f_256853,d_11489
f_145142,d_16535
f_544086,d_24352
f_317471,d_7344
f_343592,d_5914
f_230618,d_30634
f_238548,d_9193
f_184188,d_11886
f_295854,d_13048
f_467439,d_19669
f_29982,d_24977
f_427338,d_26615
f_602929,d_28557
f_7688,d_7958
f_615496,d_28058
f_439318,d_1235
f_406709,d_17107
f_281856,d_19516
f_459282,d_23042
f_104357,d_29164
f_362517,d_29402
f_329786,d_22883
f_264146,d_499
f_32136,d_22148
f_585152,d_3425
f_598276,d_6932
f_436991,d_18557
f_305329,d_20582
f_561840,d_31394
f_223368,d_1423
f_468532,d_18039
f_142321,d_5055
f_35642,d_16543
f_153903,d_27107
f_415621,d_19838
f_589505,d_2263
f_396397,d_507
f_315532,d_31168
f_583905,d_19802
f_335211,d_29650
f_435328,d_10005
f_225082,d_9538
f_632548,d_21244
f_334739,d_8951
f_555738,d_16710
f_150839,d_24409
f_518315,d_27833
f_215847,d_13534
f_271233,d_12412
f_281338,d_11105
f_382672,d_31131
f_96644,d_12400
f_609672,d_20516
f_70087,d_5595
f_45581,d_12226
f_539490,d_15436
f_129469,d_24837
f_309211,d_2256
f_162072,d_13090
f_398100,d_2910
f_64416,d_25391
f_169155,d_19883
f_174220,d_18784
f_162584,d_11540
f_153369,d_18015
f_479214,d_3614
f_228359,d_21521
f_251091,d_20603
f_520621,d_16556
f_403955,d_12081
f_399484,d_23638
f_498550,d_23429
f_84799,d_12205
f_514853,d_18136
f_83215,d_25202
f_138871,d_24243
f_76172,d_22140
f_59640,d_23185
f_605968,d_21702
f_595992,d_28797
f_221163,d_28328
f_451994,d_30326
f_593321,d_14419
f_525595,d_28765
f_512365,d_18336
f_513790,d_7895
f_526746,d_23038
f_579497,d_16970
f_337617,d_23091
f_640234,d_14186
f_129357,d_7266
f_245318,d_24139
f_621283,d_30629
f_424596,d_8510
f_574776,d_17565
f_569444,d_19474
f_38961,d_14774
f_258758,d_25686
f_331275,d_26476
f_324597,d_23288
f_237691,d_31143
f_285754,d_28994
f_253703,d_6351
f_251760,d_8594
f_367173,d_21541
f_638608,d_25095
f_214415,d_8288
f_223425,d_5869
f_580213,d_31175
f_247599,d_11655
f_629286,d_27391
f_347867,d_22652
f_181366,d_13366
f_211479,d_3014
f_132147,d_27755
f_310988,d_19932
f_111427,d_25625
f_460240,d_16900
f_276415,d_19618
f_497985,d_24297
f_490176,d_18873
f_219453,d_29465
f_312870,d_9134
f_345037,d_28001
f_325535,d_27902
f_282134,d_1065
f_487607,d_5723
f_287541,d_5557
f_145860,d_24415
f_369191,d_26479
f_473436,d_4058
f_238607,d_28589
f_440251,d_17403
f_610722,d_11788
f_602874,d_18756
f_77232,d_6742
f_156202,d_22915
f_313851,d_29540
f_377814,d_16918
f_248819,d_4588
f_274666,d_8672
f_597407,d_24000
f_429176,d_11414
f_517184,d_21116
f_218538,d_18263
f_263898,d_9228
f_545802,d_18505
f_460106,d_23577
f_266733,d_20326
f_439131,d_23200
f_640767,d_14634
f_408555,d_30520
f_293580,d_30260
f_487518,d_28092
f_257638,d_13362
f_423127,d_482
f_235144,d_19285
f_358969,d_25639
f_24386,d_18078
f_561586,d_11037
f_571773,d_5205
f_174887,d_26905
f_192876,d_14720
f_297354,d_16830
f_615504,d_30161
f_569308,d_24752
f_190826,d_16030
f_474133,d_18468
f_449096,d_2956
f_528246,d_15952
f_435124,d_7164
f_51355,d_17571
f_473554,d_17817
f_34888,d_23281
f_110992,d_59
f_272597,d_9877
f_600218,d_4891
f_469046,d_1742
f_521173,d_23179
f_276757,d_1675
f_557315,d_12311
f_515933,d_23562
f_320816,d_13505
f_462169,d_25114
f_481188,d_22044
f_255606,d_12827
f_90407,d_25606
f_128079,d_24708
f_480448,d_26181
f_452967,d_18976
f_447102,d_7286
f_286826,d_30559
f_499388,d_9809
f_619453,d_20292
f_95303,d_6584
f_272061,d_21453
f_30875,d_29620
f_542172,d_29113
f_527544,d_18812
f_126299,d_11701
f_275772,d_18606
f_51611,d_8005
f_393612,d_22208
f_86927,d_26854
f_437212,d_7703
f_142209,d_16100
f_9148,d_5978
f_331884,d_18757
f_548101,d_7158
f_608372,d_13306
f_564012,d_4286
f_280748,d_9698
f_611686,d_3709
f_548847,d_6704
f_589941,d_13421
f_423028,d_13465
f_624797,d_30525
f_147380,d_19096
f_401362,d_30063
f_601056,d_20633
f_248068,d_16847
f_277865,d_14642
f_78083,d_29160
f_37979,d_30257
f_622428,d_23100
f_535707,d_15557
f_29249,d_15821
f_132706,d_28257
f_217781,d_14143
f_135146,d_31271
f_164693,d_21389
f_217879,d_5037
f_609922,d_396
f_567117,d_5357
f_27434,d_26832
f_265789,d_1925
f_508448,d_13753
f_199556,d_26525
f_639330,d_25154
f_558964,d_9228
f_334811,d_25193
f_469550,d_20102
f_351761,d_29244
f_149800,d_29813
f_2129,d_28390
f_152958,d_20350
f_197887,d_25760
f_94509,d_15257
f_65465,d_31297
f_545119,d_1404
f_466083,d_24996
f_216474,d_21757
f_376736,d_28715
f_599241,d_4784
f_480987,d_22280
f_330993,d_3520
f_393405,d_1856
f_82036,d_6937
f_375788,d_23048
f_303604,d_23408
f_42505,d_28728
f_408041,d_22655
f_49692,d_16000
f_157526,d_21701
f_532436,d_25374
f_10733,d_18686
f_320024,d_11590
f_399076,d_15705
f_24615,d_23603
f_394679,d_17504
f_634285,d_17229
f_193100,d_11216
f_356801,d_3463
f_56375,d_18604
f_544815,d_14435
f_620524,d_23605
f_393003,d_18394
f_601541,d_13348
f_467273,d_21109
f_443235,d_23511
f_531437,d_23801
f_138535,d_21198
f_112166,d_25237
f_495371,d_10042
f_178567,d_29872
f_301738,d_13095
f_204615,d_27694
f_390564,d_28083
f_73026,d_7455
f_629821,d_28798
f_391958,d_1388
f_437441,d_19240
f_206831,d_20277
f_75566,d_13329
f_397258,d_9739
f_515548,d_29692
f_31395,d_12516
f_346908,d_2982
f_132030,d_771
f_216501,d_7617
f_373499,d_9192
f_344880,d_20376
f_542136,d_5206
f_244242,d_10693
f_108234,d_12101
f_7476,d_8358
f_55700,d_28766
f_512202,d_28077
f_325574,d_25634
f_518127,d_5869
f_270549,d_10699
f_547116,d_4796
f_227938,d_27469
f_491160,d_23147
f_346261,d_29916
f_193993,d_3055
f_496233,d_5404
f_611376,d_21272
f_51121,d_2
f_154368,d_31286
f_61681,d_3911
f_79618,d_13600
f_347360,d_5557
f_144093,d_2061
f_415067,d_13682
f_602833,d_26056
f_353811,d_16796
f_117211,d_11780
f_182620,d_3626
f_376607,d_5408
f_286204,d_7564
f_613297,d_13288
f_127979,d_26843
f_233855,d_3939
f_220366,d_29946
f_303578,d_4544
f_152118,d_7524
f_176658,d_8007
f_39134,d_6081
f_227829,d_11146
f_81563,d_1205
f_155748,d_29189
f_596804,d_30096
f_464844,d_14647
f_477860,d_28188
f_355394,d_10997
f_297134,d_424
f_590926,d_17999
f_96716,d_12015
f_452841,d_14477
f_274759,d_11081
f_600235,d_18559
f_456951,d_1651
f_26823,d_30109
f_507304,d_30854
f_92031,d_2333
f_424522,d_30351
f_214173,d_8531
f_139876,d_1895
f_141403,d_10294
f_81341,d_20615
f_191401,d_25153
f_297690,d_16632
f_26955,d_27955
f_515292,d_26125
f_69491,d_9239
f_371320,d_19064
f_121493,d_20132
f_235181,d_29688
f_488618,d_5145
f_326065,d_9230
f_282477,d_21015
f_594726,d_18421
f_25965,d_4303
f_244994,d_14626
f_278179,d_19758
f_488908,d_8267
f_515521,d_5389
f_71678,d_28100
f_326148,d_10658
f_437716,d_24159
f_422825,d_10416
f_604361,d_10354
f_609926,d_3871
f_219100,d_5861
f_187305,d_1779
f_644284,d_29025
f_431419,d_25773
f_364063,d_6771
f_534897,d_19430
f_443303,d_4281
f_58428,d_4649
f_56265,d_29712
f_374918,d_280
f_298727,d_16338
f_566231,d_29662
f_239789,d_9652
f_416880,d_6656
f_422939,d_17409
f_134062,d_18374
f_107422,d_14413
f_177559,d_26194
f_78380,d_5490
f_346405,d_13669
f_377394,d_24414
f_429846,d_683
f_114831,d_3679
f_21103,d_15023
f_161953,d_475
f_448157,d_1135
f_290548,d_8822
f_244976,d_10072
f_305530,d_15133
f_98353,d_13160
f_51480,d_10673
f_264633,d_1337
f_207634,d_19959
