c_11171,d_10493
c_8389,d_24755
c_14679,d_16522
c_10281,d_18095
c_9736,d_935
c_24054,d_849
c_9135,d_28399
c_19589,d_15121
c_20289,d_20981
c_16426,d_11710
c_5541,d_20793
c_10102,d_7174
c_17327,d_23471
c_11924,d_23841
c_16983,d_8375
c_15267,d_7701
c_29468,d_25693
c_17787,d_1294
c_9404,d_2900
c_12057,d_28272
c_9162,d_17220
c_3705,d_12483
c_1556,d_12074
c_1436,d_20046
c_12250,d_28862
c_19924,d_12768
c_15276,d_12878
c_561,d_25876
c_16901,d_8589
c_2982,d_20949
c_25567,d_9860
c_30174,d_5516
c_5934,d_6183
c_18281,d_22185
c_30253,d_24894
c_11555,d_16559
c_30755,d_23812
c_4690,d_983
c_13600,d_11949
c_24733,d_19983
c_10063,d_18355
c_20221,d_18576
c_12602,d_12310
c_11174,d_23173
c_3691,d_5624
c_21386,d_20558
c_29357,d_6586
c_10913,d_398
c_26919,d_18794
c_18957,d_13050
c_23402,d_25710
c_16932,d_15474
c_4850,d_26505
c_14105,d_28916
c_30774,d_22086
c_25349,d_3777
c_13397,d_2451
c_2437,d_4160
c_11071,d_20883
c_8328,d_25724
c_3485,d_2018
c_10322,d_28112
c_5229,d_25628
c_1435,d_18012
c_14669,d_28953
c_6110,d_3506
c_17939,d_12484
c_3546,d_22526
c_27759,d_10538
c_19056,d_9034
c_12107,d_502
c_10865,d_12690
c_13884,d_9638
c_28663,d_2193
c_28701,d_87
c_20110,d_29727
c_29702,d_7779
c_22115,d_18632
c_6897,d_26887
c_8451,d_6545
c_299,d_4914
c_30539,d_17254
c_30932,d_9788
c_5857,d_27148
c_29732,d_19642
c_27159,d_16902
c_12119,d_24169
c_12522,d_4326
c_3286,d_18610
c_24743,d_23876
c_17232,d_6350
c_30995,d_3865
c_5277,d_5319
c_2062,d_27492
c_24128,d_1047
c_24701,d_24253
c_24560,d_18642
c_23969,d_15888
c_24237,d_18997
c_1339,d_27026
c_19796,d_7468
c_16004,d_2325
c_3632,d_14551
c_28938,d_16460
c_12930,d_4920
c_5643,d_27097
c_19293,d_2044
c_17407,d_13874
c_22623,d_29281
c_12897,d_6215
c_27769,d_1186
c_6121,d_24885
c_17351,d_7933
c_8081,d_12704
c_28954,d_4992
c_6197,d_22866
c_23724,d_6679
c_10751,d_19362
c_18099,d_4205
c_29227,d_28985
c_25273,d_12211
c_11667,d_25556
c_5261,d_28232
c_5883,d_94
c_113,d_17984
c_29335,d_10943
c_14,d_3906
c_28817,d_4859
c_6717,d_17787
c_25637,d_21581
c_7845,d_21807
c_12822,d_16333
c_10628,d_19672
c_28748,d_9426
c_732,d_4174
c_13538,d_11458
c_18200,d_28619
c_11278,d_1302
c_19951,d_5016
c_23732,d_30004
c_20377,d_2851
c_8358,d_22738
c_26864,d_16756
c_11424,d_29132
c_21380,d_19850
c_22830,d_6489
c_7389,d_20272
c_11091,d_19263
c_7559,d_834
c_10603,d_3734
c_23552,d_28489
c_29434,d_25606
c_18164,d_19253
c_23556,d_29717
c_14863,d_25964
c_14721,d_18417
c_10051,d_13228
c_23430,d_15677
c_25741,d_16231
c_29069,d_26936
c_13562,d_6403
c_9911,d_16913
c_28934,d_4953
c_9525,d_19396
c_4592,d_6525
c_8889,d_17771
c_11484,d_312
c_5498,d_8724
c_15084,d_23236
c_3125,d_26817
c_9493,d_20403
c_7745,d_15466
c_30934,d_20924
c_3043,d_24477
c_9126,d_3198
c_3139,d_23461
c_8324,d_2582
c_10297,d_3666
c_21364,d_29782
c_12806,d_371
c_7957,d_5862
c_18315,d_24945
c_22739,d_18062
c_3631,d_2261
c_14278,d_28778
c_16153,d_23781
c_22462,d_20598
c_27921,d_7649
c_26244,d_24961
c_3116,d_4701
c_9249,d_17745
c_29143,d_7591
c_18235,d_5041
c_9189,d_26742
c_25563,d_14747
c_22790,d_21431
c_20391,d_3289
c_17556,d_3679
c_24498,d_16868
c_7490,d_6938
c_3502,d_23438
c_12031,d_26215
c_14783,d_15794
c_27488,d_4884
c_1858,d_15187
c_6526,d_6342
c_18113,d_12949
c_20985,d_14480
c_9596,d_21822
c_22016,d_5274
c_21074,d_18751
c_17848,d_18329
c_25952,d_16792
c_13472,d_20546
c_8719,d_16140
c_28594,d_26053
c_3023,d_30252
c_11732,d_21738
c_8948,d_22756
c_14747,d_2518
c_11842,d_22339
c_27036,d_430
c_18213,d_14935
c_5881,d_22640
c_24337,d_22546
c_19954,d_9518
c_6058,d_27520
c_30034,d_1474
c_17751,d_25777
c_24468,d_2889
c_9050,d_29680
c_24427,d_7593
c_13104,d_27598
c_14859,d_28325
c_12791,d_20539
c_18039,d_26085
c_160,d_8458
c_6105,d_17900
c_28114,d_11078
c_18352,d_23459
c_6029,d_28352
c_24627,d_8703
c_13400,d_9738
c_31153,d_11999
c_1014,d_27230
c_25526,d_1572
c_23152,d_11945
c_21852,d_3716
c_1334,d_733
c_5029,d_4231
c_22945,d_5795
c_16757,d_26162
c_4071,d_24024
c_26257,d_14733
c_19572,d_20004
c_12064,d_27112
c_2721,d_12639
c_13216,d_19666
c_18120,d_1034
c_12160,d_13055
c_475,d_10792
c_1802,d_18944
c_26799,d_22167
c_24435,d_3931
c_21979,d_23117
c_23501,d_11697
c_17479,d_17772
c_12757,d_14643
c_25030,d_23601
c_25569,d_3240
c_2675,d_7949
c_4288,d_25854
c_10920,d_28543
c_9423,d_6799
c_17132,d_21371
c_22827,d_28204
c_4925,d_5679
c_15170,d_14622
c_15402,d_24837
c_9194,d_5272
c_16290,d_11401
c_4638,d_15332
c_30569,d_26608
c_29350,d_538
c_24934,d_20884
c_15776,d_20626
c_28702,d_12155
c_20681,d_15629
c_18530,d_21527
c_27461,d_12180
c_2243,d_29147
c_9808,d_25373
c_29408,d_12505
c_9850,d_24444
c_1933,d_29172
c_11810,d_22672
c_11752,d_29436
c_3444,d_13975
c_28537,d_7931
c_22584,d_30967
c_25389,d_3137
c_16761,d_17474
c_24211,d_1299
c_22545,d_11841
c_3912,d_26438
c_3797,d_18724
c_29977,d_26957
c_9352,d_30535
c_11916,d_20844
c_15265,d_1018
c_5681,d_411
c_2346,d_17070
c_14199,d_5244
c_5311,d_11639
c_21091,d_22292
c_11623,d_1791
c_17910,d_29103
c_25868,d_5614
c_18573,d_997
c_20617,d_21040
c_22519,d_19644
c_19737,d_22797
c_4373,d_19810
c_27535,d_17377
c_6862,d_30647
c_16883,d_7876
c_13959,d_1585
c_27062,d_18016
c_11798,d_25402
c_9076,d_6384
c_29056,d_4354
c_16418,d_20704
c_19733,d_29152
c_16404,d_13791
c_9420,d_15447
c_27000,d_30599
c_24633,d_12380
c_10530,d_5037
c_9664,d_6739
c_285,d_25978
c_4823,d_9278
c_7345,d_1073
c_5025,d_22011
c_3462,d_5837
c_29115,d_21681
c_27768,d_27650
c_5640,d_11965
c_19926,d_15960
c_19685,d_8633
c_28636,d_29499
c_4302,d_17409
c_1776,d_1610
c_23577,d_2719
c_16560,d_8468
c_3788,d_12665
c_28838,d_20095
c_18437,d_4077
c_3025,d_9062
c_24353,d_4043
c_8342,d_15465
c_6982,d_4479
c_25858,d_28438
c_4840,d_21632
c_6547,d_13029
c_11429,d_18525
c_22598,d_6509
c_4199,d_28543
c_5822,d_5803
c_9674,d_28703
c_29757,d_30894
c_22309,d_16346
c_11923,d_16121
c_5499,d_28663
c_14081,d_4011
c_7420,d_17600
c_16438,d_24602
c_14820,d_8791
c_4898,d_14316
c_5230,d_20515
c_7515,d_2765
c_27935,d_15777
c_30375,d_26694
c_30460,d_11291
c_17772,d_26095
c_24005,d_8513
c_10770,d_2647
c_11678,d_2154
c_29199,d_28983
c_3875,d_21131
c_24484,d_9850
c_25783,d_22932
c_7814,d_14898
c_13939,d_26994
c_7532,d_4209
c_21789,d_25157
c_11201,d_25326
c_3232,d_3555
c_27236,d_29242
c_25032,d_26780
c_14481,d_13100
c_27752,d_3351
c_16049,d_27651
c_20031,d_7122
c_19642,d_26409
c_20889,d_28866
c_19986,d_24531
c_26564,d_22480
c_15456,d_22663
c_13720,d_26246
c_11742,d_11311
c_8691,d_16216
c_28995,d_12219
c_10309,d_10381
c_14481,d_10511
c_9635,d_17332
c_2116,d_22523
c_12924,d_6155
c_5293,d_10883
c_6296,d_2703
c_6665,d_14491
c_18851,d_2275
c_12936,d_21900
c_17178,d_13540
c_6371,d_10296
c_16587,d_19235
c_30853,d_922
c_22752,d_6954
c_15384,d_29795
c_19286,d_9572
c_9018,d_14765
c_2429,d_29827
c_10816,d_12847
c_24997,d_18654
c_6092,d_21351
c_14626,d_16723
c_13769,d_4264
c_25485,d_9655
c_23396,d_6357
c_22199,d_1675
c_9937,d_7382
c_22630,d_24592
c_8851,d_10071
c_12229,d_8516
c_15195,d_28392
c_5452,d_26710
c_3514,d_6250
c_10469,d_26700
c_15449,d_22020
c_20135,d_20865
c_30602,d_8261
c_818,d_30301
c_21067,d_1205
c_29587,d_2171
c_18062,d_30451
c_29719,d_12713
c_25393,d_2399
c_19636,d_7464
c_16430,d_29485
c_1511,d_5738
c_21232,d_4058
c_6166,d_6760
c_23794,d_5731
c_11949,d_2216
c_24411,d_13174
c_27656,d_12277
c_17496,d_22601
c_3754,d_8229
c_29045,d_21216
c_13802,d_14384
c_30128,d_31170
c_2765,d_1944
c_12059,d_16050
c_15318,d_25585
c_18639,d_462
c_28014,d_1130
c_24729,d_21301
c_27633,d_4605
c_4532,d_30071
c_14788,d_27912
c_14736,d_2196
c_7631,d_2848
c_17467,d_23426
c_4234,d_26724
c_30085,d_14844
c_18173,d_27792
c_1871,d_2408
c_25318,d_17610
c_23563,d_24235
c_8671,d_4537
c_11626,d_15014
c_5477,d_2397
c_16958,d_22510
c_26911,d_5183
c_4868,d_4058
c_18488,d_31355
c_4666,d_17975
c_5100,d_10617
c_12448,d_30799
c_17436,d_3636
c_26340,d_4396
c_8128,d_8427
c_190,d_3441
c_24046,d_28751
c_5333,d_5569
c_9915,d_26798
c_3195,d_16496
c_30574,d_31255
c_16522,d_6559
c_26149,d_23035
c_15648,d_5766
c_10730,d_3592
c_775,d_19528
c_9677,d_18512
c_15247,d_16274
c_18920,d_28123
c_21285,d_11490
c_19008,d_28487
c_16371,d_13757
c_11708,d_14784
c_24936,d_9546
c_5615,d_2186
c_21916,d_5911
c_31177,d_3450
c_19499,d_3160
c_18281,d_7611
c_21048,d_6207
c_16374,d_5787
c_28359,d_28150
c_14725,d_3741
c_5871,d_3103
c_15783,d_2823
c_12333,d_15556
c_19680,d_9391
c_20192,d_19132
c_24577,d_7986
c_14478,d_3059
c_22838,d_16659
c_13704,d_16544
c_4901,d_20687
c_16750,d_5917
c_6963,d_29515
c_16504,d_10457
c_9765,d_30605
c_30658,d_23226
c_16319,d_14289
c_29098,d_21117
c_12978,d_7861
c_733,d_17831
c_16314,d_30241
c_20312,d_25669
c_13157,d_20828
c_25670,d_26073
c_19880,d_17076
c_15888,d_3773
c_18080,d_31194
c_21720,d_15834
c_1104,d_4180
c_16443,d_19754
c_17499,d_14256
c_2506,d_28430
c_25764,d_27046
c_4484,d_15656
c_2672,d_17937
c_16189,d_12765
c_10078,d_25707
c_23365,d_30135
c_9916,d_26150
c_24483,d_30553
c_26305,d_6972
c_28747,d_15812
c_23012,d_25156
c_5977,d_23365
c_12099,d_11045
c_18169,d_10023
c_20975,d_22089
c_21227,d_28687
c_20400,d_26753
c_8649,d_26005
c_24321,d_16926
c_31275,d_28272
c_16539,d_8380
c_26654,d_20807
c_18385,d_5699
c_5403,d_2100
c_19285,d_19389
c_29969,d_1068
c_30805,d_10126
c_22999,d_11865
c_2064,d_23203
c_27799,d_4589
c_7533,d_5549
c_22679,d_4331
c_2473,d_4070
c_6812,d_947
c_23299,d_28958
c_26939,d_9244
c_9853,d_21806
c_24898,d_23753
c_5560,d_21741
c_11747,d_3147
c_4484,d_7997
c_28078,d_2595
c_12430,d_26787
c_10560,d_10268
c_26024,d_15118
c_21831,d_6125
c_3565,d_29416
c_11740,d_50
c_20920,d_24193
c_12060,d_25277
c_21317,d_21198
c_2452,d_30634
c_835,d_12624
c_5645,d_26502
c_25576,d_15555
c_19182,d_29351
c_29845,d_26426
c_9989,d_30018
c_14733,d_28447
c_3788,d_9086
c_30160,d_5052
c_11662,d_29878
c_9822,d_17447
c_21971,d_25464
c_25661,d_4311
c_20085,d_30330
c_14058,d_16676
c_18938,d_29296
c_11853,d_17705
c_21985,d_23518
c_26928,d_18447
c_17902,d_26418
c_19967,d_16511
c_24346,d_24035
c_24339,d_2961
c_28986,d_11282
c_1969,d_14545
c_452,d_23450
c_18046,d_368
c_9689,d_11386
c_3976,d_9276
c_6958,d_12605
c_13651,d_3332
c_2959,d_17031
c_3568,d_14869
c_18164,d_24141
c_29523,d_2181
c_1742,d_5861
c_20593,d_19993
c_29341,d_2746
c_8719,d_13552
c_9613,d_17319
c_11884,d_11062
c_21352,d_28946
c_11501,d_10108
c_16913,d_26766
c_31353,d_12765
c_29086,d_26209
c_27162,d_3791
c_19455,d_8159
c_27754,d_3018
c_18917,d_7082
c_25874,d_21175
c_9777,d_13883
c_5613,d_27300
c_3071,d_25110
c_22539,d_30363
c_6197,d_23223
c_17331,d_15461
c_4157,d_25373
c_3494,d_10989
c_5937,d_3090
c_8263,d_7855
c_17941,d_9318
c_27162,d_21041
c_4823,d_18482
c_5595,d_22286
c_14014,d_2013
c_27814,d_5995
c_30910,d_12951
c_29951,d_26912
c_23550,d_7678
c_17983,d_2488
c_2963,d_10363
c_30180,d_7181
c_30730,d_4992
c_2049,d_11542
c_276,d_23211
c_22822,d_20735
c_11172,d_145
c_16689,d_13709
c_12538,d_7136
c_4688,d_13162
c_17699,d_29182
c_30327,d_27753
c_25948,d_20707
c_12873,d_25305
c_9718,d_6897
c_16772,d_29020
c_8635,d_17135
c_9209,d_1995
c_9482,d_15432
c_25182,d_20979
c_25943,d_8088
c_18720,d_10470
c_16925,d_2925
c_17124,d_4184
c_6409,d_4381
c_9469,d_3672
c_27953,d_16948
c_23912,d_27397
c_2568,d_2195
c_12369,d_30584
c_20532,d_10513
c_17577,d_11951
c_9269,d_20272
c_3938,d_13720
c_29835,d_22787
c_25077,d_30151
c_8113,d_9377
c_10092,d_14787
c_20862,d_28189
c_13718,d_17932
c_15390,d_10522
c_6478,d_29817
c_23842,d_25921
c_11562,d_2341
c_9589,d_17274
c_10725,d_27482
c_19771,d_17254
c_4108,d_3712
c_13953,d_3468
c_29262,d_22810
c_19824,d_20171
c_19788,d_16771
c_21538,d_27015
c_23039,d_3042
c_19316,d_10762
c_2898,d_2400
c_7790,d_27465
c_22904,d_1787
c_6498,d_18078
c_11584,d_892
c_2439,d_9966
c_14945,d_19487
c_7958,d_2745
c_25661,d_6124
c_3491,d_5351
c_13267,d_3928
c_1400,d_29348
c_8005,d_15137
c_24297,d_24909
c_19745,d_29783
c_28528,d_19084
c_12517,d_27043
c_18101,d_6877
c_17870,d_9957
c_7441,d_924
c_26781,d_2159
c_10751,d_16007
c_24035,d_8026
c_18656,d_16172
c_12334,d_24032
c_26390,d_18276
c_28875,d_7322
c_19297,d_4505
c_14181,d_29576
c_13988,d_29612
c_11442,d_27870
c_13314,d_17269
c_7346,d_7872
c_29888,d_30677
c_10554,d_28349
c_233,d_25698
c_9528,d_4274
c_26828,d_7179
c_17494,d_28078
c_11717,d_24192
c_27437,d_18326
c_3084,d_10679
c_26834,d_18855
c_20265,d_14373
c_7552,d_8309
c_5037,d_10295
c_17783,d_4071
c_20481,d_9466
c_24595,d_15861
c_13909,d_17987
c_20006,d_8128
c_1480,d_15111
c_8451,d_27811
c_10800,d_5047
c_30747,d_13731
c_23196,d_11435
c_17044,d_15892
c_30416,d_13305
c_7064,d_30875
c_8133,d_14483
c_18014,d_25925
c_6246,d_15276
c_1636,d_4928
c_10955,d_7465
c_10651,d_8970
c_12641,d_7267
c_20613,d_10881
c_26757,d_26550
c_25991,d_14102
c_22419,d_2099
c_7444,d_4294
c_31351,d_16189
c_24121,d_20379
c_1758,d_17877
c_24225,d_27218
c_14452,d_21990
c_7940,d_14047
c_18228,d_2839
c_30729,d_27841
c_8318,d_6403
c_5659,d_16627
c_12535,d_6415
c_9208,d_29810
c_23930,d_20585
c_7665,d_8646
c_10513,d_22584
c_17871,d_23799
c_26045,d_21041
c_13818,d_12296
c_672,d_21740
c_23767,d_15618
c_4101,d_6907
c_5444,d_15647
c_27549,d_22172
c_25789,d_2592
c_7411,d_19384
c_22442,d_22857
c_18792,d_30549
c_14713,d_10663
c_17337,d_14353
c_22432,d_28453
c_3198,d_4403
c_6121,d_10706
c_27339,d_20368
c_26902,d_5881
c_15841,d_19416
c_19143,d_30132
c_26085,d_13369
c_10609,d_30627
c_15647,d_14691
c_15633,d_10088
c_22042,d_7064
c_3612,d_28489
c_11647,d_29188
c_11957,d_3272
c_62,d_22557
c_21259,d_23712
c_19226,d_5633
c_8663,d_6183
c_13073,d_4794
c_3097,d_5292
c_25065,d_3972
c_7509,d_3434
c_220,d_11301
c_14478,d_14848
c_668,d_11518
c_9580,d_7678
c_21252,d_21354
c_24026,d_13389
c_6718,d_5980
c_19491,d_2791
c_3766,d_30317
