d_12404,e_16144
d_13411,e_45452
d_2352,e_22670
d_23693,e_404
d_28070,e_12181
d_22731,e_1645
d_21344,e_14807
d_21189,e_25419
d_25964,e_135
d_4508,e_34193
d_28088,e_40639
d_14445,e_37527
d_7139,e_31401
d_7171,e_37508
d_28690,e_45472
d_29996,e_37894
d_11958,e_38785
d_27732,e_32832
d_30908,e_2991
d_5356,e_12842
d_5336,e_21038
d_22683,e_27134
d_11517,e_39934
d_18535,e_11980
d_17499,e_28259
d_4985,e_30053
d_16544,e_19127
d_18180,e_22482
d_10255,e_16557
d_13903,e_799
d_26661,e_37056
d_5929,e_12075
d_108,e_29980
d_5547,e_17283
d_26331,e_29053
d_14778,e_3786
d_3408,e_5622
d_7750,e_28333
d_20017,e_23919
d_18446,e_17922
d_24173,e_21746
d_6621,e_26856
d_13770,e_21201
d_11687,e_32645
d_24478,e_27183
d_5473,e_43658
d_24825,e_14200
d_27108,e_40872
d_24553,e_6738
d_72,e_12499
d_20273,e_27824
d_12048,e_24517
d_23237,e_4664
d_26206,e_936
d_24149,e_10681
d_2765,e_33837
d_30435,e_12534
d_24134,e_1319
d_23630,e_24282
d_8096,e_27470
d_13235,e_45445
d_17122,e_43015
d_26749,e_14856
d_1940,e_28209
d_17503,e_29779
d_30744,e_1072
d_315,e_42353
d_1789,e_15736
d_10703,e_11316
d_13304,e_41925
d_6822,e_24709
d_21822,e_38684
d_20790,e_6006
d_22314,e_44692
d_29206,e_40665
d_26778,e_18623
d_18420,e_5639
d_15661,e_7419
d_10119,e_26235
d_29907,e_18808
d_19255,e_43531
d_22633,e_15431
d_31006,e_8338
d_13164,e_36432
d_17000,e_40487
d_7609,e_41525
d_18087,e_28734
d_4479,e_32163
d_29081,e_25703
d_30162,e_24328
d_10881,e_10206
d_24995,e_5282
d_23114,e_24117
d_3817,e_23270
d_14724,e_14736
d_21359,e_36768
d_28928,e_36620
d_21323,e_25069
d_16865,e_22854
d_10583,e_9129
d_2439,e_3394
d_22586,e_45096
d_4330,e_29699
d_27083,e_21495
d_17619,e_35521
d_1460,e_40155
d_13053,e_32665
d_27577,e_41574
d_17440,e_17963
d_16571,e_34278
d_1562,e_43358
d_8930,e_44423
d_13259,e_36059
d_9704,e_40847
d_3362,e_26815
d_14384,e_45417
d_11691,e_20760
d_21004,e_19968
d_20185,e_35152
d_5802,e_13469
d_6435,e_10827
d_15723,e_13332
d_209,e_22196
d_28363,e_4397
d_20714,e_32655
d_25979,e_31871
d_14332,e_22914
d_20158,e_23675
d_25727,e_12524
d_26299,e_35509
d_18161,e_3458
d_9266,e_41561
d_2323,e_3807
d_19660,e_11034
d_14319,e_25764
d_17364,e_29921
d_8461,e_34874
d_7058,e_26219
d_31387,e_29470
d_27290,e_598
d_1628,e_32993
d_4007,e_11240
d_4591,e_34833
d_13918,e_32527
d_481,e_15978
d_11904,e_1675
d_26243,e_36435
d_19184,e_31678
d_25248,e_16261
d_27500,e_35253
d_17996,e_6033
d_6324,e_45398
d_11377,e_35927
d_23262,e_14208
d_9359,e_10426
d_5610,e_22134
d_27577,e_38797
d_22620,e_14973
d_7619,e_40743
d_1140,e_19936
d_12265,e_13660
d_2721,e_4240
d_15887,e_5504
d_6195,e_2339
d_1960,e_20732
d_11816,e_2741
d_6882,e_8444
d_5781,e_853
d_3432,e_35052
d_1751,e_23179
d_9790,e_35748
d_25870,e_5644
d_10389,e_18368
d_3795,e_28602
d_13209,e_11193
d_29733,e_43907
d_6387,e_11014
d_5595,e_14388
d_26669,e_13411
d_17282,e_6400
d_18650,e_43669
d_9568,e_24424
d_2374,e_42427
d_14744,e_24456
d_28744,e_7054
d_7323,e_13180
d_7158,e_41740
d_18011,e_15355
d_12861,e_421
d_3841,e_11379
d_3739,e_34531
d_262,e_25564
d_12254,e_491
d_17721,e_9853
d_25447,e_32992
d_30836,e_2499
d_12959,e_5111
d_14205,e_39711
d_13766,e_33546
d_19263,e_3964
d_13912,e_9649
d_18766,e_46430
d_6510,e_24021
d_2781,e_39668
d_2248,e_7934
d_21932,e_34440
d_29070,e_36394
d_5788,e_25442
d_15413,e_41757
d_17206,e_28338
d_8852,e_30802
d_11457,e_15087
d_22967,e_36331
d_11289,e_427
d_8420,e_13221
d_25976,e_34902
d_20356,e_2590
d_18698,e_39636
d_15454,e_24999
d_21303,e_3622
d_10279,e_22085
d_26045,e_42036
d_23840,e_4914
d_14827,e_38981
d_2213,e_5512
d_9779,e_16304
d_8429,e_11442
d_1220,e_8377
d_19987,e_4665
d_21552,e_15304
d_13707,e_17900
d_25090,e_18636
d_11853,e_30940
d_2817,e_1447
d_3362,e_25409
d_9192,e_36102
d_30419,e_45713
d_9600,e_12268
d_30669,e_24851
d_14520,e_22619
d_26985,e_41430
d_12059,e_16381
d_28761,e_25563
d_19998,e_35491
d_18438,e_11449
d_6030,e_25784
d_5606,e_8033
d_21968,e_46841
d_5116,e_40466
d_1216,e_16545
d_26702,e_36367
d_22180,e_20716
d_28827,e_30639
d_20971,e_19381
d_5237,e_24750
d_23934,e_1755
d_1468,e_5837
d_25993,e_45400
d_11377,e_13076
d_9503,e_31932
d_27845,e_40097
d_13806,e_20512
d_425,e_12713
d_1868,e_44016
d_10564,e_20319
d_22720,e_19234
d_11938,e_32416
d_14028,e_11059
d_13070,e_24413
d_19192,e_14864
d_10831,e_10365
d_16747,e_30659
d_15413,e_16694
d_15776,e_34883
d_1776,e_40222
d_9925,e_29803
d_13593,e_4068
d_11911,e_29462
d_6223,e_26969
d_30651,e_6656
d_14010,e_1206
d_2123,e_28083
d_5621,e_23398
d_11750,e_83
d_939,e_10621
d_15033,e_7283
d_24482,e_5921
d_8980,e_32767
d_2335,e_12487
d_1185,e_20240
d_11012,e_37553
d_10307,e_44311
d_24070,e_2122
d_15563,e_2088
d_29999,e_18858
d_15147,e_14000
d_30894,e_9248
d_11233,e_8589
d_3384,e_20179
d_21306,e_16292
d_1631,e_21011
d_15687,e_356
d_3778,e_26034
d_11227,e_19869
d_18926,e_8815
d_15037,e_38840
d_5349,e_198
d_8241,e_32777
d_31114,e_22989
d_7831,e_40339
d_24461,e_27353
d_7335,e_8412
d_7102,e_37881
d_19543,e_23705
d_14060,e_27295
d_11494,e_24262
d_565,e_2705
d_12929,e_18828
d_12758,e_12528
d_19263,e_41075
d_22824,e_9310
d_27481,e_12412
d_1112,e_7068
d_28858,e_45452
d_4969,e_35840
d_24186,e_37522
d_26267,e_20025
d_13454,e_113
d_6831,e_15537
d_9513,e_32437
d_5349,e_19337
d_6858,e_40506
d_22700,e_18729
d_16758,e_20144
d_10852,e_14325
d_14806,e_14248
d_1841,e_46941
d_10106,e_42956
d_10097,e_31203
d_23789,e_45276
d_18311,e_26549
d_21299,e_4402
d_12041,e_29784
d_22157,e_35326
d_27992,e_25945
d_4970,e_23502
d_14568,e_24457
d_27923,e_42245
d_25353,e_22119
d_29632,e_32327
d_16261,e_17529
d_17406,e_12737
d_825,e_10903
d_940,e_16646
d_5769,e_17051
d_17434,e_23332
d_12196,e_4309
d_3613,e_24431
d_19712,e_42463
d_24840,e_43503
d_22682,e_35277
d_27849,e_13454
d_28696,e_10484
d_10000,e_32743
d_9472,e_21606
d_26106,e_38059
d_20044,e_23626
d_25882,e_41104
d_6808,e_18392
d_17607,e_12095
d_21981,e_13403
d_20634,e_4342
d_22564,e_427
d_20376,e_27805
d_21302,e_45661
d_27078,e_34420
d_20651,e_29653
d_27964,e_31906
d_7711,e_11356
d_3578,e_6333
d_15363,e_10257
d_12724,e_4343
d_4037,e_39930
d_15242,e_3032
d_27020,e_32135
d_12542,e_36126
d_1861,e_35186
d_8376,e_37239
d_3767,e_27420
d_29674,e_34772
d_1312,e_61
d_16437,e_2754
d_21051,e_21900
d_8104,e_16402
d_19956,e_2906
d_22911,e_28367
d_16748,e_5014
d_25138,e_19833
d_7366,e_17397
d_12638,e_16693
d_18372,e_42724
d_13727,e_21994
d_21748,e_22380
d_15153,e_20327
d_30815,e_23872
d_23455,e_27377
d_17695,e_44414
d_4114,e_12526
d_30547,e_33148
d_30285,e_19154
d_7605,e_36762
d_15954,e_35675
d_9503,e_18394
d_1392,e_28744
d_21489,e_18839
d_2184,e_3781
d_371,e_39989
d_21512,e_4859
d_16674,e_42668
d_7070,e_14282
d_25297,e_33553
d_21788,e_37676
d_18637,e_29518
d_20011,e_6588
d_23238,e_637
d_7942,e_30841
d_4350,e_8964
d_3183,e_18271
d_8675,e_28612
d_24468,e_26286
d_19714,e_10648
d_28435,e_18109
d_24712,e_14056
d_31393,e_20489
d_11374,e_14407
d_6607,e_373
d_31383,e_1401
d_19720,e_25382
d_15250,e_46961
d_25224,e_34814
d_15611,e_37100
d_1272,e_21439
d_7873,e_45838
d_28862,e_15299
d_24209,e_29693
d_28567,e_811
d_22381,e_5136
d_12867,e_34726
d_14222,e_32536
d_8,e_45842
d_10873,e_2076
d_13258,e_42768
d_25649,e_959
d_4219,e_45502
d_198,e_37588
d_18089,e_24212
d_1635,e_1456
d_17050,e_29929
d_27803,e_32515
d_13679,e_12538
d_1388,e_8494
d_28531,e_36209
d_27017,e_34768
d_26084,e_27776
d_12476,e_42135
d_28708,e_27510
d_21251,e_37394
d_23276,e_33461
d_24662,e_14878
d_16111,e_14294
d_19928,e_17049
d_12516,e_19245
d_20551,e_28481
d_23861,e_27989
d_13647,e_35453
d_16889,e_30972
d_31035,e_12166
d_17082,e_26500
d_26084,e_11632
d_14573,e_39725
d_29372,e_22327
d_26854,e_30971
d_17818,e_4662
d_8228,e_20878
d_15067,e_34481
d_29298,e_25756
d_11804,e_17285
d_17024,e_37182
d_7497,e_36586
d_29779,e_26428
d_131,e_34371
d_19467,e_17835
d_754,e_13373
d_15230,e_7730
d_2114,e_44882
d_9782,e_321
d_19019,e_19490
d_9923,e_19534
d_12744,e_40069
d_6624,e_31027
d_24650,e_43863
d_8019,e_13544
d_29619,e_40395
d_2183,e_33839
d_30472,e_20605
d_2306,e_5910
d_5644,e_5208
d_5650,e_38122
d_14961,e_20761
d_813,e_33165
d_4826,e_24563
d_12200,e_12134
d_29843,e_15036
d_229,e_27538
d_25851,e_22107
d_9853,e_5238
d_23146,e_22159
d_29238,e_35469
d_23393,e_37248
d_6790,e_33150
d_6579,e_31817
d_19889,e_22338
d_6582,e_14391
d_24853,e_9679
d_13226,e_8638
d_28962,e_26613
d_4687,e_38892
d_6332,e_3750
d_13446,e_22240
d_5221,e_20414
d_14637,e_26826
d_22397,e_7350
d_19360,e_18870
d_10713,e_11576
d_8797,e_38312
d_19639,e_15960
d_14284,e_44229
d_6350,e_27273
d_13135,e_30921
d_11481,e_15568
d_20345,e_45040
d_3574,e_4159
d_30778,e_16446
d_25736,e_44870
d_20471,e_33470
d_8302,e_22612
d_10696,e_29990
d_1267,e_40279
d_26076,e_12189
d_12361,e_2054
d_983,e_42327
d_23323,e_24341
d_3091,e_46411
d_6215,e_46946
d_17356,e_1798
d_16087,e_7536
d_20572,e_43173
d_23333,e_37414
d_9662,e_19065
d_21281,e_20258
d_10236,e_39692
d_8067,e_40778
d_29591,e_4208
d_24241,e_18210
d_10091,e_13588
d_29389,e_40149
d_24815,e_2462
d_15084,e_40765
d_16629,e_10873
d_6772,e_12942
d_10999,e_29632
d_14029,e_46706
d_24829,e_4579
d_16918,e_43931
d_21191,e_38102
d_8686,e_45930
d_18951,e_22994
d_22877,e_37038
d_11192,e_17948
d_946,e_8763
d_25157,e_28704
d_23942,e_42551
d_16894,e_42310
d_13641,e_11824
d_29016,e_35218
d_15635,e_44862
d_22217,e_3485
d_15805,e_30925
d_17997,e_9187
d_8861,e_41377
d_21651,e_40910
d_9607,e_4427
d_698,e_24678
d_30375,e_218
d_13752,e_17903
d_29694,e_18416
d_15848,e_8821
d_12097,e_20793
d_22338,e_33737
d_17234,e_34425
d_6063,e_26981
d_5468,e_35452
d_31316,e_2394
d_1404,e_15950
d_18975,e_11364
d_20231,e_33498
d_9985,e_77
d_10527,e_35922
d_15373,e_33277
d_14535,e_44958
d_13623,e_35675
d_30941,e_14672
d_4377,e_32360
d_6579,e_12942
d_11580,e_31870
d_11815,e_30713
d_20374,e_3
d_27148,e_10132
d_13942,e_2144
d_31106,e_31453
d_27265,e_22724
d_25343,e_41604
d_11629,e_11584
d_9056,e_5296
d_1873,e_1628
d_18446,e_7665
d_30154,e_7676
d_14803,e_10744
d_23710,e_19538
d_12952,e_25477
d_27068,e_3365
d_18138,e_39110
d_28111,e_12014
d_4034,e_7011
d_16024,e_11344
d_19811,e_44234
d_25387,e_42809
d_12754,e_2400
d_9420,e_36848
d_16059,e_20549
d_3902,e_29227
d_13262,e_33607
d_4410,e_29713
d_8971,e_8487
d_26357,e_8542
d_24251,e_31219
d_738,e_27616
d_4691,e_32344
d_8596,e_25729
d_10868,e_31796
d_455,e_8505
d_23601,e_7468
d_23925,e_10399
d_21465,e_13585
d_10295,e_38755
d_7086,e_1142
d_2689,e_16817
d_16390,e_7698
d_27883,e_46132
d_12715,e_16594
d_5960,e_14926
d_30452,e_9769
d_8171,e_4666
d_29087,e_23500
d_20271,e_15994
d_10751,e_34151
d_30884,e_2112
d_25144,e_30901
d_22858,e_33174
d_22788,e_4525
d_2843,e_18098
d_7117,e_2175
d_16783,e_38321
d_30100,e_35222
d_25106,e_29176
d_17858,e_20917
d_26676,e_11976
d_23463,e_878
d_6119,e_35051
d_8021,e_40080
d_13851,e_34924
d_17435,e_3082
d_30361,e_45128
d_8433,e_21247
d_16795,e_45288
d_2999,e_14021
d_28662,e_35304
d_28936,e_23766
d_28208,e_27227
d_19217,e_41247
d_30244,e_25172
d_12033,e_26889
d_5824,e_21292
d_19378,e_11608
d_26452,e_9253
d_22766,e_16415
d_23270,e_33263
d_7946,e_9379
d_28981,e_31621
d_1693,e_3953
d_147,e_12549
d_24218,e_41892
d_21244,e_21802
d_12344,e_40042
d_12183,e_44746
d_26151,e_39885
d_20895,e_10460
d_31014,e_7549
d_6169,e_31222
d_6935,e_17100
d_9931,e_7890
d_19270,e_23594
d_10383,e_28714
d_12166,e_41486
d_27773,e_23962
d_5831,e_18093
d_7269,e_2306
d_22051,e_37862
d_19013,e_42129
d_14619,e_8923
d_14964,e_23158
d_2442,e_36966
d_20197,e_42139
d_18893,e_32049
d_21124,e_8037
d_29779,e_38785
d_11674,e_13404
d_19119,e_2219
d_2527,e_13622
d_28233,e_45317
d_30010,e_291
d_1923,e_27832
d_9020,e_24574
d_19155,e_37197
d_8825,e_27282
d_15854,e_2733
d_25807,e_37204
d_2161,e_45376
d_7377,e_5539
d_17400,e_41765
d_602,e_43368
d_16970,e_10685
d_11798,e_28009
d_16896,e_28091
d_20396,e_31734
d_27497,e_34390
d_18505,e_39066
d_2604,e_8013
d_27403,e_40495
d_19701,e_42720
d_13606,e_42836
d_9875,e_27852
d_4741,e_37713
d_8218,e_9004
d_26193,e_39965
d_16566,e_20163
d_15732,e_872
d_25672,e_44284
d_29923,e_24394
d_13811,e_14473
d_14469,e_25979
d_30133,e_44045
d_19301,e_41612
d_14473,e_6391
d_1715,e_9129
d_6188,e_10675
d_4704,e_1144
d_27302,e_41536
d_14886,e_36296
d_19956,e_10186
d_5102,e_45496
d_15622,e_35969
d_27533,e_9241
d_3563,e_23567
d_31061,e_41078
d_10094,e_45340
d_10763,e_9662
d_23185,e_17862
d_3292,e_44704
d_21134,e_4628
d_6758,e_44053
d_19610,e_9410
d_8348,e_23881
d_24250,e_29593
d_6362,e_20073
d_9353,e_24771
d_4992,e_4388
d_20988,e_23660
d_2825,e_46961
d_22338,e_15562
d_9125,e_5438
d_17332,e_11786
d_21728,e_38644
d_21535,e_397
d_14505,e_323
d_21443,e_18627
d_10064,e_46320
d_23465,e_26700
d_10094,e_30623
d_8129,e_1514
d_9397,e_6438
d_15942,e_11198
d_27125,e_18255
d_15294,e_28314
d_20087,e_29900
d_10724,e_36817
d_13008,e_32057
d_4072,e_8325
d_13146,e_18720
d_24713,e_12884
d_23944,e_30834
d_3427,e_7757
d_5191,e_22236
d_6826,e_20677
d_2261,e_9956
d_8752,e_4737
d_8785,e_25852
d_15219,e_44864
d_24316,e_8664
d_25923,e_28437
d_25276,e_30558
d_30685,e_10654
d_29160,e_34810
d_10453,e_20869
d_2258,e_42216
d_22592,e_38361
d_24225,e_28889
d_6271,e_46543
d_9289,e_43592
d_13146,e_42258
d_31206,e_26317
d_21285,e_13083
d_3461,e_28410
d_20146,e_10677
d_31169,e_4263
d_14697,e_30559
d_18492,e_29286
d_15300,e_8001
d_25534,e_23348
d_10685,e_45255
d_7752,e_16668
d_11353,e_20561
d_11268,e_17333
d_4662,e_45504
d_21697,e_45916
d_30163,e_34731
d_25574,e_32126
d_2605,e_40346
d_12700,e_4525
d_18176,e_22744
d_3268,e_46219
d_29032,e_29753
d_12138,e_27052
d_12897,e_12664
d_2699,e_40827
d_1589,e_3648
d_7422,e_16566
d_20737,e_46526
d_29125,e_15783
d_4375,e_30565
d_8634,e_16985
d_12608,e_28727
d_6867,e_37461
d_6422,e_10187
d_2907,e_26834
d_27104,e_13048
d_17965,e_13363
d_5634,e_21593
d_20410,e_8444
d_14620,e_29020
d_8476,e_34153
d_31102,e_13726
d_30621,e_4899
d_27547,e_36185
d_11067,e_8367
d_29448,e_21102
d_13658,e_44163
d_28493,e_3595
d_27030,e_4888
d_7630,e_11269
d_17292,e_13399
d_23448,e_5146
d_2852,e_13347
d_4044,e_15245
d_21624,e_39127
d_7027,e_45981
d_19445,e_38715
d_767,e_37354
d_22270,e_37623
d_9331,e_38479
d_25500,e_27104
d_15263,e_35199
d_16356,e_8745
d_24264,e_30805
d_14726,e_23691
d_19958,e_30909
d_28776,e_6315
d_23449,e_19775
d_28902,e_25306
d_1075,e_38004
d_1012,e_26649
d_29074,e_41971
d_679,e_9510
d_14128,e_30052
d_12303,e_24016
d_1491,e_5661
d_8894,e_24876
d_14092,e_18988
d_9330,e_40933
d_9348,e_1418
d_2894,e_34775
d_7013,e_18499
d_8066,e_22129
d_6002,e_46794
d_10553,e_42258
d_17531,e_35751
d_22315,e_38848
d_1221,e_28454
d_27918,e_14462
d_15886,e_28093
d_13688,e_36018
d_16159,e_14269
d_3811,e_21749
d_6305,e_45047
d_17405,e_37160
d_7891,e_8577
d_5204,e_39337
d_3561,e_36883
d_3226,e_34554
d_5101,e_14183
d_9089,e_16126
d_22899,e_18884
d_18086,e_1388
d_8757,e_38247
d_7325,e_25625
d_19698,e_23825
d_27915,e_2571
d_20353,e_23262
d_24633,e_36205
d_6408,e_17176
d_18652,e_24727
d_29973,e_40626
d_21418,e_12953
d_31090,e_40229
d_14997,e_39901
d_24741,e_21816
d_28823,e_20147
d_21447,e_6639
d_11321,e_32409
d_25108,e_2725
d_29379,e_2034
d_17663,e_3782
d_655,e_10309
d_23444,e_2089
d_21527,e_44368
d_23727,e_27430
d_24881,e_20884
d_13537,e_14196
d_6294,e_42477
d_15065,e_8292
d_14739,e_41584
d_27994,e_7909
d_14683,e_4550
d_8557,e_6920
d_17640,e_9584
d_4947,e_17614
d_19980,e_26806
d_21929,e_16699
d_25345,e_2082
d_6219,e_3724
d_30946,e_18998
d_10593,e_5838
d_11367,e_13186
d_13811,e_17272
d_22732,e_23904
d_6674,e_10395
d_12865,e_19180
d_9942,e_25973
d_26909,e_16847
d_4812,e_44807
d_7615,e_36714
d_18758,e_13682
d_21850,e_46794
d_30130,e_40593
d_24353,e_22653
d_11984,e_38869
d_132,e_1575
d_20253,e_7071
d_26217,e_9138
d_19909,e_44594
d_16314,e_43737
d_28828,e_10461
d_26575,e_8
d_16476,e_45827
d_29972,e_28277
d_25655,e_43914
d_10633,e_38104
d_27870,e_899
d_17995,e_3114
d_27843,e_626
d_10454,e_40445
d_25047,e_24760
d_18283,e_26564
d_3864,e_38910
d_11518,e_25152
d_19356,e_23762
d_2635,e_22995
d_26471,e_46996
d_13283,e_6321
d_13450,e_15964
d_4284,e_32863
d_9895,e_33809
d_9010,e_3057
d_11117,e_5391
d_9914,e_23897
d_22364,e_42310
d_8187,e_37528
d_20708,e_37323
d_18414,e_16493
d_5180,e_5028
d_8843,e_11304
d_14229,e_29839
d_20631,e_5763
d_2492,e_24880
d_4424,e_23280
d_3414,e_23752
d_1596,e_25090
d_17963,e_9652
d_15562,e_3019
d_1778,e_33524
d_31172,e_22872
d_20422,e_22668
d_20002,e_37662
d_15764,e_6624
d_19261,e_32279
d_14110,e_26534
d_29821,e_15493
d_30690,e_23975
d_4007,e_15901
d_16068,e_36630
d_7097,e_12306
d_11857,e_1496
d_1092,e_12604
d_15801,e_2119
d_2508,e_6151
d_15677,e_29422
d_16939,e_36638
d_24261,e_11353
d_7614,e_25921
d_24645,e_36739
d_26161,e_1477
d_25005,e_7754
d_30080,e_4220
d_19610,e_40275
d_16949,e_8784
d_16029,e_11658
d_18891,e_2817
d_5217,e_25879
d_8751,e_45119
d_14867,e_21922
d_13126,e_9110
d_6361,e_37431
d_6382,e_20056
d_5911,e_20937
d_26030,e_5461
d_27100,e_6984
d_3903,e_32877
d_11797,e_46512
d_24427,e_25469
d_30398,e_16688
d_378,e_45034
d_18031,e_27163
d_3898,e_9682
d_26722,e_10676
d_15483,e_1758
d_15750,e_11802
d_8442,e_38376
d_30290,e_25338
d_29240,e_18405
d_11739,e_29450
d_2184,e_46559
d_11522,e_36913
d_2161,e_21003
d_9991,e_16079
d_4353,e_29873
d_7312,e_9046
d_7204,e_45819
d_12258,e_35342
d_14821,e_5501
d_19532,e_14498
d_8863,e_29193
d_26845,e_31794
d_21311,e_16116
d_4304,e_20515
d_15212,e_19770
d_29901,e_30032
d_25806,e_9267
