b_333,f_119142
b_251,f_282780
b_1196,f_587570
b_796,f_15618
b_470,f_329296
b_1461,f_374827
b_625,f_479948
b_1231,f_192914
b_705,f_334127
b_200,f_529550
b_216,f_266713
b_734,f_9076
b_858,f_495684
b_764,f_143581
b_1433,f_225871
b_830,f_453221
b_1037,f_106369
b_1242,f_527595
b_19,f_615702
b_308,f_156801
b_1234,f_588083
b_1066,f_113069
b_1418,f_190971
b_629,f_378277
b_941,f_119420
b_1088,f_49504
b_331,f_379457
b_1420,f_435322
b_36,f_46263
b_509,f_145038
b_1021,f_122828
b_105,f_94805
b_459,f_627382
b_52,f_619127
b_405,f_192942
b_342,f_173900
b_1000,f_87751
b_904,f_500828
b_1289,f_21260
b_1203,f_290058
b_1322,f_368712
b_1003,f_612203
b_1159,f_277336
b_1530,f_522702
b_1454,f_189585
b_655,f_34114
b_968,f_523194
b_353,f_119209
b_898,f_255576
b_1433,f_415348
b_1028,f_386906
b_1271,f_629681
b_879,f_278025
b_860,f_520635
b_311,f_255312
b_462,f_279587
b_725,f_109922
b_1334,f_230520
b_922,f_466747
b_682,f_526179
b_524,f_13752
b_1131,f_574136
b_965,f_338182
b_1557,f_502667
b_1472,f_513045
b_1458,f_479613
b_554,f_272825
b_1205,f_631918
b_1084,f_200978
b_359,f_51025
b_258,f_85743
b_86,f_546770
b_1032,f_387341
b_1110,f_294207
b_16,f_165906
b_344,f_487340
b_1133,f_155949
b_1070,f_316995
b_1516,f_64056
b_546,f_158325
b_651,f_593213
b_1326,f_233668
b_548,f_628346
b_209,f_119180
b_168,f_78696
b_284,f_187295
b_1253,f_137817
b_1342,f_252046
b_681,f_473452
b_165,f_587360
b_1138,f_154307
b_414,f_563357
b_583,f_252907
b_241,f_174026
b_823,f_540315
b_937,f_286613
b_68,f_138836
b_395,f_393092
b_684,f_172918
b_1485,f_237414
b_367,f_3843
b_600,f_638741
b_441,f_510687
b_1426,f_172289
b_344,f_523085
b_795,f_641307
b_794,f_459336
b_47,f_332650
b_544,f_326243
b_660,f_119238
b_1049,f_507987
b_794,f_119026
b_1362,f_477116
b_406,f_237543
b_1508,f_168352
b_987,f_271702
b_1340,f_74207
b_1242,f_633583
b_1345,f_281730
b_964,f_408278
b_39,f_424344
b_1342,f_120173
b_1458,f_48016
b_732,f_553478
b_1353,f_176345
b_639,f_258812
b_1431,f_566690
b_698,f_30108
b_1299,f_541459
b_342,f_484641
b_572,f_376244
b_139,f_389431
b_1218,f_297598
b_379,f_510653
b_246,f_491090
b_809,f_206142
b_157,f_512934
b_707,f_244886
b_1259,f_554546
b_25,f_79214
b_720,f_132982
b_571,f_317114
b_1136,f_88473
b_352,f_272028
b_780,f_234378
b_1092,f_317837
b_636,f_180263
b_98,f_439311
b_912,f_45388
b_1070,f_573483
b_1307,f_214364
b_746,f_269821
b_196,f_520174
b_1512,f_365858
b_676,f_235047
b_284,f_84884
b_816,f_542072
b_1335,f_99651
b_991,f_342850
b_470,f_366058
b_906,f_288026
b_1066,f_46162
b_1336,f_276220
b_665,f_554956
b_461,f_435173
b_184,f_37251
b_966,f_59035
b_268,f_525804
b_1264,f_48575
b_132,f_390940
b_1451,f_234079
b_1187,f_410996
b_588,f_479978
b_725,f_23822
b_981,f_347954
b_202,f_525374
b_1416,f_5939
b_56,f_514301
b_1284,f_195959
b_1250,f_206702
b_686,f_621385
b_1155,f_375689
b_940,f_98093
b_1409,f_374322
b_841,f_50439
b_649,f_643176
b_928,f_15489
b_77,f_488071
b_301,f_209619
b_774,f_458833
b_1277,f_529627
b_769,f_630284
b_52,f_371261
b_534,f_174166
b_1497,f_375298
b_995,f_156140
b_1308,f_363153
b_329,f_183570
b_798,f_188347
b_1209,f_345483
b_686,f_435566
b_1381,f_350441
b_1111,f_540138
b_843,f_540079
b_1150,f_72983
b_872,f_596299
b_15,f_477593
b_1487,f_452257
b_269,f_262045
b_773,f_581189
b_1139,f_54352
b_1549,f_353516
b_311,f_75145
b_351,f_25221
b_1199,f_209184
b_467,f_64592
b_1166,f_288554
b_644,f_602606
b_1026,f_177931
b_1362,f_111695
b_1484,f_457149
b_122,f_6579
b_1557,f_341247
b_1477,f_613220
b_1155,f_56351
b_1046,f_378725
b_983,f_57916
b_79,f_27748
b_1340,f_139860
b_609,f_395426
b_621,f_326514
b_1241,f_529782
b_1250,f_421299
b_1062,f_72484
b_865,f_428886
b_380,f_65355
b_1161,f_510477
b_414,f_33104
b_1224,f_520176
b_904,f_8958
b_1130,f_71019
b_420,f_447366
b_1000,f_57358
b_337,f_510031
b_1398,f_372510
b_1362,f_153785
b_510,f_614093
b_880,f_378182
b_187,f_279261
b_510,f_450320
b_1326,f_206177
b_521,f_145072
b_579,f_12594
b_1007,f_342299
b_480,f_203766
b_1387,f_30123
b_1410,f_126805
b_27,f_526207
b_1521,f_19947
b_1279,f_358025
b_644,f_230056
b_958,f_54426
b_1068,f_327478
b_1162,f_308410
b_1031,f_621940
b_176,f_491573
b_1277,f_508891
b_1275,f_625260
b_566,f_642489
b_965,f_261194
b_213,f_99924
b_1250,f_438295
b_571,f_15147
b_1418,f_618526
b_663,f_283434
b_1049,f_560937
b_888,f_156124
b_1498,f_623966
b_1473,f_598724
b_1021,f_543230
b_1160,f_134799
b_15,f_249557
b_40,f_459088
b_347,f_272494
b_507,f_206268
b_135,f_536435
b_43,f_531250
b_337,f_531430
b_231,f_212567
b_48,f_79793
b_781,f_44789
b_452,f_426313
b_528,f_566958
b_1444,f_465170
b_742,f_194220
b_882,f_33175
b_820,f_365605
b_29,f_289332
b_169,f_268409
b_958,f_441487
b_1191,f_509161
b_419,f_535815
b_1450,f_9202
b_765,f_183501
b_1342,f_305036
b_1205,f_58595
b_1334,f_385216
b_1555,f_190801
b_599,f_120495
b_956,f_427289
b_621,f_37459
b_112,f_244793
b_512,f_450347
b_518,f_46204
b_1089,f_2636
b_899,f_522095
b_474,f_488691
b_968,f_153542
b_1518,f_40705
b_278,f_480312
b_974,f_203220
b_787,f_447217
b_1049,f_37182
b_754,f_514997
b_1282,f_532791
b_202,f_471547
b_1024,f_499067
b_970,f_568129
b_510,f_394475
b_1157,f_136485
b_524,f_344065
b_97,f_620127
b_918,f_269244
b_1469,f_463293
b_197,f_607056
b_1063,f_392793
b_1256,f_76331
b_887,f_411473
b_1539,f_60964
b_851,f_579215
b_921,f_239913
b_623,f_504427
b_686,f_480111
b_160,f_253240
b_1551,f_259032
b_1365,f_157814
b_386,f_470551
b_676,f_224434
b_642,f_401159
b_1548,f_402821
b_361,f_150433
b_1507,f_597874
b_769,f_121070
b_1106,f_389514
b_766,f_117083
b_1229,f_231197
b_1231,f_351713
b_842,f_305195
b_562,f_278552
b_234,f_44598
b_114,f_544475
b_176,f_379123
b_251,f_84751
b_623,f_269239
b_438,f_234415
b_799,f_292593
b_797,f_382353
b_1266,f_147645
b_29,f_23191
b_1526,f_62613
b_253,f_278814
b_193,f_430355
b_220,f_5111
b_116,f_97595
b_1011,f_240567
b_529,f_328109
b_1474,f_318028
b_842,f_382246
b_601,f_311583
b_1132,f_474736
b_79,f_102005
b_1325,f_215222
b_606,f_530497
b_565,f_54189
b_871,f_75038
b_628,f_109739
b_141,f_293468
b_1479,f_3764
b_1193,f_93176
b_233,f_441904
b_264,f_5915
b_83,f_509077
b_513,f_370259
b_1047,f_198775
b_217,f_564326
b_729,f_405502
b_767,f_313764
b_667,f_245050
b_974,f_571091
b_1040,f_437850
b_668,f_429198
b_1361,f_29169
b_334,f_429147
b_767,f_78720
b_519,f_326754
b_1313,f_508173
b_625,f_259955
b_1521,f_113174
b_1207,f_192029
b_1162,f_45101
b_1174,f_172890
b_408,f_395284
b_521,f_122062
b_663,f_584836
b_573,f_263457
b_844,f_6004
b_878,f_81732
b_3,f_82224
b_1541,f_573292
b_636,f_563896
b_52,f_446279
b_1489,f_232266
b_659,f_521497
b_198,f_256535
b_221,f_388221
b_1178,f_183942
b_972,f_115428
b_643,f_51641
b_637,f_270053
b_1084,f_501813
b_803,f_141551
b_226,f_124771
b_1103,f_585396
b_1327,f_310879
b_595,f_409786
b_1540,f_68107
b_65,f_438698
b_1519,f_76347
b_240,f_591796
b_663,f_525427
b_1146,f_370572
b_1424,f_583841
b_539,f_307614
b_148,f_224276
b_115,f_145640
b_917,f_415776
b_1248,f_390184
b_729,f_600102
b_1226,f_202054
b_556,f_188264
b_1003,f_546732
b_1534,f_303749
b_553,f_541924
b_115,f_557146
b_906,f_237639
b_338,f_433100
b_966,f_123025
b_1317,f_631717
b_1485,f_630540
b_1272,f_72965
b_1344,f_87510
b_1523,f_333255
b_788,f_3362
b_405,f_633880
b_520,f_454088
b_1353,f_162570
b_453,f_558172
b_1548,f_458056
b_969,f_610171
b_1484,f_360036
b_1418,f_265678
b_773,f_135671
b_1046,f_180731
b_559,f_15400
b_1402,f_269052
b_679,f_581661
b_1524,f_480685
b_1282,f_6791
b_733,f_472927
b_1412,f_583614
b_468,f_528039
b_5,f_252449
b_1505,f_553637
b_1485,f_582447
b_1462,f_200309
b_1514,f_291208
b_1254,f_149987
b_1130,f_583022
b_675,f_218263
b_408,f_396112
b_1072,f_210476
b_1216,f_389245
b_1182,f_273538
b_819,f_547255
b_1120,f_608699
b_1289,f_158556
b_1381,f_304578
b_1,f_274734
b_406,f_13006
b_310,f_224655
b_935,f_553620
b_868,f_436266
b_418,f_352031
b_1321,f_521692
b_350,f_60652
b_448,f_26381
b_163,f_337387
b_19,f_102196
b_695,f_291969
b_1461,f_113859
b_1512,f_67718
b_824,f_460173
b_390,f_177006
b_844,f_560413
b_914,f_344776
b_1243,f_637879
b_1417,f_385252
b_567,f_513758
b_1136,f_484517
b_277,f_438170
b_558,f_141337
b_501,f_5418
b_438,f_334392
b_1338,f_14042
b_230,f_61711
b_772,f_343645
b_568,f_388044
b_1392,f_427742
b_718,f_460740
b_580,f_428247
b_1475,f_541289
b_891,f_34024
b_170,f_130309
b_81,f_467654
b_283,f_600457
b_1056,f_354979
b_1208,f_527342
b_609,f_36528
b_562,f_563092
b_640,f_308622
b_984,f_180438
b_132,f_164113
b_148,f_558863
b_1049,f_46545
b_1189,f_318529
b_407,f_469246
b_232,f_17699
b_939,f_386105
b_1278,f_246801
b_798,f_273161
b_1511,f_113231
b_262,f_449100
b_465,f_266374
b_1021,f_605345
b_870,f_405582
b_1098,f_575759
b_334,f_51671
b_91,f_627358
b_1179,f_61273
b_712,f_261894
b_183,f_549555
b_1058,f_226591
b_398,f_198679
b_1537,f_495193
b_1303,f_163148
b_1270,f_519799
b_1557,f_215103
b_92,f_145566
b_709,f_38051
b_363,f_297489
b_291,f_464568
b_524,f_640621
b_534,f_36798
b_63,f_419602
b_219,f_382938
b_1201,f_595411
b_1435,f_53594
b_197,f_489669
b_41,f_60990
b_802,f_589617
b_472,f_249976
b_60,f_476845
b_1105,f_122815
b_16,f_166855
b_703,f_127498
b_341,f_509219
b_1385,f_521749
b_972,f_406164
b_664,f_189210
b_1297,f_577689
b_849,f_400475
b_920,f_148010
b_1222,f_605518
b_629,f_388315
b_496,f_289568
b_1129,f_45989
b_151,f_109282
b_437,f_481861
b_701,f_30283
b_393,f_229901
b_710,f_597221
b_40,f_97144
b_1223,f_385841
b_433,f_41041
b_455,f_622163
b_327,f_418363
b_674,f_427892
b_944,f_117654
b_882,f_18617
b_1447,f_230295
b_1348,f_405540
b_784,f_353091
b_1501,f_314824
b_1207,f_524234
b_1309,f_258458
b_869,f_36686
b_686,f_61855
b_521,f_11401
b_906,f_263731
b_837,f_168522
b_822,f_265666
b_254,f_287095
b_376,f_418552
b_723,f_48096
b_1001,f_462627
b_240,f_319711
b_326,f_128048
b_1054,f_582211
b_139,f_603096
b_1237,f_194912
b_108,f_245233
b_271,f_187993
b_393,f_148054
b_1463,f_494341
b_102,f_168571
b_468,f_249861
b_1540,f_65839
b_87,f_224304
b_1099,f_190765
b_1365,f_20423
b_1410,f_419448
b_462,f_377666
b_222,f_331230
b_576,f_33069
b_1008,f_151100
b_1470,f_607917
b_1179,f_312886
b_1215,f_304587
b_1342,f_163210
b_245,f_494727
b_874,f_642042
b_1048,f_403375
b_815,f_325111
b_98,f_415582
b_1518,f_411985
b_1025,f_155568
b_127,f_288865
b_988,f_386437
b_1094,f_346065
b_881,f_420152
b_890,f_384497
b_1297,f_367506
b_595,f_305867
b_1174,f_325863
b_565,f_368828
b_164,f_585495
b_1475,f_545747
b_179,f_151854
b_1370,f_456586
b_309,f_7537
b_899,f_220375
b_64,f_457816
b_1243,f_43018
b_410,f_539173
b_617,f_540889
b_504,f_216114
b_323,f_495686
b_16,f_162253
b_1391,f_89197
b_46,f_357052
b_777,f_65787
b_527,f_34983
b_947,f_152335
b_1230,f_476046
b_706,f_431749
b_390,f_134599
b_738,f_181700
b_1189,f_60275
b_1430,f_444056
b_261,f_73556
b_255,f_164002
b_644,f_148548
b_868,f_609856
b_950,f_256548
b_1173,f_608988
b_317,f_309973
b_65,f_54078
b_1031,f_491055
b_1408,f_124168
b_276,f_114391
b_1510,f_458287
b_458,f_328869
b_1394,f_68908
b_354,f_51939
b_1463,f_435196
b_922,f_459200
b_881,f_414920
b_1269,f_459631
b_1395,f_480279
b_709,f_612198
b_1120,f_594250
b_1262,f_174487
b_1298,f_150411
b_327,f_528122
b_589,f_317677
b_33,f_133614
b_1291,f_589671
b_859,f_50818
b_1494,f_553172
b_1030,f_141908
b_342,f_397717
b_933,f_153509
b_1228,f_173726
b_1428,f_641047
b_109,f_530383
b_1554,f_279863
b_663,f_92619
b_179,f_387920
b_764,f_440188
b_917,f_80985
b_1280,f_162789
b_177,f_311094
b_71,f_146123
b_1529,f_307535
b_368,f_501980
b_535,f_258499
b_1309,f_380168
b_107,f_614361
b_1434,f_635607
b_1018,f_605596
b_186,f_391339
b_1220,f_239355
b_383,f_10123
b_1142,f_470684
b_1392,f_2899
b_1159,f_484024
b_1017,f_16011
b_1398,f_396020
b_300,f_606224
b_136,f_119181
b_1071,f_429558
b_716,f_62481
b_1263,f_311582
b_807,f_600936
b_279,f_68080
b_1176,f_326888
b_1484,f_89988
b_1305,f_173901
b_139,f_34327
b_263,f_360773
b_75,f_334220
b_171,f_505923
b_553,f_503622
b_269,f_305464
b_887,f_252788
b_1210,f_597747
b_113,f_223207
b_241,f_516864
b_435,f_511785
b_430,f_442900
b_736,f_4730
b_1077,f_490266
b_1413,f_15034
b_1241,f_391704
b_1269,f_458704
b_892,f_92688
b_771,f_616170
b_525,f_418015
b_1239,f_463355
b_252,f_395420
b_494,f_65742
b_649,f_114637
b_475,f_548912
b_582,f_300121
b_53,f_442402
b_1435,f_404292
b_1220,f_433463
b_726,f_214567
b_16,f_300398
b_618,f_233439
b_302,f_192652
b_1004,f_179843
b_161,f_109644
b_1279,f_145784
b_1089,f_58044
b_595,f_107671
b_1214,f_104693
b_545,f_483687
b_531,f_551082
b_346,f_433819
b_780,f_92696
b_85,f_390514
b_1272,f_243255
b_237,f_214398
b_21,f_193609
b_494,f_337868
b_1055,f_347841
b_1356,f_559554
b_751,f_352560
b_1515,f_122722
b_991,f_287024
b_1112,f_105363
b_1159,f_315474
b_433,f_341266
b_871,f_383257
b_1513,f_248257
b_414,f_265425
b_1101,f_502207
b_339,f_317749
b_913,f_92317
b_1165,f_159078
b_1062,f_334666
b_1438,f_131339
b_687,f_338796
b_837,f_118230
b_1344,f_23112
b_90,f_162130
b_618,f_315170
b_935,f_263399
b_2,f_138332
b_596,f_564013
b_425,f_96088
b_568,f_463563
b_1552,f_555652
b_342,f_10111
b_531,f_584441
b_1328,f_468765
b_1222,f_523760
b_760,f_2678
b_414,f_192660
b_347,f_408535
b_144,f_222893
b_412,f_624009
b_5,f_424248
b_1482,f_512760
b_54,f_452738
b_310,f_198948
b_295,f_621426
b_381,f_407548
b_1013,f_278046
b_1297,f_310021
b_290,f_198705
b_1100,f_88702
b_924,f_24967
b_1346,f_288612
b_85,f_103410
b_567,f_265937
b_1116,f_346561
b_1130,f_262421
b_909,f_581622
b_1530,f_117901
b_1462,f_319856
b_778,f_212769
b_862,f_561424
b_1130,f_120342
b_126,f_471470
b_1265,f_22095
b_322,f_394573
b_47,f_257427
b_1024,f_429427
b_780,f_227405
b_244,f_399849
b_1456,f_293994
b_1265,f_50133
b_100,f_409553
b_917,f_489284
b_1350,f_375278
b_1179,f_571760
b_1332,f_559095
b_1516,f_592650
b_922,f_527129
b_688,f_533726
b_770,f_101575
b_1334,f_427647
b_1128,f_251777
b_1262,f_61940
b_320,f_118707
b_1120,f_138855
b_102,f_552704
b_226,f_470117
b_848,f_79683
b_1114,f_487440
b_55,f_45122
b_381,f_436289
b_537,f_598831
b_164,f_248977
b_1060,f_82808
b_276,f_275557
b_1122,f_68720
b_1352,f_144089
b_76,f_407538
b_1082,f_33865
b_928,f_78343
b_278,f_369236
b_1150,f_35563
b_597,f_19757
b_181,f_451543
b_316,f_444840
b_606,f_626164
b_417,f_375607
b_980,f_540293
b_657,f_101588
b_1095,f_251718
b_228,f_315684
b_619,f_628445
b_928,f_333242
b_623,f_506862
b_272,f_624047
b_1123,f_337088
b_789,f_473944
b_1130,f_421561
b_117,f_471902
b_839,f_336392
b_786,f_42168
b_1416,f_248542
b_75,f_639553
b_111,f_546602
b_55,f_466996
b_415,f_314973
b_1037,f_156478
b_981,f_206765
b_1015,f_169695
b_164,f_271952
b_847,f_394858
b_579,f_634484
b_828,f_644626
b_373,f_508356
b_955,f_204052
b_543,f_16901
b_1340,f_55690
b_1025,f_305013
b_1253,f_323409
b_973,f_628025
b_676,f_350741
b_1378,f_177111
b_1445,f_29775
b_701,f_397591
b_363,f_263117
b_623,f_164736
b_1058,f_544080
b_787,f_350643
b_997,f_374767
b_1371,f_605475
b_751,f_549793
b_760,f_170702
b_1269,f_527761
b_1249,f_20616
b_359,f_508843
b_579,f_279822
b_1385,f_438277
b_952,f_146407
b_564,f_600105
b_1108,f_106964
b_611,f_437684
b_1448,f_573666
b_834,f_9333
b_297,f_498956
b_1250,f_273290
b_836,f_292475
b_662,f_499025
b_1052,f_109215
b_1266,f_113964
b_1035,f_276707
b_225,f_55449
b_1487,f_256071
b_394,f_243729
b_365,f_497204
b_65,f_497263
b_1288,f_585723
b_1119,f_629793
b_582,f_537164
b_831,f_107108
b_797,f_430684
b_974,f_48538
b_723,f_277529
b_889,f_476154
b_123,f_314090
b_223,f_478146
b_757,f_103616
b_1006,f_269768
b_972,f_632029
b_1381,f_45334
b_1534,f_43216
b_818,f_481035
b_1318,f_30042
b_298,f_63437
b_290,f_423276
b_242,f_378865
b_1266,f_259780
b_485,f_362117
b_422,f_421664
b_932,f_391691
b_232,f_249411
b_1105,f_253503
b_775,f_588682
b_195,f_254287
b_1185,f_302207
b_849,f_585689
b_359,f_302815
b_1448,f_596554
b_1238,f_111155
b_281,f_546230
b_332,f_156611
b_1538,f_123728
b_301,f_335489
b_1469,f_467782
b_1056,f_232469
b_855,f_481350
b_571,f_568064
b_445,f_633791
b_184,f_75025
b_1540,f_362632
b_389,f_450654
b_972,f_399828
b_1007,f_59661
b_584,f_585413
b_1079,f_487326
b_609,f_338101
b_1194,f_591260
b_908,f_603251
b_547,f_621626
b_1476,f_338769
b_1271,f_536521
b_1441,f_153561
b_1097,f_280208
b_193,f_325387
b_86,f_639155
b_613,f_479412
b_1101,f_154970
b_1034,f_314727
b_621,f_627483
b_974,f_433928
b_527,f_423826
b_1511,f_425597
b_494,f_144457
b_915,f_166366
b_712,f_502307
b_226,f_176580
b_1340,f_567559
b_822,f_571675
b_1304,f_78321
b_1236,f_423882
b_768,f_469798
b_213,f_386459
b_397,f_145336
b_420,f_133663
b_704,f_137292
b_1080,f_489792
b_346,f_49229
b_954,f_293492
b_828,f_469778
b_366,f_92639
b_1524,f_43568
b_1002,f_113964
b_1303,f_497456
b_815,f_84138
b_1316,f_376626
b_950,f_533131
b_1039,f_309186
b_765,f_433910
b_1275,f_455216
b_208,f_392424
b_1386,f_114632
b_1187,f_433024
b_666,f_311152
b_574,f_519563
b_106,f_110124
b_848,f_155331
b_1053,f_312839
b_834,f_505767
b_278,f_406990
b_1509,f_34140
b_1486,f_540365
b_222,f_341790
b_1363,f_630277
b_663,f_455137
b_416,f_375681
b_920,f_204754
b_422,f_48981
b_513,f_80745
b_1246,f_579519
b_1066,f_644667
b_957,f_186038
b_569,f_16590
b_1378,f_542640
b_791,f_303644
b_798,f_503646
b_833,f_199386
b_760,f_510666
b_1163,f_402013
b_552,f_558128
b_1474,f_3118
b_316,f_347698
b_1163,f_55258
b_303,f_153597
b_1365,f_316818
b_1173,f_593872
b_236,f_473573
b_1240,f_400905
b_1398,f_157673
b_910,f_544254
b_517,f_311947
b_684,f_82565
b_1159,f_555173
b_1214,f_42491
